age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
88,1,232653,11,9,1,5,0,3,0,6742,2544,83,38
85,6,595745,14,8,2,2,0,4,0,3430,35,61,6
56,4,353700,9,12,2,14,5,3,0,368,28,39,39
86,3,150843,9,8,1,7,2,1,0,7885,1306,62,38
53,2,324390,0,12,2,11,3,1,0,449,2,29,38
39,5,82874,11,13,3,8,3,2,0,236,22,28,38
74,7,93885,6,12,0,2,4,2,0,16,8,32,38
49,6,296959,10,5,2,0,0,2,0,101,-16,10,38
31,5,243092,-1,13,5,10,4,2,0,248,-19,52,39
43,7,90862,8,3,1,0,3,2,0,-270,1,9,8
43,4,73752,11,9,4,12,0,3,0,62,29,58,39
43,3,147803,9,12,1,2,0,3,0,0,1084,54,38
42,6,42341,12,10,3,6,5,3,1,109,-8,41,22
66,3,335060,10,9,0,11,0,4,0,10831,-8,17,4
91,3,44446,4,5,3,0,5,4,0,263,2197,51,38
55,4,320561,12,11,0,-1,4,4,0,3682,-5,40,38
42,6,66443,9,13,1,0,0,4,0,-4,-23,39,38
71,2,201410,5,5,1,6,0,1,0,146,33,51,38
55,5,136228,4,13,0,-1,3,2,0,65,1840,40,39
54,4,116726,11,2,1,13,2,3,0,-314,-12,39,38
27,4,156919,9,13,3,12,0,3,0,3209,2512,29,35
30,1,288399,8,8,4,5,3,3,0,201,-7,39,38
46,0,153052,14,11,2,1,4,0,0,-209,-7,-8,38
41,5,208570,0,11,2,0,2,3,0,24680,-4,27,20
59,4,93079,0,2,0,2,0,3,0,-30,-2,23,38
26,1,171303,11,9,4,5,0,2,0,497,20,49,38
48,4,98791,11,9,3,9,0,0,0,1,-7,38,22
58,0,145729,3,9,3,12,2,0,0,1326,948,27,38
30,5,153374,12,0,0,2,1,0,1,203,1277,-3,39
69,4,-8447,6,3,2,7,0,2,1,195,2324,39,38
69,2,122014,9,8,2,0,3,2,0,22277,22,56,39
20,0,187234,12,8,0,11,3,2,0,14347,2892,3,39
40,6,137339,10,6,1,8,1,2,0,-38,1768,32,38
35,5,44144,10,9,4,0,1,1,0,6577,15,43,39
54,5,183221,6,11,0,1,5,2,0,9039,1,47,43
49,3,164294,2,9,4,9,1,3,0,5731,29,51,8
76,1,335138,11,14,2,3,4,3,1,8264,-20,110,38
43,6,142810,11,13,1,8,2,3,0,24539,-7,45,39
51,6,135807,12,8,3,10,6,3,1,3375,8,41,38
49,0,48024,13,6,3,2,0,3,0,236,1959,18,14
55,4,112718,3,15,1,10,0,2,0,7812,4,41,39
66,3,58649,15,2,2,4,3,1,0,5064,7,22,39
20,2,80783,11,9,3,2,0,2,0,7112,10,45,39
43,5,111609,15,9,3,0,2,3,0,13079,14,29,38
28,2,262084,5,9,1,9,1,1,0,306,-14,45,1
50,3,88949,11,11,3,8,0,0,0,11025,-1,40,6
39,4,128332,5,5,1,4,0,2,0,145,-11,49,39
17,1,373468,10,10,0,6,4,3,0,460,31,10,14
27,4,117344,2,9,0,11,1,0,0,24011,14,48,18
39,2,204591,9,12,3,5,0,0,0,-86,1230,35,28
48,5,239895,12,8,0,4,3,3,0,-169,-5,39,38
92,3,-33233,9,8,4,9,5,2,0,9777,3,21,39
31,0,44676,0,8,2,5,1,3,0,369,30,5,39
83,0,166698,15,6,4,9,5,4,0,16406,8,52,11
28,0,142770,12,9,0,3,0,0,0,119,-7,41,29
35,0,665715,11,10,0,7,3,4,0,256,12,48,-2
51,1,198331,10,10,2,12,4,2,0,59,8,40,39
25,6,105305,12,8,4,7,1,2,0,19864,-20,24,38
85,4,260219,7,11,2,10,4,2,0,-129,13,39,39
35,1,109444,12,5,4,2,4,2,0,108,12,-1,39
36,1,108315,8,12,2,7,3,1,0,316,4,10,38
71,4,43032,0,9,3,-1,4,3,0,1485,1,40,39
33,1,168166,9,8,5,7,2,4,0,16532,5,27,39
38,3,108269,12,14,3,4,6,0,1,219,-7,27,25
63,1,335789,11,15,1,6,2,0,0,292,-15,43,5
55,4,208102,10,9,5,0,2,2,0,16878,25,39,16
45,0,193013,8,12,2,3,0,2,0,-6,2185,40,5
44,4,128440,8,6,2,0,3,0,0,1712,1222,55,38
65,6,471598,11,15,0,2,0,3,0,7262,6,41,20
27,2,49743,11,8,2,2,4,0,0,299,2725,29,38
39,0,384749,13,9,1,2,0,2,0,271,-27,42,39
34,3,149342,0,9,1,3,0,0,0,220,-13,38,39
64,4,-48627,10,12,3,8,0,2,0,128,23,32,38
60,6,101605,3,8,2,13,0,4,0,-156,9,45,38
61,5,64891,11,13,0,8,1,3,0,333,1060,51,39
19,1,144145,12,2,4,4,1,1,0,435,6,58,18
45,4,201510,12,8,3,2,4,2,0,305,-34,38,26
34,1,232037,12,11,3,11,0,0,0,-368,13,45,39
24,4,29195,14,6,5,3,2,4,0,281,1832,-1,38
48,5,21284,-2,13,1,7,4,3,1,8388,8,33,38
45,5,136192,14,13,2,0,1,1,0,9442,-12,35,0
58,4,52240,10,5,1,0,4,3,0,-26,1954,38,38
31,1,93347,5,9,1,6,0,1,0,11763,-21,70,18
43,5,294926,0,8,3,1,0,3,1,13571,-12,26,38
60,3,207108,15,12,1,14,1,2,0,-60,0,40,38
41,3,95398,15,11,0,9,2,1,0,48,2,45,32
95,1,140997,11,6,2,9,6,0,0,26735,2,39,39
61,4,137748,6,13,3,3,2,2,0,130,10,57,39
53,4,113896,4,4,1,11,4,1,1,-226,-23,35,39
42,0,99381,15,9,2,0,1,2,1,370,-13,38,15
47,0,-3768,3,15,3,8,0,3,0,5593,-21,54,38
59,5,164760,10,12,0,10,3,3,0,167,1754,59,39
45,4,32314,11,8,4,6,4,2,0,321,14,39,25
22,6,44353,2,9,0,10,4,0,0,28373,1841,16,-5
62,1,-14978,6,9,3,1,0,1,0,113,-4,49,-3
47,4,247457,9,12,3,8,4,3,0,202,9,-2,38
44,3,44602,14,10,5,8,5,1,1,398,14,77,38
63,2,45692,12,9,0,9,3,2,0,17902,1980,40,38
31,2,222893,12,14,1,4,2,1,0,-232,-3,26,38
89,6,330704,9,3,4,2,4,1,0,41,15,53,39
87,4,129813,15,8,2,0,2,4,0,-11,11,14,0
32,2,77676,0,10,1,3,4,1,0,249,2271,64,39
34,0,11362,4,8,3,11,1,1,0,339,-16,28,38
71,3,184590,3,9,2,0,0,0,0,20209,-31,45,39
61,0,225959,8,5,1,9,1,3,0,278,1845,41,8
53,7,129025,7,8,1,3,0,0,1,148,11,38,38
99,2,271576,3,10,5,3,0,2,0,431,1936,42,38
50,3,248401,8,9,3,11,0,2,0,218,26,40,6
59,2,84892,1,8,6,0,4,3,1,264,2223,40,38
70,5,161457,7,4,1,10,0,2,0,15660,4,21,21
83,2,240024,15,12,0,6,3,2,0,32084,4,24,38
54,5,75285,11,10,0,2,0,4,1,5,2109,12,-8
52,5,143125,10,8,1,-1,4,2,0,7577,8,35,38
48,5,86790,8,9,2,0,0,3,1,2229,2043,10,-1
63,2,219393,7,12,5,3,2,2,0,7147,2,38,38
69,1,161728,8,12,6,8,2,0,0,330,1958,41,38
26,-1,194778,1,0,4,0,2,3,0,-80,9,28,38
40,5,4983,0,3,1,2,3,1,0,3048,1,9,29
56,2,141639,15,8,0,10,3,2,0,248,-26,25,3
56,4,17702,9,10,4,9,0,1,0,-32,2247,42,38
23,2,217594,8,12,1,11,4,2,0,109,21,36,11
54,1,6473,11,9,3,9,0,3,0,117,-7,40,2
65,3,354824,12,13,4,10,0,1,0,-426,10,39,39
22,4,121854,9,8,0,3,0,3,0,26476,-24,29,38
28,1,296618,10,10,0,2,0,0,0,473,2176,16,35
32,4,151761,14,13,5,0,1,1,0,427,1428,64,38
73,6,110939,7,8,0,4,6,0,0,163,2422,64,-1
83,1,256926,14,6,0,10,1,3,0,13023,14,17,39
53,6,204589,0,11,0,9,5,2,1,19,4,47,38
46,0,89687,10,11,6,4,4,0,0,-140,16,19,39
44,5,148921,9,10,1,10,4,4,0,1484,1544,51,38
28,6,98991,5,12,5,8,5,2,0,-135,30,-4,38
97,8,115751,5,0,1,2,1,2,0,5867,-26,40,38
44,2,321149,14,8,2,3,1,1,0,4527,1438,40,8
43,5,62747,2,14,0,7,4,0,0,18026,2454,39,38
42,4,71438,6,5,4,2,3,3,0,95,9,54,34
26,0,127943,8,7,3,13,0,3,0,-62,-7,88,26
60,4,191561,9,10,4,6,0,2,0,257,1922,44,4
43,5,173236,11,6,1,5,0,2,0,10110,-27,55,38
37,0,309898,6,8,2,6,1,3,0,393,2165,6,-7
49,5,135776,5,8,1,5,3,2,0,-37,-12,59,7
40,5,92729,15,13,4,2,1,3,0,174,2498,19,38
69,3,87172,11,8,3,1,1,2,0,460,29,38,-10
26,4,67345,11,13,5,7,1,4,0,19022,19,30,38
48,1,191186,16,11,6,10,4,2,0,277,-6,32,0
39,3,21682,11,11,0,3,3,3,0,162,1847,45,38
30,5,110341,2,8,1,10,0,3,0,9355,-10,30,-9
66,0,-34774,16,1,3,3,1,3,0,220,12,20,39
65,3,72063,15,13,6,3,0,0,0,537,31,11,39
52,5,181134,15,11,2,2,1,2,0,23412,-18,39,38
59,2,326649,11,5,3,3,2,4,0,-15,9,20,39
74,5,45113,9,9,2,4,0,2,0,-239,30,38,38
70,3,80435,9,3,0,8,3,3,0,14474,35,-3,20
28,0,-13473,11,13,0,10,3,0,0,7022,1630,77,27
66,1,75387,3,10,2,2,2,3,0,68,14,37,8
30,3,134678,8,9,4,4,4,2,0,48,1348,33,39
40,4,85017,15,11,1,2,2,0,1,1013,9,62,38
20,6,63550,10,9,3,6,2,1,1,180,-19,29,42
26,6,53209,0,13,0,10,1,2,0,2469,-10,17,23
35,6,174317,9,9,3,6,1,0,1,33744,1906,33,38
51,2,282128,9,9,6,6,4,3,0,67,-21,40,38
29,3,110563,1,13,0,9,5,2,0,338,1321,13,38
52,0,36600,15,12,2,3,1,3,0,312,-4,9,0
40,4,225159,10,4,1,9,0,3,0,10536,28,40,1
49,1,177498,8,8,2,0,1,0,0,215,28,44,2
29,6,170656,12,13,5,0,2,3,0,11462,28,68,39
14,1,184793,8,4,2,5,2,3,0,26071,16,63,38
55,7,248455,7,2,3,4,3,2,0,415,-6,62,38
52,0,73487,14,8,1,8,3,1,0,176,17,53,21
37,1,14766,10,9,6,3,3,2,1,10591,2697,34,6
48,0,359454,1,9,0,0,2,3,0,-250,2258,75,27
21,5,125509,11,11,4,2,0,3,0,20930,-22,38,21
51,6,287202,9,12,0,0,4,4,0,271,1118,38,38
60,4,324629,2,12,3,4,4,0,1,-44,-18,40,13
33,3,135658,12,12,2,9,5,0,0,258,25,34,2
63,7,106686,4,9,0,3,3,3,0,319,18,5,38
34,4,55417,11,13,3,0,0,1,0,-13,1880,40,38
58,0,136591,5,9,2,12,1,3,0,6738,1362,60,39
80,5,348313,15,11,2,10,0,1,0,26989,-13,33,38
22,5,163520,8,14,5,3,3,1,1,167,-10,42,38
48,6,85143,1,8,2,12,1,1,0,301,2085,16,39
44,1,139115,8,13,1,6,3,0,1,-35,20,59,38
67,6,172831,0,10,2,7,2,4,0,226,-10,74,38
33,4,256113,11,9,0,3,4,4,1,528,14,-5,-1
88,5,108654,8,5,2,0,3,2,0,50,6,40,38
77,2,78220,11,9,4,5,0,3,0,442,-6,0,38
43,4,139261,8,8,6,9,2,2,0,199,16,10,38
47,1,98683,15,8,2,6,2,0,0,363,9,55,7
84,6,120127,11,9,1,6,1,1,0,343,6,33,38
64,5,201757,15,3,0,1,4,1,0,10862,9,39,38
22,5,460155,11,9,3,3,2,3,0,-78,1928,44,22
67,0,65579,-3,8,5,2,1,2,0,9145,12,18,15
28,-1,201504,-2,11,4,0,1,2,0,10167,2183,18,39
15,2,83207,1,6,1,0,3,2,0,24272,23,27,38
24,1,132507,11,13,5,7,0,2,0,-21,12,29,-3
44,6,650445,9,8,0,9,4,1,1,84,29,48,39
55,8,135282,14,12,3,10,3,3,0,195,1902,61,35
18,3,279506,14,10,0,6,0,4,0,147,-8,21,28
31,2,299987,11,8,2,9,4,4,0,-43,1591,40,39
12,5,249575,15,14,4,2,3,0,1,1812,-13,39,-4
57,3,7540,10,3,0,10,3,0,0,30,9,28,38
64,3,150405,6,8,3,2,0,2,1,31526,6,33,11
61,5,120679,4,14,3,6,2,4,0,330,11,46,39
50,5,146852,9,13,5,4,0,3,0,186,2379,40,18
26,3,193371,12,8,1,7,1,2,0,-355,2743,40,38
32,5,47825,9,11,2,4,0,4,0,-89,-16,38,38
37,6,195598,9,8,3,0,0,0,0,-111,5,38,38
41,5,159044,2,6,1,7,1,3,0,-180,-29,50,28
38,5,191674,15,11,4,3,3,3,0,-48,26,43,39
47,3,278863,11,13,3,12,3,3,0,-38,-19,53,38
46,4,304078,13,6,0,10,0,4,0,-867,-5,38,-6
29,3,171082,3,12,3,3,2,3,0,475,19,50,5
56,2,154136,11,9,5,8,5,1,0,20202,2041,44,39
62,5,-29068,7,8,0,3,2,2,0,15645,1608,54,39
68,4,112675,11,9,2,6,0,3,0,329,1898,45,4
47,4,60122,3,9,5,2,1,0,0,-249,2,55,2
21,4,96141,14,11,3,10,3,2,1,154,17,56,39
67,8,199189,9,11,0,7,1,3,0,95,1978,6,27
59,1,77112,1,9,0,0,2,2,0,8355,1628,43,1
36,6,148168,9,10,2,13,3,2,1,-42,1,0,38
75,2,174820,7,15,0,13,5,1,1,195,-6,40,38
49,2,190790,14,5,2,6,4,1,0,127,1606,39,4
49,7,138211,14,10,0,9,1,2,0,240,28,28,-10
56,7,112903,9,9,5,0,6,1,0,-78,7,39,38
12,0,223676,11,8,4,13,3,2,0,-140,30,42,38
68,1,176211,9,12,3,7,2,4,1,-221,8,4,-2
43,6,140902,1,2,1,0,4,2,1,87,1,39,19
61,4,56614,4,13,0,2,0,3,0,4271,-21,40,39
58,4,219270,11,9,3,1,3,4,0,16666,-7,48,38
81,0,293346,7,9,0,9,3,0,1,-97,1970,61,17
87,5,238921,15,8,2,1,0,1,0,164,27,63,38
67,1,277499,2,10,4,3,0,1,0,209,16,33,12
42,5,158591,11,1,4,2,4,0,0,29455,23,61,38
31,4,478228,0,10,3,2,2,0,1,15,26,31,38
48,3,144293,8,12,2,6,1,3,0,4023,2060,25,38
22,0,279447,8,8,5,11,2,3,1,3309,11,41,-4
44,6,34214,9,10,3,0,4,3,1,6699,13,38,38
63,6,181461,9,9,0,4,2,2,0,7136,16,68,38
27,1,75289,11,10,2,4,1,3,0,378,-7,39,38
63,4,97123,8,15,0,3,1,2,0,-235,0,60,39
25,2,221543,2,3,2,5,6,4,0,409,-7,23,38
53,2,270405,7,7,0,10,0,1,0,7260,13,39,27
28,1,202929,0,8,0,1,5,3,0,5304,17,76,39
32,5,43531,11,12,0,0,0,0,0,306,14,16,28
32,7,50932,11,12,3,4,3,4,0,200,1,40,39
70,3,74518,11,8,1,7,4,4,0,26445,32,35,39
50,5,161602,4,12,1,7,0,1,0,312,1999,87,39
59,5,256220,11,4,0,1,1,3,0,448,1630,40,39
83,1,117816,9,6,0,0,1,4,0,4290,1928,56,39
69,1,148394,12,8,0,4,2,2,0,167,15,40,39
56,5,42568,3,5,1,6,1,2,0,484,21,39,38
63,0,105513,12,4,5,8,1,3,0,85,-7,11,27
47,1,273406,15,12,2,7,3,4,1,-34,-31,43,15
40,1,57223,3,9,3,12,4,3,1,315,8,12,-12
78,5,157410,9,9,1,4,4,2,0,5720,3,60,38
36,1,239126,0,2,3,9,3,3,0,17148,14,27,38
61,4,131260,9,12,2,3,0,2,0,27,20,43,-5
58,1,107104,0,12,4,3,0,0,0,26709,1,39,39
49,1,141288,11,9,3,9,0,3,0,-122,-6,38,38
27,5,140717,8,3,4,6,1,0,0,381,2723,39,38
51,1,131823,2,9,3,9,3,0,0,11720,-2,0,38
36,5,279741,10,13,4,3,0,0,0,8407,8,34,34
22,0,178258,11,1,2,0,5,1,0,-16,2,42,38
35,5,101051,12,9,4,3,0,4,0,14329,6,40,38
60,5,159080,4,0,6,7,0,4,1,23471,-11,40,17
41,4,217901,3,5,1,1,2,3,0,29,20,44,38
30,7,108133,8,10,0,9,0,1,1,74,-3,47,15
38,3,188341,10,3,3,1,3,1,0,70,-22,18,-7
29,5,154478,0,12,4,10,4,3,0,298,2516,3,0
85,0,387384,4,12,1,9,5,0,0,6448,16,39,39
50,4,394030,4,9,0,2,2,1,0,-45,4,41,22
48,0,245485,1,12,0,2,0,2,1,13637,20,7,39
44,4,225885,9,10,2,0,1,2,0,-49,0,63,38
51,-1,179486,1,10,3,7,4,2,0,4137,2547,15,24
57,2,48401,10,9,2,6,2,2,0,19,-8,45,-3
39,6,138232,6,12,4,4,0,2,0,402,16,64,38
62,3,63527,11,9,2,0,0,2,0,341,-8,39,39
83,0,169601,7,3,3,11,0,3,0,127,1,40,38
56,7,37570,13,9,0,9,3,0,0,304,0,44,38
62,6,32356,13,4,4,3,2,2,1,394,-19,47,38
59,0,225356,15,2,2,7,1,3,0,6068,10,39,5
61,6,260453,16,9,3,8,0,2,0,-60,-18,11,38
66,5,268040,5,12,2,0,4,0,1,-351,-17,53,-4
56,0,253928,11,8,2,6,3,3,0,7970,-38,41,10
57,3,124406,13,13,0,0,5,1,0,-281,16,38,16
30,2,144526,8,9,5,5,2,0,0,191,2327,39,24
38,2,131267,2,9,3,0,2,2,0,14230,26,40,4
51,3,96189,11,12,2,13,4,3,1,203,23,57,39
54,4,334143,11,10,4,3,5,2,0,19271,1667,63,19
91,2,34100,12,12,2,7,1,1,1,19354,28,59,39
86,5,176859,9,11,4,10,0,3,1,-35,2914,30,3
13,1,253336,11,11,3,10,1,4,0,23627,12,40,16
56,6,111944,11,9,2,9,3,0,0,360,22,40,23
69,1,165515,11,8,6,4,2,4,0,20463,-22,43,38
84,5,123388,0,10,3,0,3,3,0,9898,-7,58,38
60,4,263569,15,12,3,8,0,3,1,345,-13,34,38
33,1,221581,7,11,2,9,0,1,0,2525,5,27,38
63,6,90327,6,13,0,10,0,2,0,8833,1573,55,7
87,1,59283,6,11,5,2,1,1,0,64,20,38,38
24,4,240598,9,13,2,9,0,1,0,-172,-5,38,38
62,7,45357,9,12,4,3,4,4,0,370,2296,49,38
70,4,190792,9,9,3,11,0,0,0,362,1389,39,-7
43,4,198249,15,9,0,10,2,4,0,-133,-24,33,38
37,4,193821,5,8,1,2,4,2,0,23671,14,58,30
47,0,119406,11,12,0,1,0,4,0,276,2,51,33
42,3,296921,3,12,5,-1,4,0,0,348,3,54,17
16,1,127856,11,6,3,11,0,3,0,-269,17,39,38
50,0,214923,10,13,6,2,3,2,0,-100,5,50,13
35,4,144492,6,9,3,1,0,2,0,289,30,36,38
51,2,194747,6,7,4,6,2,1,0,-121,-21,69,38
64,6,337083,15,10,4,-1,3,2,1,-143,-25,73,38
45,5,245763,8,11,0,1,0,2,0,459,-32,39,39
52,2,202688,9,8,1,0,0,2,0,-94,1775,39,39
22,0,157937,8,2,0,10,4,3,0,-226,10,33,29
49,0,98597,2,8,0,13,2,2,0,138,-8,40,38
24,7,153291,5,8,3,5,5,2,1,33,-4,32,38
61,4,84923,10,9,3,9,3,3,0,3224,2930,6,41
51,3,389471,15,6,3,3,3,2,1,4887,-15,39,39
35,0,166723,11,12,0,10,0,3,0,10275,23,40,38
90,4,37277,11,10,2,2,4,1,0,128,0,6,39
44,5,94462,1,9,4,0,0,2,0,-28,2852,50,11
28,3,187835,9,9,6,0,3,0,1,22163,1784,28,39
25,5,67276,9,12,1,0,1,3,1,5629,-20,56,39
56,4,224340,11,10,3,6,1,2,0,262,10,39,38
64,4,234060,14,9,3,9,1,2,0,19379,1900,27,39
66,3,159762,11,10,0,7,5,3,0,214,2328,52,20
32,4,218374,10,1,1,2,3,3,0,70,2613,17,21
85,1,387335,9,11,0,2,2,4,0,306,7,44,39
15,4,573965,8,14,2,3,1,2,0,26967,10,39,24
67,5,150233,3,10,4,3,2,0,0,-89,17,10,1
63,3,131556,2,10,3,8,1,4,0,62,-3,58,5
64,4,294948,12,12,2,11,3,1,0,17979,2437,39,16
49,6,561147,1,11,2,10,0,1,0,254,2151,39,38
30,0,142182,2,11,0,6,1,2,1,91,-3,71,39
44,3,155754,15,12,3,7,3,1,0,16288,-4,98,12
26,5,220295,11,7,1,10,0,2,0,41,-16,39,38
61,2,172016,8,13,2,3,3,2,0,-78,-14,45,32
39,5,116142,4,8,0,10,1,1,0,1905,2223,28,39
62,5,96692,10,11,5,4,1,0,1,66,-22,58,14
14,4,198362,10,9,0,10,1,3,0,452,33,35,-11
59,2,141050,11,4,2,7,3,3,0,110,-19,56,8
67,6,211398,8,9,0,3,6,2,0,2978,-28,39,38
29,4,129969,0,8,3,0,3,2,0,142,24,39,39
26,4,16945,9,12,3,0,3,3,0,2617,0,18,28
34,5,147421,11,11,0,1,2,2,1,53,-6,39,1
31,3,155013,4,9,1,3,1,0,1,302,1118,69,38
41,0,297783,11,9,0,5,3,2,0,-58,7,25,38
29,2,313890,11,9,6,11,0,4,0,200,14,33,38
65,1,167078,10,8,3,3,4,3,0,14769,1954,51,39
27,4,52027,7,4,5,6,5,3,0,122,9,65,39
27,3,123473,9,8,0,13,4,2,0,14,2128,-4,39
45,6,43902,11,9,2,-1,0,3,0,325,1406,40,0
45,6,62546,14,9,3,0,2,4,0,8717,1230,62,10
61,5,282333,14,8,3,3,2,4,0,-69,22,35,1
56,7,274222,10,12,0,3,1,1,0,19185,17,53,38
30,5,223833,1,8,3,0,0,2,0,22,10,12,38
93,6,122496,8,14,2,10,3,2,1,28,8,39,39
37,6,-36645,11,11,1,8,1,3,0,-470,-13,22,38
32,5,233924,6,8,5,0,1,2,0,3805,0,45,39
29,6,393856,7,14,1,0,1,3,0,23952,-13,39,38
42,1,288555,11,8,6,10,5,0,0,7891,-8,49,-8
84,4,283085,4,12,1,9,0,3,0,29,-15,12,39
45,3,48194,0,12,4,12,0,2,0,-376,1761,0,35
28,0,29820,9,6,2,9,0,2,0,15329,-11,28,38
45,2,96508,0,9,5,13,2,3,0,-1071,25,58,38
24,5,179132,4,12,1,2,1,1,0,105,19,41,0
37,4,46029,8,12,0,12,3,3,0,200,-6,42,38
74,5,77782,12,5,4,9,4,3,0,-407,1,1,36
33,5,172367,6,6,0,6,3,2,0,186,1327,54,38
52,3,183499,10,9,1,5,1,1,0,172,1119,57,38
79,1,347295,9,12,1,14,3,3,0,751,2596,16,38
93,6,38573,9,8,3,5,4,2,1,7332,2186,38,-8
44,3,190544,11,3,1,7,2,1,0,133,2599,32,39
61,5,160943,9,10,0,1,4,2,0,269,-25,39,38
36,3,133939,8,8,3,8,2,4,0,10074,2156,40,38
101,1,275882,5,10,6,0,3,4,0,-27,-18,-1,38
33,6,162852,0,8,1,10,0,3,1,-167,8,41,38
41,4,560397,15,9,2,2,1,2,0,26210,1,42,15
58,6,206009,9,9,4,0,3,4,0,255,14,38,39
56,3,166294,-1,8,3,3,0,3,1,173,2578,49,39
34,3,103661,9,6,4,8,0,0,1,209,6,35,38
43,2,154857,15,12,1,2,0,3,0,147,1110,10,38
33,2,224940,5,8,2,9,4,2,1,-28,8,45,39
84,5,135106,14,13,1,11,2,3,0,281,15,35,39
29,3,228275,8,9,2,5,3,2,0,211,7,62,4
30,1,78288,7,10,3,6,1,1,0,-121,2136,21,14
35,1,209845,15,9,3,3,0,3,0,7049,12,53,38
51,6,106615,11,12,0,1,1,3,0,295,9,57,38
60,5,129934,2,10,3,3,4,0,1,20096,1,21,-4
33,0,122619,15,4,6,7,4,0,0,12943,2268,42,38
35,6,177901,10,10,5,4,4,2,0,1770,2321,53,38
26,0,126698,11,12,1,9,3,3,0,-31,29,12,38
37,1,164954,12,4,0,0,4,3,1,85,16,44,38
40,0,267658,6,4,3,9,4,3,0,-394,19,-9,38
67,5,189224,1,8,3,2,1,3,0,-222,6,41,2
38,3,-20654,15,7,3,5,3,3,0,10710,5,55,39
50,3,-31406,6,9,3,9,1,0,0,12535,16,54,38
23,5,-21598,3,9,1,7,0,2,0,10309,14,40,11
48,3,151780,0,5,5,5,0,2,1,70,2406,18,15
70,1,199901,8,8,1,9,4,1,0,-44,-3,39,38
29,4,296162,9,6,0,6,3,3,0,379,-25,3,39
17,5,161129,9,5,4,6,1,1,0,-311,2958,39,39
70,6,221052,15,13,4,7,2,4,0,196,9,103,4
51,3,332287,11,9,0,9,4,1,0,377,26,44,3
22,5,220144,3,14,4,11,3,3,0,14101,-11,52,38
35,5,53722,10,9,2,2,1,3,1,-158,-13,5,38
45,6,17899,3,1,2,2,0,-1,0,3151,-1,55,6
66,3,24986,8,12,0,6,0,3,0,442,0,39,38
40,0,53069,2,13,0,0,1,0,0,198,-9,59,38
35,4,123538,2,8,5,-1,1,1,0,-97,12,39,38
40,7,74521,14,4,3,0,0,2,0,200,15,44,38
79,0,84978,2,3,0,0,5,3,0,83,18,39,39
38,4,116789,15,8,1,7,1,4,0,81,-27,39,29
43,5,96480,11,13,5,3,1,0,0,213,2,16,38
79,5,168632,14,4,3,2,0,3,0,364,-38,36,15
25,4,-21091,6,12,3,12,1,0,0,295,-5,28,39
30,4,137402,1,12,2,9,2,3,0,7558,30,21,6
56,4,98991,6,9,4,6,0,2,1,9393,1711,56,39
63,3,134377,12,12,4,1,0,4,1,127,2406,15,33
61,3,55216,7,12,2,7,4,3,0,426,-9,38,39
73,0,85472,11,9,1,9,3,1,0,31,6,39,-6
29,5,215077,9,14,3,3,4,4,0,-25,20,39,-2
