Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
4,0,-3.6457693502767157,0,0,187,7.1147195886906225,46,8
3,1,16.684636005557962,0,0,390,-42.55420119073975,-38,1
2,1,34.23385506874261,0,0,236,93.4837070500725,22,-1
2,0,12.85687596539795,0,0,57,33.418173090338954,31,0
2,1,34.17500890405855,0,0,442,77.73440404238742,71,9
1,0,30.64785278701245,0,0,256,26.51590298331652,82,3
1,1,43.990365545771354,0,0,24,29.790473512542775,43,-1
2,1,23.61227623192981,0,0,660,35.11766835031413,0,-1
2,1,25.234583582059862,0,0,393,-0.7833070018524708,20,10
2,1,38.64417103755098,0,0,286,85.20673702890377,136,4
2,1,35.502056853025984,0,0,105,75.89537796398942,-4,-1
4,0,12.616457535708864,0,0,312,-6.44899026730787,4,1
1,2,41.27545562010595,0,0,29,33.1473189712766,49,12
3,0,32.131102198244164,0,0,53,-29.22336171213596,53,1
4,0,12.964978338995225,0,0,358,-5.438673706815756,39,3
2,1,21.59579809191438,0,0,468,29.32308999440781,65,0
3,1,10.691030695000531,0,0,672,-2.1076297306793066,18,2
3,1,24.407706109455745,0,0,276,-12.760251397221296,-54,1
0,1,30.97487823526553,0,0,60,73.32871471886119,93,-1
2,1,31.037427443530937,0,0,144,-14.908932407323917,27,30
2,1,39.65749663544288,0,0,474,95.05708555995456,32,2
2,1,27.52840172169963,0,0,65,46.98504518660283,90,3
1,0,51.54540684377474,0,0,200,56.48837981824395,0,-1
3,0,20.4986066854013,0,0,153,-3.1358774184125124,39,0
2,1,35.31997555350684,0,0,4,58.666869545301225,-5,2
4,1,15.223414688490083,0,0,496,20.51348860717028,-1,15
2,1,25.91200835481336,0,0,270,58.83563827058781,32,1
3,1,6.321749654996651,0,0,77,55.271807467297904,1,4
2,0,75.51347422795949,0,0,253,66.90808847461781,37,73
3,1,35.91666097471836,0,0,594,31.22272049222319,2,0
3,1,17.902156732826594,0,0,104,4.836225535489181,-27,1
3,0,21.185330311008258,0,0,627,22.53416062435482,-7,2
2,1,29.946540827336964,0,0,225,64.10428780423382,41,2
2,1,18.944313125810794,0,0,181,101.87854456650459,52,0
2,1,24.541230446916764,0,0,254,43.44045946794459,6,70
2,1,36.20091634645132,0,0,207,15.170688597471273,15,12
3,0,9.267263331475288,0,0,595,13.257091062011988,37,-1
1,2,28.32973986352454,0,0,259,136.41837527002696,13,1
2,1,21.888879741308298,0,0,453,33.529092609867874,58,2
3,1,37.00360122771498,0,0,106,-47.94485044748234,22,0
2,1,21.723258108230752,0,0,367,1.8572907985221931,17,3
3,2,21.91778688205343,0,0,14,-15.783700592876052,10,28
3,1,5.553828383382498,0,0,415,-26.875294956839156,-18,-1
2,0,20.73573765920799,0,0,645,80.4761612923477,19,0
2,2,33.05770901110839,0,0,323,96.87864285957716,-29,0
3,1,18.513458273923177,0,0,141,43.96758251826126,-54,2
2,1,36.51205753792248,0,0,580,-2.4704482512195014,-10,0
0,1,39.80242301432972,0,0,194,34.54507962332962,70,-1
2,1,46.92140864311115,0,0,86,42.56888829985428,-15,-1
2,1,14.120487440511212,0,0,638,72.47939960138257,64,0
1,1,53.7315287866138,0,0,192,43.45379973827921,42,1
2,0,21.714622787847773,0,0,221,87.66316141354265,125,1
3,1,27.13325896515421,0,0,584,64.51935605910707,1,9
1,1,28.517582677362714,0,0,32,85.45389315086842,62,6
0,1,47.449732959385535,0,0,49,117.03154681457434,52,11
2,1,18.704624428965033,0,0,41,43.10513913104588,51,1
3,1,34.72067498510441,0,0,668,39.9307049928799,-13,1
4,1,10.668994450188002,0,0,661,8.932301233360427,5,3
1,1,33.74231565134228,0,0,183,122.26870188056495,14,-1
2,1,27.918594500584714,0,0,621,73.62103031378913,9,-1
2,1,34.93725779290339,0,0,624,-30.799148761328595,77,4
2,1,33.346827431988835,0,0,475,28.985684696787118,45,5
2,0,42.37155557107577,0,0,658,106.32760491317246,56,-1
3,1,6.396301476764492,0,0,287,7.106206246290476,3,0
5,1,15.107587881593101,0,0,198,-105.17046603166298,-21,0
3,1,18.490793362157447,0,0,411,-35.20085542737121,-56,3
3,2,34.93378995603826,0,0,23,-18.85742764909893,-42,51
2,0,59.25186997665293,0,0,290,11.142219352448247,21,5
2,1,20.665941790227635,0,0,233,90.84860470527909,-12,2
3,1,33.825454404149724,0,0,396,-23.26262189940278,23,2
3,1,42.183719209663224,0,0,555,-23.379975703027476,13,9
0,1,37.33493799041969,0,0,384,130.37830676479877,76,21
2,1,58.03996787448715,0,0,290,18.424195252827392,-15,2
2,1,40.3100532990975,0,0,288,55.25305273691361,-20,1
1,0,32.41126853200885,0,0,541,89.9128829397659,85,0
4,1,28.727168494342965,0,0,498,36.15426933479469,30,1
3,1,27.862736765328933,0,0,594,92.85085686893758,60,1
1,0,30.493158288726796,0,0,34,102.7676550480995,34,-1
3,1,16.988096614064798,0,0,424,-0.011283759451437447,-70,-1
2,1,20.167855054796874,0,0,646,11.134857320446592,26,1
1,0,50.504850920306026,0,0,321,112.67012559045602,28,0
2,1,34.47542478513224,0,0,201,32.70543495814367,22,3
3,0,18.15135164878177,0,0,164,-21.068075307544703,35,2
2,1,40.00009248075544,0,0,103,-17.65094094483434,48,152
3,1,16.881428427445137,0,0,543,11.104634809857401,39,127
2,0,38.62147753087328,0,0,403,39.287696589533894,-24,2
3,1,13.238962608163689,0,0,675,45.78138936200513,-8,2
2,0,46.52738125460888,0,0,394,86.02723320805609,55,48
2,0,29.097204097809993,0,0,79,21.235758105573506,41,37
3,1,-5.709954104039973,0,0,439,18.68899895861682,-6,3
2,1,26.439133736231746,0,0,643,52.13915190634599,9,0
2,0,12.407534244033258,0,0,443,70.61608151410198,21,1
2,0,17.36464859292957,0,0,226,4.422055960709283,27,4
3,1,66.28275625051882,0,0,321,24.426453668460663,69,134
3,0,19.33219886485739,0,0,521,72.94493580571859,60,3
1,1,18.5576774386952,0,0,335,106.12520590229367,12,-1
2,0,33.466010181972194,0,0,249,123.26123615380462,-10,-1
4,1,6.331849525672457,0,0,300,-5.477968290573486,-49,3
3,1,24.503537888087152,0,0,253,-25.064138713548083,-20,4
3,1,31.909518615912877,0,0,329,-12.578364810863107,-19,0
1,0,42.855783507470214,0,0,595,86.43628780965739,36,-1
1,1,45.277513177946574,0,0,487,45.47904373663211,51,0
3,1,37.364598710105966,0,0,545,-26.544338319502515,3,0
2,1,30.383166797006837,0,0,310,81.57320682301244,32,0
3,1,23.627534877439906,0,0,62,-69.4786176147243,55,9
2,1,37.134359428001545,0,0,97,7.3357523165645695,-25,12
3,1,42.786699119912996,0,0,172,-18.14295531146074,4,26
2,1,49.05197867393476,0,0,266,4.979627384443777,56,0
3,1,40.713362096171565,0,0,177,-41.36243182111653,-13,2
2,1,40.10038281151364,0,0,459,18.64872124862372,21,4
3,2,46.14946074361163,0,0,270,39.25500183174969,-5,5
2,1,11.4431936699776,0,0,177,79.65976865760516,61,1
1,1,51.116862129255175,0,0,108,39.99776147715425,55,3
2,0,52.289644438963705,0,0,416,-4.863695815574943,34,0
2,1,34.931569343494054,0,0,39,74.88339192707687,28,1
3,1,46.771968558274594,0,0,60,-13.327087859153231,49,15
4,0,11.677680899105784,0,0,648,-47.17675107432622,-5,6
3,1,-3.1866525913853536,0,0,224,73.78271551478969,-40,0
2,2,46.716183774655605,0,0,51,21.48561433908919,6,9
2,0,12.40790009128601,0,0,361,116.43293930251622,31,-1
2,0,23.28539544530136,0,0,337,34.016954063894715,117,9
3,0,24.772939843412395,0,0,308,-31.008373702919158,-1,1
4,0,-9.860456052932918,0,0,635,3.327484159494162,-17,22
4,2,30.587670900824392,0,0,243,-1.0452056757661907,3,0
2,1,47.67733227391841,0,0,111,64.992056578876,62,2
2,1,19.58831295220129,0,0,596,96.77909497747758,81,1
2,0,46.44321149609583,0,0,63,55.13094393094056,-8,0
2,0,22.957880057466568,0,0,646,86.17545875128576,59,-1
2,1,27.77466148006275,0,0,459,24.09506465228625,-7,1
3,1,11.691899219962384,0,0,526,26.69728723331385,46,1
4,1,15.81538853018667,0,0,540,5.588103996084083,13,10
2,0,34.17461898066261,0,0,550,112.91127914580883,97,3
2,0,32.302277381284476,0,0,478,98.98926661542588,1,30
1,0,48.303464184347206,0,0,47,9.863897016747686,33,3
2,1,50.362094464320094,0,0,589,46.39570785711261,32,183
2,1,44.43945751014306,0,0,25,75.95381482708348,98,34
1,0,54.84954127022387,0,0,162,94.454926593989,84,1
3,1,17.36267124019761,0,0,145,32.57678701533375,51,5
3,0,24.157479068656244,0,0,145,74.11980221916345,1,0
2,1,33.367550201057824,0,0,284,47.802166952894105,-2,0
1,0,46.49304428297775,0,0,353,105.32388099207014,50,18
3,1,21.994911116257555,0,0,660,38.963318676457,15,0
1,0,24.697809384503376,0,0,462,72.03498191526499,57,17
2,1,20.523857094586667,0,0,151,-58.30501016927468,-8,0
3,0,33.275943615209066,0,0,677,-46.514968632321825,-8,1
1,0,15.674225492997186,0,0,328,28.577949939415614,81,-1
2,0,32.20918397749175,0,0,17,24.836452506722495,85,1
4,1,-0.26382111976190004,0,0,17,-70.28853102381139,18,3
2,1,22.199966951872344,0,0,488,-4.487679071062125,41,3
2,1,26.001892503360608,0,0,676,45.63544686851929,64,0
3,1,37.741461278896,0,0,477,32.74202862937298,-37,6
1,1,55.942886086144426,0,0,286,-27.660032038109875,114,11
3,0,28.620010471656514,0,0,285,16.55387964964732,50,0
2,0,41.06275654385789,0,0,526,-8.293639908629011,-39,2
2,1,20.313340591470162,0,0,91,93.83980603976394,57,1
2,1,29.284271117158767,0,0,416,56.41974003140471,116,16
2,0,30.32639406548768,0,0,282,-26.910989806188965,38,4
3,1,16.928404389233236,0,0,463,48.547214309378916,-39,3
2,0,18.533922388189087,0,0,131,18.50356117954908,46,0
3,0,9.415307495793627,0,0,457,31.43733536105239,34,2
1,1,23.273670093099717,0,0,213,-15.410566753971551,54,4
2,2,24.288511663378454,0,0,158,90.42107904818542,45,5
4,0,15.624470318266813,0,0,644,-28.65676749867238,-20,2
1,1,27.60956736217737,0,0,14,27.432831291849705,20,-1
1,1,45.37738125303851,0,0,18,19.53030706620215,74,0
2,0,-6.7608803910872695,0,0,449,144.1018654657533,22,-1
2,1,42.981538322723345,0,0,80,31.763891279422722,45,2
2,0,43.477123351931695,0,0,208,-60.75103236036769,-12,1
3,1,37.83613795682052,0,0,23,-17.882214222819783,23,-1
3,0,9.516843385898834,0,0,438,-2.9511293116820383,-16,-1
2,0,12.774019784113907,0,0,178,-15.451545311712536,-18,-1
3,1,21.666246494320475,0,0,155,44.47949793931887,-19,1
2,0,40.37208789449614,0,0,45,114.3522833080855,21,6
2,0,14.097589230806705,0,0,416,-12.497782773770517,20,0
1,0,14.372753912084786,0,0,88,105.3205224877584,48,0
3,1,31.23869551671151,0,0,679,28.567217353790397,-70,0
2,1,39.432417903234565,0,0,631,34.77023926140003,27,0
1,0,12.643979259038847,0,0,199,67.41895622840224,93,-1
3,1,18.787542252176763,0,0,429,93.53935101002796,10,1
3,0,34.627554929603534,0,0,424,24.886613787985578,18,17
4,1,18.152131290327944,0,0,484,-14.245022808849107,1,4
4,2,31.31773494022675,0,0,203,9.939683101431665,-66,1277
3,1,7.273140439475629,0,0,584,-8.828484452571452,-48,2
1,0,29.033346090108207,0,0,238,1.3309942985301824,122,125
2,0,38.85908919305105,0,0,636,130.18129868174648,38,-1
1,0,47.475949255214445,0,0,234,142.23240634300208,133,0
3,0,24.718721839368452,0,0,48,-64.92842501963811,6,0
2,1,38.417384451414975,0,0,616,39.528564816944666,-1,3
2,0,38.41142672640599,0,0,447,-12.164424646957293,-28,0
2,1,32.297082838041675,0,0,157,36.261588196543045,19,0
2,0,27.894394675775608,0,0,354,10.728994401081167,-13,0
2,1,28.44106795880224,0,0,131,21.35950438431698,19,-1
2,0,48.51344037242683,0,0,103,-9.043752095681128,-12,2
1,1,33.84840801368482,0,0,475,74.19172188779707,51,-1
2,0,30.13106915690889,0,0,612,76.29788173332012,31,0
4,1,7.55980870832278,0,0,315,-68.00844325498075,-23,1814
3,1,22.89268497649669,0,0,456,28.2868636407124,16,-1
3,1,5.5725923614297095,0,0,624,24.609901912379648,-35,17
2,0,31.58274295214401,0,0,641,119.61280045791433,12,1
3,2,22.43066554782579,0,0,94,-3.5664015448467055,34,138
3,0,37.25151070504486,0,0,674,-5.937490994176933,-37,7
3,1,29.580731924073742,0,0,541,2.5596479848309563,11,0
0,1,43.60055558640469,0,0,582,128.5376257558072,108,1
0,0,41.2629691875519,0,0,250,137.5562037010509,35,-1
3,1,37.62059011463952,0,0,382,-8.715017649912319,-65,0
1,0,30.362631258430774,0,0,570,74.34929386692141,121,1
2,1,27.95947130908512,0,0,370,105.83046495725709,63,3
3,1,22.945641387039213,0,0,637,-1.1124664447277297,6,0
2,0,13.804378900427487,0,0,449,-17.10401760014542,45,2
1,0,39.332776578250936,0,0,50,80.75162942837301,0,0
1,1,32.098337318200855,0,0,146,87.27619322734719,102,1
1,0,49.156848565649796,0,0,100,71.4306659742524,61,15
2,2,36.89088306369295,0,0,590,25.511463725000166,45,2
3,0,29.94510716455262,0,0,140,-38.38637072435482,-35,-1
1,0,32.645373553108215,0,0,100,69.64602171400242,108,5
3,0,20.972359281878518,0,0,650,-0.2535291747077082,-63,8
1,1,38.073972164202075,0,0,91,47.25220883222188,-17,-1
2,1,22.45213023766209,0,0,55,-68.5551714003302,-27,1
2,0,17.560184447107932,0,0,635,73.4024495674843,19,0
2,0,18.372156400240748,0,0,293,-24.9035033543365,-43,5
2,0,38.45743844167613,0,0,42,34.64861522773127,4,-1
3,0,26.782164263280837,0,0,9,77.08992316035733,31,2
3,1,18.82816220243474,0,0,316,32.00491181995056,-9,2
2,1,30.097107519973587,0,0,347,-6.959559176333229,-48,1
3,0,25.638163851035557,0,0,380,-4.449524757236205,-6,414
2,1,39.7411006408715,0,0,14,-15.65493643948654,62,12
3,0,33.66200027212572,0,0,177,81.63069388811445,-10,2
3,1,23.541653419869377,0,0,89,-5.784681390378587,5,1
3,1,11.744744773339583,0,0,625,90.397592685739,19,14
2,1,39.13576058923692,0,0,168,35.96864556117476,63,7
1,0,40.07881388614161,0,0,202,142.37431435456938,96,-1
2,1,11.307874185689379,0,0,270,75.56867366727262,99,2
2,0,26.519242393054263,0,0,3,-24.736180335541242,104,0
1,0,39.37947898257629,0,0,357,103.98054922349175,9,0
3,1,27.295688175736327,0,0,232,72.90756842583421,58,9
3,1,10.451703167757426,0,0,97,24.482412591950155,16,0
3,1,20.42174334730889,0,0,540,28.5020873559357,-18,5
3,1,27.752724497904463,0,0,658,72.20531581716008,-46,0
3,1,26.532641666973912,0,0,566,-66.34803787779776,-21,1
4,0,34.12550027235867,0,0,201,-117.30552725831109,18,673
2,1,15.027591083185309,0,0,235,51.82228320496074,43,-1
4,0,12.058800165445497,0,0,552,-31.541408311092184,24,0
3,0,16.08957749974484,0,0,541,42.47357225388916,21,1
2,1,41.207302743242664,0,0,276,92.98074376446704,38,0
1,1,24.126194740312982,0,0,365,104.63900605993634,69,0
3,0,7.28606372734059,0,0,674,-29.219374921464166,-58,4
2,0,51.934756249062914,0,0,54,-40.42342707150743,2,0
2,1,29.87654921823321,0,0,462,40.52317822114233,42,3
4,0,10.125492544544223,0,0,672,-24.290966512868494,-39,5
2,1,26.440863616533697,0,0,370,67.58013473611803,-46,1
2,1,29.783406874287678,0,0,99,21.781053499012216,-28,35
2,0,47.07532738869271,0,0,393,60.11035613465887,3,-1
3,1,24.706656237506973,0,0,669,-25.495209466805683,0,2
1,0,37.88260229710784,0,0,257,41.305492437948416,50,10
4,1,25.647841734258144,0,0,415,18.9527208070661,-72,0
4,1,27.550185514332625,0,0,535,-26.376178855397697,-59,35
2,1,39.95087591544423,0,0,339,50.57907667798254,44,-1
