age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
21,5,600790,10,13,4,12,2,4,0,-2255,351,33,32
54,4,160401,18,13,2,3,0,4,1,14649,116,62,33
52,4,80113,10,12,0,6,2,4,1,-2412,-694,36,35
33,3,213104,8,9,0,4,3,4,1,-11086,-776,49,43
38,5,171465,11,10,4,14,2,4,1,3505,-137,42,28
35,5,267722,20,11,2,4,3,4,0,5269,-235,37,32
34,4,184371,10,9,3,4,2,4,0,-4868,-481,28,47
60,3,155785,4,10,2,3,0,4,1,-3286,147,40,34
44,4,247475,6,11,5,10,0,4,1,-4917,314,42,23
53,4,152023,15,10,3,9,-1,4,1,8898,70,53,29
58,4,61135,13,10,2,13,1,4,0,5478,-227,47,30
27,4,475529,14,12,1,14,1,4,1,5301,-206,60,30
46,5,163212,5,10,1,13,2,4,0,16993,-471,23,43
47,4,175630,14,6,1,2,2,4,1,-377,-378,38,29
41,5,232968,9,14,2,0,0,4,1,-4375,-88,46,30
32,4,172702,10,10,4,12,1,4,1,8125,416,23,35
41,4,189757,15,12,4,1,0,4,1,-4146,211,29,46
21,4,230000,11,7,2,8,1,4,1,-14842,306,39,34
53,4,1915757,17,13,1,7,3,4,0,1010,54,31,27
24,4,201647,11,8,6,8,2,4,1,4903,-111,23,30
65,3,183200,13,10,3,12,-1,4,1,-3060,8,32,29
23,5,88524,5,6,0,13,0,4,1,72,489,50,37
59,4,302265,12,9,5,1,-1,4,1,4468,-194,49,33
36,6,155773,9,10,3,12,-1,4,0,-5341,-523,39,33
38,4,100220,2,9,1,14,2,4,1,7395,240,56,33
59,4,99824,8,11,5,11,-2,4,1,11038,376,41,26
44,1,317582,12,11,3,3,2,4,1,4299,9,45,33
19,8,175040,7,9,2,13,-2,4,1,-5626,538,59,35
70,4,115923,16,13,0,6,-1,4,0,-6724,146,31,35
61,4,89143,17,13,5,7,0,4,1,11002,-6,52,46
33,3,180418,15,11,3,1,4,4,0,-13294,595,19,32
32,3,196770,13,8,3,2,1,4,0,-7389,-422,41,37
71,5,311869,11,10,1,9,3,4,1,3036,-637,37,32
45,4,154430,5,12,2,6,0,4,1,-2561,405,55,29
43,6,235211,9,7,0,12,1,4,1,6403,-530,42,34
26,5,150158,12,7,1,4,2,4,0,-3915,837,37,30
39,4,469862,10,7,5,1,2,4,1,4456,-309,40,22
41,4,336434,8,9,3,14,0,4,2,-12197,252,44,36
55,4,256217,10,11,2,7,1,4,1,1470,243,41,43
34,3,172773,14,14,6,9,4,4,1,4340,559,33,37
27,5,96241,11,10,0,11,3,4,0,1455,86,43,42
43,3,181344,10,7,3,1,3,4,0,10680,-644,23,39
40,-1,187695,13,11,1,0,3,4,0,-8566,-541,34,36
37,4,383012,11,10,6,13,2,4,1,1186,292,7,36
31,4,179654,11,10,1,11,2,4,1,-6238,-725,47,33
42,6,356235,8,9,1,12,1,4,1,-2508,-240,41,35
60,4,276921,6,10,2,1,1,4,0,2018,545,38,46
47,4,138408,11,10,2,4,1,4,1,-2119,939,45,46
27,6,228632,6,10,1,9,3,4,1,-2428,388,26,41
35,3,262970,14,12,5,2,0,4,2,-11810,581,58,36
34,4,273579,11,9,2,4,3,4,0,-18570,-533,27,38
30,2,90825,8,10,3,6,1,4,1,3568,-155,26,45
63,4,216606,4,11,4,5,-2,4,2,-7249,31,63,38
21,5,178609,8,9,1,12,0,4,1,4654,-110,31,51
51,6,119810,11,10,1,13,-1,4,1,-1929,1078,78,30
49,6,142765,12,8,1,5,2,4,1,-5683,391,47,46
25,2,121499,9,13,3,5,2,4,0,9455,382,39,45
38,3,228210,8,8,3,4,-1,4,1,5520,-448,50,34
70,7,282631,15,16,2,6,1,4,1,4484,145,37,46
27,4,120398,12,9,4,5,0,4,2,-5337,459,9,50
47,4,180719,4,12,4,14,1,4,1,10100,418,24,34
45,4,178793,5,7,2,1,2,4,0,5507,525,33,39
39,4,54770,12,12,3,0,0,4,1,2782,469,43,33
37,4,70515,13,12,5,2,2,4,1,854,984,48,26
23,5,103539,11,10,0,12,0,4,1,-1896,531,38,32
52,3,183830,6,12,3,8,2,4,0,3738,-139,52,32
30,2,895428,7,5,2,7,0,4,1,5839,272,33,43
37,3,646421,6,6,2,1,3,4,0,-3617,-96,52,39
43,3,252447,9,5,4,0,2,4,0,-12252,454,28,47
54,6,180980,22,10,4,13,-2,4,1,3043,617,53,40
26,4,194880,8,15,2,9,0,4,1,1897,350,66,39
51,4,105504,3,6,1,13,-2,4,1,-5200,248,60,37
61,4,152009,8,14,0,5,0,4,1,-87,-38,29,44
31,3,129399,15,10,1,3,2,4,0,9380,18,67,46
53,6,139219,8,10,2,11,1,4,0,4294,625,50,29
24,3,159054,7,8,1,4,1,4,1,-2584,4,30,38
52,4,123852,10,14,3,2,0,4,1,6430,380,61,28
63,4,219328,11,10,1,9,-1,4,0,16715,-361,52,36
63,3,101387,14,7,3,5,2,4,0,-13027,556,19,37
28,3,175377,11,10,0,5,0,4,1,-9925,751,24,37
18,3,116919,11,14,5,2,2,4,0,8733,-459,37,32
36,4,208721,12,8,1,3,1,4,2,8418,75,45,40
64,3,169884,14,12,2,0,2,4,1,1326,142,41,48
25,5,193364,6,10,2,9,0,4,1,-5126,-81,53,38
32,4,233139,15,15,2,10,2,4,1,-1715,622,41,42
49,4,125081,14,10,0,11,4,4,0,1371,579,39,39
29,4,101188,12,10,4,12,-1,4,1,4766,550,50,38
21,3,245915,10,10,2,1,3,4,0,-16091,-407,23,34
24,5,287971,13,11,4,2,2,4,1,-1801,14,49,37
31,5,92820,12,10,3,13,0,4,1,-7712,15,21,44
33,2,107050,7,9,4,2,3,4,0,-5222,416,13,28
24,5,139385,14,11,1,12,2,4,0,3046,-324,49,46
18,4,294579,2,5,4,11,1,4,1,9922,-445,15,36
37,3,211958,14,11,1,7,-3,4,1,-7699,1062,51,53
42,5,128016,10,10,1,8,0,4,1,7035,52,49,34
36,4,174962,15,15,3,4,2,4,0,1665,-321,25,40
50,6,130531,1,11,1,10,0,4,1,9847,16,48,37
19,5,342638,15,10,2,6,0,4,1,-2414,634,42,36
45,4,134374,11,20,4,13,1,4,1,4673,-203,32,35
53,3,836615,12,6,3,3,3,4,0,746,548,43,37
69,3,277623,2,10,2,10,3,4,0,1379,-125,41,23
36,2,196159,6,13,6,12,1,4,1,12972,404,55,42
37,5,159253,11,13,4,1,0,4,1,6559,-34,55,39
41,3,205821,12,11,3,12,3,4,1,11526,274,35,36
25,4,441597,17,10,5,11,-1,4,1,2306,190,23,53
21,3,384073,6,5,1,6,2,4,0,5441,-697,44,30
18,5,116155,5,9,2,0,3,4,1,-6578,19,22,45
45,3,194675,9,9,5,10,3,4,0,5328,84,38,40
44,3,193373,2,8,1,11,0,4,0,6045,91,59,40
21,4,100866,15,16,4,7,0,4,1,1847,174,34,46
51,4,72245,8,15,1,11,-1,4,2,1217,133,49,46
21,5,86139,8,9,2,14,5,4,0,-10223,859,37,33
39,3,585759,5,9,4,4,-1,4,1,8134,220,38,33
55,3,37536,6,5,1,3,3,4,0,-1113,-333,31,51
22,4,153397,9,6,3,10,0,4,1,-744,110,34,38
54,4,371537,12,10,0,7,3,4,0,4568,-313,52,32
26,4,84910,13,11,4,2,4,4,1,-257,70,33,46
49,5,86450,13,12,2,11,1,4,1,2598,-221,57,38
54,4,167448,12,10,0,4,2,4,0,-5002,394,25,43
37,3,193082,10,10,4,12,0,4,0,1894,224,43,37
18,4,177723,6,1,4,1,1,4,1,-11837,-385,45,40
56,4,558213,9,10,3,0,2,4,0,5963,472,41,32
53,4,121139,10,9,5,12,2,4,0,-5846,-153,38,48
36,2,320652,3,10,4,0,0,4,1,-5376,-121,35,35
66,6,152665,18,10,1,8,-2,4,2,506,300,63,44
37,5,180755,13,10,3,3,2,4,1,-13780,16,60,39
38,4,752719,5,9,3,12,0,4,2,1946,541,72,23
22,4,156988,9,10,3,5,2,4,1,5399,283,50,47
24,4,251787,11,7,2,3,2,4,1,-8933,119,41,33
59,5,96012,4,11,2,10,1,4,0,-4717,-598,37,29
50,4,105565,5,10,5,8,1,4,0,2201,176,43,43
36,5,148848,3,5,0,13,1,4,1,-8151,264,55,39
48,4,57806,4,9,4,5,0,4,0,10880,1507,44,42
51,4,94769,6,9,1,12,0,4,1,-1098,134,38,39
52,4,391706,3,7,3,10,4,4,0,8445,10,42,43
49,4,302390,15,18,2,5,2,4,1,12518,1009,49,41
29,4,46234,6,10,4,13,-1,4,1,-3236,-323,33,33
30,4,84526,10,10,3,6,0,4,1,2718,-259,37,44
25,1,151419,5,9,4,5,2,4,1,-2386,519,26,40
25,6,332558,9,11,5,14,1,4,1,-33,373,51,42
35,4,217955,10,13,1,7,-1,4,2,1701,-406,35,36
21,3,196593,10,11,4,11,1,4,1,4540,-256,49,37
30,4,315861,8,10,2,1,1,4,1,-13040,129,45,28
21,4,547654,9,10,4,10,1,4,0,-166,699,47,39
25,4,296356,8,12,3,4,2,4,1,8762,1342,35,20
45,3,155815,10,11,1,0,0,4,1,4807,-519,42,44
70,4,165423,12,11,4,3,-2,4,1,6002,-303,63,23
18,4,263137,14,9,2,10,5,4,0,1670,-30,36,48
67,5,206010,11,11,2,0,1,4,1,-974,10,29,39
19,3,179606,7,10,3,0,1,4,2,7458,221,36,33
17,5,121636,12,9,3,10,1,4,1,-6720,-387,57,20
21,5,345337,12,9,1,8,2,4,0,316,78,42,41
27,6,294299,10,7,1,11,3,4,0,-5659,527,62,37
44,3,199915,10,11,2,5,3,4,0,-1519,116,32,49
23,4,133335,5,10,5,9,1,4,1,-1318,704,34,46
32,3,176186,10,7,2,3,2,4,0,13408,-245,17,34
51,3,97441,9,11,5,1,0,4,1,9019,-633,46,53
25,4,341375,5,8,1,2,4,4,0,-4075,-676,56,47
31,5,2127645,10,11,4,11,1,4,1,7445,-37,55,31
39,3,82799,5,10,2,0,0,4,1,3152,384,54,40
41,4,186148,8,8,6,5,2,4,0,1900,-301,47,29
27,3,131804,9,6,2,4,4,4,0,-4348,461,37,39
62,3,396448,13,12,2,4,1,4,1,4780,-62,52,43
68,4,190091,7,12,0,0,3,4,1,-10905,197,52,40
55,4,179043,11,9,1,14,3,4,0,-2607,-508,51,38
50,5,201678,8,8,4,12,2,4,0,13473,-50,42,27
47,4,147662,11,6,3,6,3,4,1,5557,-1097,33,52
34,4,158266,5,10,2,8,1,4,1,-7686,222,42,32
34,3,282228,6,11,4,0,1,4,0,6757,156,14,49
30,4,104422,9,9,0,14,1,4,1,-3159,-270,38,20
68,4,153659,14,10,1,11,-2,4,2,9383,471,41,32
49,4,415868,14,13,1,13,1,4,2,7864,-178,48,35
44,4,188960,2,10,2,2,0,4,1,3887,345,40,14
36,5,124882,2,7,3,5,-1,4,1,2526,122,54,36
40,4,316633,10,12,3,11,3,4,1,-288,807,49,39
59,4,156766,10,11,4,2,3,4,0,6454,956,46,35
36,6,161409,16,10,3,13,1,4,1,9380,-111,68,33
45,4,119987,6,10,1,1,4,4,0,10677,107,55,38
81,4,159591,10,10,0,14,0,4,1,-5459,-119,47,34
20,4,538887,8,11,2,9,2,4,1,2006,156,34,36
28,4,378146,11,7,3,2,6,4,-1,2197,-47,39,35
25,7,121847,13,10,2,8,2,4,0,-5756,-170,40,52
21,4,40487,14,11,0,1,4,4,0,-2106,-141,44,35
25,4,198999,6,10,6,13,2,4,0,-3612,-273,39,28
18,3,260809,15,13,5,5,3,4,0,7546,-281,21,47
36,3,99234,10,9,2,5,3,4,1,-10155,1,41,37
38,7,344064,15,9,0,13,1,4,1,17705,-263,55,52
59,5,506802,10,9,2,8,1,4,0,5516,-468,47,48
34,4,107769,12,17,3,3,2,4,0,9875,43,21,33
48,3,95158,11,13,2,4,1,4,1,-11075,451,34,38
38,3,133084,5,11,4,7,2,4,1,2872,226,49,34
39,2,644258,6,12,3,13,-2,4,2,-1637,488,51,30
29,4,339943,6,11,1,7,4,4,1,6235,-58,51,29
43,2,180071,18,11,1,5,5,4,-1,5129,-242,32,33
67,4,449250,10,10,3,1,0,4,0,-7893,-42,31,36
46,4,129908,12,10,1,9,2,4,1,-12300,773,22,33
37,4,233866,4,7,3,12,1,4,1,-6352,1022,32,46
45,6,160529,18,10,3,12,2,4,1,-10497,-179,43,36
52,3,143852,11,12,2,8,-1,4,0,-11107,452,46,31
29,2,58566,16,12,2,3,0,4,1,2486,165,56,41
43,3,192081,9,4,1,3,4,4,0,7059,325,41,44
34,4,216085,15,10,3,8,2,4,0,-11782,707,38,38
19,1,558208,6,6,1,1,3,4,0,-319,417,32,25
38,1,187518,8,11,3,0,2,4,0,13375,185,42,24
27,4,138401,15,9,4,1,5,4,0,7330,-111,29,49
34,3,127532,14,12,6,2,1,4,1,4626,512,14,32
57,5,336630,13,9,3,10,0,4,1,-7054,-40,42,36
32,3,193544,9,10,3,5,4,4,1,9220,-359,22,49
38,4,181983,14,11,3,6,0,4,1,-12041,-12,46,30
30,3,396607,9,10,4,4,1,4,1,9250,-345,14,43
44,4,211314,15,10,2,5,-1,4,1,-4914,384,26,41
47,4,128574,14,9,4,8,-2,4,2,-4214,44,42,57
27,4,151569,9,11,1,2,2,4,1,8790,55,30,27
30,2,504631,11,12,2,0,3,4,0,7962,80,40,31
31,3,186822,6,10,5,1,1,4,1,-4895,-50,42,24
21,3,177327,8,10,1,7,3,4,0,2364,210,41,28
37,5,204858,6,9,1,3,5,4,0,-6455,234,18,34
35,4,175841,12,15,2,2,1,4,1,9226,614,13,33
37,5,204193,4,10,1,6,2,4,1,-6533,-49,57,29
44,5,394007,16,12,2,13,5,4,0,-5225,-465,48,32
36,4,286370,14,9,3,0,2,4,1,4344,-226,48,45
19,5,68099,6,6,0,13,3,4,1,-8883,58,16,48
56,5,340877,21,14,3,13,0,4,1,2399,512,42,54
34,4,254191,14,10,0,13,1,4,1,378,736,36,55
19,3,148612,4,8,5,2,3,4,1,-2167,154,43,52
20,4,189194,10,12,4,6,3,4,0,1309,333,41,23
37,4,234116,11,10,5,4,2,4,1,5621,-367,47,30
31,2,130111,9,2,1,1,5,4,0,-6904,633,29,42
51,5,248471,13,9,5,4,2,4,0,16781,60,46,38
32,6,402216,11,14,2,14,3,4,-1,8612,188,50,35
36,3,1087262,8,12,2,7,1,4,0,-5427,-426,23,25
55,2,66885,14,11,3,3,3,4,0,-3002,-151,41,29
27,6,246144,12,8,4,8,3,4,0,5595,144,39,23
42,5,549517,7,6,6,8,3,4,1,1814,295,36,33
33,4,76702,4,10,4,9,0,4,1,9054,498,39,33
60,1,104767,18,9,2,8,-1,4,1,10760,-89,52,39
44,1,124690,12,7,1,1,-1,4,1,-8313,-362,55,40
43,6,214965,14,10,2,11,2,4,1,-3898,243,41,29
52,3,233619,15,8,1,1,4,4,0,-4522,36,39,40
19,5,159139,9,7,2,0,3,4,1,-9489,499,52,51
32,4,201050,10,9,5,5,3,4,1,3263,669,50,21
41,4,184985,8,7,3,5,5,4,0,1812,-183,25,29
46,4,168332,10,11,1,3,-2,4,1,-1610,282,56,34
42,5,385236,12,9,0,3,-1,4,1,514,167,47,32
23,4,167373,9,9,3,1,1,4,1,-3871,282,22,35
34,3,165184,12,11,3,6,0,4,1,9270,-176,34,32
25,5,179133,14,7,1,11,3,4,0,-15903,8,34,20
21,3,176826,16,10,1,3,0,4,1,-633,226,45,54
49,3,89914,15,12,1,1,0,4,1,-16195,354,34,40
23,3,150742,15,11,4,12,4,4,0,-4872,-403,35,43
42,4,204859,8,9,4,7,3,4,0,-1240,-40,34,26
58,7,63287,9,12,2,11,4,4,0,18289,238,50,43
31,4,107858,9,8,1,13,1,4,1,-13031,-241,43,38
23,4,259695,7,7,0,3,0,4,1,1336,307,39,27
40,4,192067,12,9,2,6,1,4,0,9892,309,48,34
34,5,137514,11,9,5,9,2,4,0,6112,-299,51,38
51,4,296131,14,10,2,12,3,4,0,5787,616,53,47
69,3,191421,9,10,0,1,2,4,0,-4953,332,37,27
26,4,291707,2,12,4,11,1,4,0,9414,157,38,27
39,5,386272,8,10,4,12,-5,4,1,-11030,554,49,36
56,2,150870,5,7,3,2,-1,4,1,2203,-7,32,42
56,5,143391,15,14,0,8,0,4,1,6043,242,66,44
37,4,190227,10,9,2,10,2,4,0,2021,-705,19,37
60,4,191139,16,11,4,7,4,4,0,517,812,15,30
58,4,137150,18,10,1,14,1,4,1,-3064,-518,45,20
29,4,914997,7,10,6,12,1,4,1,-8154,261,33,21
38,3,74873,10,12,2,1,-2,4,1,-2751,-123,44,45
22,5,105446,9,8,3,13,1,4,1,-9003,84,44,39
40,3,288418,14,9,5,7,1,4,1,65,731,52,31
54,6,213630,10,10,2,11,1,4,0,-2461,-197,39,41
57,5,191772,6,9,3,2,0,4,2,3244,911,49,45
27,4,167596,12,15,3,13,0,4,1,1755,163,58,50
30,4,314480,9,13,2,1,1,4,1,-711,-336,40,43
34,4,229407,17,10,4,9,4,4,0,2202,-272,32,34
27,4,582297,8,11,2,9,0,4,1,4084,735,37,36
22,3,207083,15,10,1,4,2,4,1,-5623,-165,51,45
33,6,100840,9,10,2,12,2,4,1,4561,-147,38,40
26,2,452999,14,3,3,1,0,4,1,3628,-509,32,48
38,3,99981,12,12,4,2,-1,4,0,-3065,-949,51,38
47,4,255298,9,10,2,7,2,4,0,8777,-42,28,27
62,3,334830,20,17,1,2,0,4,1,-9069,143,30,61
29,4,19552,14,8,3,10,5,4,0,-7776,-38,36,52
21,4,147635,14,10,2,11,2,4,1,516,-672,51,46
34,4,182645,14,10,4,7,2,4,1,-2356,-113,39,41
32,3,1556924,3,9,2,7,1,4,1,5428,36,44,19
19,3,240739,5,10,2,9,3,4,1,13490,341,47,41
50,4,126069,6,11,4,9,0,4,1,-98,-334,62,39
62,3,267144,16,11,3,10,2,4,1,-17859,21,11,40
51,4,318408,16,12,1,0,0,4,1,-4058,322,43,41
34,4,199091,16,10,0,1,2,4,1,-1619,-92,49,39
44,3,167038,6,6,4,10,2,4,1,-244,-597,20,33
45,5,106578,14,10,1,6,0,4,1,12810,278,62,34
54,3,255344,16,10,1,1,1,4,1,5010,357,49,41
62,4,185070,16,10,4,1,2,4,1,-14677,-167,42,38
18,4,150206,10,5,5,10,3,4,1,-12439,-266,38,33
55,5,161121,9,11,0,3,5,4,0,11602,341,43,41
47,4,207259,15,10,3,2,3,4,0,5424,260,44,27
