Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2,0,26.203658243574555,3,1,307,11.116782145930456,33,0
1,1,33.90802562858115,0,0,201,26.178172878450614,-2,2
1,1,16.277132229216917,0,2,551,8.385734463136892,-3,0
1,1,-3.8965595408695926,0,1,77,21.88998007550415,61,2
2,0,34.7530158002689,0,3,87,18.01154312100556,1,1
2,1,13.351476466940007,0,2,331,5.152317998666045,116,1
1,1,35.74234621187951,4,5,138,-65.87154723971082,50,1
1,0,12.29037758517069,0,0,287,8.608359233234012,0,0
0,1,25.51987938214578,0,0,504,41.76046537347065,50,0
2,1,23.453542415940106,1,0,346,312.1736096130349,31,1
2,0,2.054113722149788,5,0,220,0.075155735344822,52,1
1,0,6.402774998510102,1,2,161,2.0621683908875,0,0
1,0,43.77872637409989,0,1,504,10.138474626197487,65,1
2,0,6.863489877396643,0,1,585,211.38055570266394,166,1
1,0,16.430256299078593,0,1,297,64.35506013083923,88,0
0,0,28.789258843111767,0,6,335,70.87805449148901,26,1
3,0,51.23559667197623,2,0,607,16.966949508153835,89,1
1,0,18.901091010534927,4,6,501,-140.6929969257157,53,1
2,0,38.72835637577212,0,0,504,25.58361332315617,51,1
2,0,24.674965130188397,0,7,410,9.506910776722071,5,1
2,0,12.462493621353177,0,6,73,-2.990811484673099,1,0
2,0,17.75663103089033,0,5,494,13.063844903702906,0,1
0,0,15.239065328491929,0,0,516,51.56450692279716,0,1
1,0,21.806387862556498,1,7,0,32.8817184817167,1,0
2,1,16.061114636291414,3,3,675,7.077834690199553,149,1
1,1,14.55308018508423,2,1,618,-185.06188433029865,37,2
2,0,22.157828543351,1,0,490,7.990333128450409,166,0
1,1,39.25652614637259,0,0,161,40.80263922173273,104,1
1,0,14.241155710982602,0,0,390,30.011330370186123,1,0
3,0,20.459021194088862,1,3,47,204.28706945343052,0,1
2,0,16.857569848225875,0,5,588,-73.85320552745611,2,0
2,1,10.179901520850677,0,2,-46,6.5720763171045435,3,2
2,1,18.879452347999372,2,2,135,129.5015426667768,144,0
0,1,27.050365997627196,0,0,377,76.02210373632762,1,0
1,0,30.32140629303569,0,0,195,58.71159106925484,130,0
3,0,19.52687318396141,0,0,-27,281.34285592588554,115,0
1,0,29.174782377435147,0,2,633,80.325145327637,-2,1
3,1,24.50471756506363,0,0,476,36.13728774820352,42,1
1,0,15.27134365107667,1,0,90,52.65521972638814,6,0
2,0,13.83516262896988,2,4,-38,1.7563779807194049,103,2
1,1,11.915428965587125,0,2,225,88.046408137052,-6,1
1,1,-2.0058900859099857,1,1,63,14.765569178678117,0,1
1,0,19.741307608216715,4,0,357,44.77885679505061,77,2
1,0,10.060491656208743,0,6,312,68.16939114435877,2,0
3,0,25.505810867497313,1,1,613,12.571808956219417,91,0
1,1,25.301801251445873,1,6,639,25.00842985720278,-2,0
3,1,50.19127723646552,2,0,54,33.7371908482839,0,1
1,1,35.9292381664832,0,2,451,1.4873286466477946,0,1
1,1,15.976801499567419,1,1,378,-110.18570147649524,131,1
1,1,63.801441882885506,1,1,324,96.14975595686559,-3,0
1,1,22.29383164928433,3,0,407,125.91508522986078,-2,0
1,1,18.745648612720792,1,0,534,-152.60954188401604,1,1
1,1,20.67140394349578,0,3,408,42.29184296987472,118,0
0,1,-6.089737036037322,0,1,348,2.162687040906995,0,1
0,1,-2.7075204396829093,0,0,213,63.7491403608218,38,0
0,0,11.38713127924169,0,0,244,-15.410033512795962,69,1
0,1,18.960922756849037,3,0,301,-19.2655911580498,81,0
0,1,13.743626739942114,3,7,215,26.42309939313251,56,1
2,0,52.092635498865775,1,0,205,20.597825652394945,138,1
2,1,15.063542903573445,3,0,340,5.251956879297708,161,1
1,1,-6.469887710269894,1,0,646,142.4520801231485,-1,2
2,0,28.110473269285745,3,1,361,18.984453597302775,93,0
1,0,30.11100987025045,0,0,586,10.953045846958142,0,0
3,1,29.384047947304637,1,0,411,103.94329115606817,60,1
1,1,9.343546974220164,0,0,161,19.538524846740753,52,2
2,1,30.425047106645234,2,0,281,5.331548838486306,125,0
0,1,16.497227464441423,0,0,583,1.206851280483777,113,0
0,1,50.01746895202298,2,3,392,-53.269567913134665,17,2
2,0,19.709794307293233,0,5,55,9.615849410714734,118,2
2,0,29.822059883015527,3,1,428,10.947461537977642,0,2
1,0,18.299684297576253,0,0,534,-63.51543311056622,0,0
1,0,11.73265692390624,0,0,260,10.331131775522085,41,0
1,0,1.9276062146187645,0,0,407,20.12349893905074,96,0
2,1,13.25954791717867,0,4,166,16.55444930899442,1,1
1,1,-8.759645130105879,0,3,275,6.109716968038466,-1,0
2,0,32.748868275021,0,1,446,193.1782974244441,-2,2
0,0,40.15542693174349,0,0,546,66.70710799825002,109,0
0,0,31.321923708357577,0,1,559,5.605783270482426,83,0
2,1,11.819264312245485,0,1,380,28.482390734955217,146,0
2,0,25.828428573612904,0,0,629,2.5542967191847765,4,2
0,0,-10.708433424591332,0,1,621,97.53097544628355,127,0
3,1,28.029524130634407,0,0,416,4.842538605804668,-4,0
2,1,49.933999316043284,1,0,167,125.624717070142,72,0
2,1,14.840597174400106,3,2,553,19.331983246548447,1,1
1,1,29.182101139629786,1,2,130,13.80648868674404,-7,0
0,0,23.46153627917901,1,0,47,17.02450706552999,111,1
2,0,25.8060012632753,0,1,60,10.442728953172496,86,1
0,1,15.250293553391048,0,5,66,92.33300447842522,1,0
0,1,17.251694637518376,0,1,542,12.933433470519926,-1,1
0,1,33.43977937946011,3,2,88,-117.72857534965834,25,2
1,0,19.037447861453938,0,6,363,-0.2753478467544834,181,1
1,0,24.53479083499347,0,4,363,19.096717172028452,0,1
1,1,17.17503128101288,1,1,197,-137.20768167497408,145,0
0,0,20.217006775109144,0,2,364,3.9907450078499807,1,0
0,0,8.323701032363761,2,0,731,6.0803620883647875,105,1
1,1,24.842642615114883,0,1,139,247.68016871348428,101,0
2,1,14.63498626411926,1,1,166,36.45478013405096,101,1
2,0,7.502886848129467,0,4,28,199.25984177240701,77,2
1,1,2.959804910888286,0,3,199,4.9779041324388125,187,1
2,1,29.244418757450568,0,1,531,49.95960030022658,73,1
0,1,16.814139593818705,0,1,59,24.34986233465954,136,1
2,1,34.83857830577657,0,0,202,2.2874854929486936,-1,1
1,1,19.625842854560986,1,6,570,3.2650916489913984,-2,1
2,0,-3.3532440094643103,0,1,329,-135.90501776970467,-1,0
0,1,-9.46595892754503,0,0,264,38.01734095717421,38,1
1,0,27.152685516253293,3,0,519,3.5300261382200677,-1,2
2,1,-3.704759040877354,4,2,244,8.261746329355764,78,0
1,1,21.18942298753717,1,2,610,-1.7599876325357418,3,1
1,0,11.697861540528066,0,1,482,4.629523351857449,2,0
1,1,4.606248965473523,0,2,413,35.71702259364473,106,0
1,0,36.167565682447226,0,0,349,8.554431539359884,146,1
2,0,31.542621510265764,1,0,268,25.132828916509325,-1,1
1,1,26.051285624699048,0,4,559,8.659867454837215,177,0
1,1,38.02107153751895,0,1,577,41.15652821885999,137,0
2,0,19.149542923509024,1,0,157,-139.47803185669784,171,0
3,1,22.488659623290648,5,0,123,3.407786684151275,51,2
2,0,22.73146006335754,1,0,51,2.680473148484854,79,0
2,0,38.919909133304245,1,1,512,57.45314459216143,-1,0
0,0,16.354805790636764,0,0,388,270.36198465949883,124,1
2,1,14.369007925456838,0,0,102,26.18959904610426,-1,1
2,1,9.667101647107362,0,1,299,-3.2682317502444196,-1,1
0,1,2.642170137658079,0,0,314,201.14871048157528,1,0
2,1,23.575511512250156,0,1,613,20.52471498019089,27,1
0,1,43.541355084984836,1,1,0,83.69541041163741,3,1
1,1,30.459250177539637,0,2,579,114.13923509304814,19,0
1,1,10.796776328907072,4,0,231,3.0931306822643627,28,1
0,1,16.708137226899055,1,2,446,14.051308698393832,-1,1
0,0,30.350743359571325,0,5,407,196.5366464281768,132,2
0,0,35.41457497947524,2,0,239,-1.1418644913829041,84,2
2,0,31.627122165539188,2,2,357,270.666149183685,0,2
1,0,14.177273027397451,0,0,111,97.56669620485762,114,1
2,1,20.907325440787595,1,0,573,25.095858097235848,0,1
3,0,29.99551148889355,0,0,199,10.997405898831039,0,1
1,1,20.173397716417075,1,0,307,51.32803754215534,153,1
2,0,14.66075131258244,0,0,59,7.054180771250984,52,2
0,1,13.84994187645548,1,2,625,-43.86032445998785,74,1
1,0,60.20089320467808,0,2,63,25.814148522114934,95,0
0,1,6.210691873215947,0,0,552,32.437055636780485,2,1
0,1,36.65035086549906,0,0,635,7.180213662019536,152,0
2,0,23.37144508339321,1,0,557,3.5936979478950395,0,0
2,1,-4.818613156696125,3,2,425,7.171122987135881,-1,2
2,0,16.688860596450496,0,0,-61,11.207869776346751,-3,1
0,0,7.770794763144117,0,0,-12,43.28308164694835,56,0
2,1,28.71975943479244,0,4,22,35.36139015431539,2,0
2,1,9.510011344934684,2,2,287,33.653867871442316,1,1
2,1,-8.68832694833698,0,4,296,2.8873658414271306,-5,2
0,1,14.145123324092642,0,7,275,276.3697978508744,154,0
2,0,13.481050069315835,1,0,725,13.383454828673308,-1,1
0,0,26.129097844529994,0,0,469,211.48140254306114,-4,0
2,1,24.984154056503602,0,0,529,11.077061024497487,104,0
2,0,24.898599925519324,0,6,335,22.71659831383748,0,0
2,1,30.303467076309033,1,0,609,21.858991951301377,148,1
3,1,10.241723775179423,0,0,251,9.917622236722245,-2,1
2,1,17.169507828675428,0,0,246,-1.4570521902312148,-2,2
0,0,18.390564013653602,4,3,266,4.992924100792289,4,2
1,1,6.377552558091065,0,6,74,-11.692265555155984,126,0
2,1,24.33067989651859,0,0,591,8.854535867973844,-2,0
2,0,11.158521687807758,0,2,365,32.30089376243673,-1,0
2,1,57.63140366550864,0,2,393,389.505373486568,106,0
2,1,23.752337697161654,1,1,101,6.224950992300776,124,1
3,1,22.92147533187411,1,0,368,-187.75418539377745,28,1
2,1,39.58082842279133,3,0,333,27.51705420567747,0,0
2,1,9.686960652789768,0,0,475,1.5177646881748679,169,0
1,1,16.430243308677554,1,0,383,-106.70894810882947,4,1
2,1,0.5839477805799547,0,1,626,5.005462607412104,68,0
2,1,30.046309825155696,0,0,138,4.694882530401655,80,0
2,1,27.89141857693056,4,0,69,242.40562548182788,63,1
2,1,16.19508414220413,3,1,434,-74.6287815291322,53,1
2,1,15.282910756002927,0,0,231,30.160102147746542,66,1
2,1,18.06004895758704,0,1,324,-216.6719696685771,63,0
1,1,27.096752612502723,0,5,274,261.68474895343553,1,0
2,1,29.23662652926596,0,0,349,-114.72724835380615,86,0
0,1,21.511655770580386,0,0,257,8.901355018293211,182,2
1,0,13.940634495548757,0,0,93,0.2119847470495415,158,0
1,1,35.71817809868722,1,0,43,11.975437512305529,165,0
1,1,41.64346255509021,0,0,435,7.307233312154779,31,0
2,0,24.3739997775875,3,4,22,5.319464816636328,98,1
2,1,23.781352830930278,0,0,140,-64.8440338386996,87,1
1,0,34.02598383585471,2,0,267,10.148375721520534,64,0
0,1,13.413549686310626,0,0,307,4.941711998160152,154,1
3,1,10.47066215258149,0,4,371,74.48349042800255,-6,0
1,1,16.80594624074935,0,2,540,29.87032277496054,-1,0
2,1,27.272342092077242,0,0,93,30.186879460412115,4,2
0,1,27.67561813263634,0,0,654,-1.1582309650282347,102,1
0,0,29.25615167531463,0,7,532,-91.40371141077065,57,0
2,0,41.234775285637,0,2,102,3.0479314186142883,0,0
0,0,23.19169406103427,0,0,37,24.116241129049428,166,1
1,1,30.8877271206358,0,0,536,6.243979430342785,86,0
1,0,9.60856351121982,0,0,511,264.2147702860307,108,1
3,0,35.28907781697323,4,0,679,16.55278039382587,1,1
1,1,20.37239690498116,0,0,325,7.571739111250007,2,1
0,1,20.760065407395498,2,1,455,4.766963563801421,49,0
2,0,57.44229170088546,2,0,475,-89.03011072381867,154,0
1,0,26.44767815148499,0,2,129,97.03143262866426,116,0
2,1,20.184287908489125,0,0,37,17.152703665518896,64,2
2,0,13.62590132777293,0,2,371,520.2547727309288,26,1
1,1,41.54334855684362,1,1,164,477.5914898306089,75,1
1,1,24.269003256823346,0,1,229,0.551075434374642,1,1
1,1,23.56048676587932,0,2,563,9.857064612873058,77,1
3,1,42.0325302904363,1,0,236,6.4757657213481306,101,2
1,0,-0.021335360888768307,1,1,229,5.632749831316988,78,0
1,0,34.459625792995,0,4,237,10.10743001289401,119,1
2,0,23.13604748505953,0,1,578,2.5483660282497187,132,1
1,0,34.317922864347366,5,0,647,191.95526759832757,16,0
0,1,33.882505410521034,0,2,588,307.5675372164839,66,0
1,0,0.498753587406112,2,0,597,-3.4729156203997995,0,1
3,0,-2.4879619058603044,0,0,468,155.74343615399297,4,2
0,0,6.208352190836208,1,0,628,-153.72732716151194,138,0
0,1,10.796887679957209,0,0,189,0.5367379692718757,0,2
2,1,33.28144226566609,0,1,244,308.49663606545283,-1,1
1,0,5.001592493953387,0,0,333,99.88814469203709,129,0
1,0,-3.2271156255817353,1,2,566,30.514748013563437,-1,2
0,0,40.96696240511628,0,0,635,37.973302190611804,0,0
2,0,-1.7574374353874838,0,7,597,14.656053473337732,156,2
1,0,16.62651640759446,0,0,544,189.35345282032196,43,2
2,0,13.460088645237313,0,5,740,0.311073726219357,4,2
3,1,53.62234269090281,0,2,615,2.720779353147776,105,1
0,1,14.506609990722442,0,0,499,19.920639470474136,-3,0
1,1,16.434829485044798,0,1,50,0.8827685279972179,77,0
1,1,28.559812630952,1,0,494,-120.5246348266835,21,0
2,0,49.667644173583206,0,1,368,33.129650945396754,57,0
0,1,25.139955053322687,0,5,438,29.323484263434693,171,0
1,1,13.344649728793344,1,2,163,8.668980774186707,0,1
1,1,17.577725765418656,0,4,35,53.700218759849264,139,0
2,1,20.007500693532585,0,0,222,36.43693281873735,0,0
2,0,22.75216783451652,0,5,261,-62.34255187361606,108,0
1,1,19.398065912731045,0,1,311,90.7791424345247,136,0
3,1,7.5138837954068105,1,4,168,25.818293131327223,-4,0
1,1,43.578916773286345,1,0,498,-224.84605265053563,159,0
1,0,23.95204387659866,0,0,561,261.9007762681195,155,0
1,1,25.98010666916592,0,5,523,28.401702155381702,2,1
0,1,13.273136862818564,0,1,565,45.995760726075986,0,1
2,0,24.152223304611447,0,0,435,10.919232315326582,123,1
1,1,12.969669377166149,0,0,120,50.58763520170184,115,1
1,0,31.978248421046292,0,0,661,3.6567363665026544,154,0
2,0,47.17047511513612,3,5,404,19.836531648104966,-3,2
1,1,26.598168518091633,0,0,374,-0.2570303528541018,60,0
0,0,10.421079820845517,0,4,385,2.0488734558869464,83,2
2,1,25.03085262858612,0,1,340,121.07965032749136,50,0
1,0,23.29837011066838,0,0,313,11.872976612069412,0,1
1,1,40.81611401853649,3,5,601,6.18383667941978,127,1
2,0,29.743004516793597,0,0,508,75.77012728125331,104,0
0,1,33.37648805127722,0,4,275,4.640206254914224,77,2
0,1,17.161222212011943,0,1,167,-5.792284765984025,1,0
0,0,45.93363680662184,0,0,561,27.186798118415904,116,1
2,1,19.508047119169408,1,6,302,26.95970245393939,141,2
2,0,42.29893568003674,0,0,28,149.9620246070241,-2,1
2,1,25.670695961632287,0,0,97,-190.93707752028052,1,0
1,0,-0.6942570808792699,0,4,450,13.06940883250158,-3,0
0,1,13.179776123590807,0,6,150,24.571879472332842,163,0
1,0,-2.921651022017759,3,1,182,193.72165179798486,29,2
0,1,19.602032717864038,1,0,607,29.84711995968953,3,2
1,0,34.804115405656276,0,0,-23,12.58702640911072,-4,0
3,1,24.312534538694923,0,0,433,7.235393699976297,-1,2
1,0,20.74034696701651,0,0,-3,8.9886076195933,52,2
0,0,22.97055074267571,1,4,643,12.113547489653097,132,0
2,0,10.943794872540765,0,0,-23,46.647769244680035,-1,2
0,0,25.36222928712168,0,0,361,7.074151835162546,118,1
1,0,30.857511177466257,0,1,56,17.825335802096248,2,0
0,1,2.4570354300125743,3,0,202,-289.6715038454836,22,1
1,0,53.85268167287009,0,4,210,44.21812352402331,153,1
1,1,11.784794565485262,0,0,583,40.536184518163964,76,1
2,1,21.469602453612893,1,0,154,600.0095600963513,26,1
2,1,31.334044845581342,4,0,649,5.622561588479319,106,0
2,1,28.50909753751779,1,5,182,6.025856558536744,123,0
1,1,30.180049441103463,0,1,288,110.31125477860874,122,0
0,0,17.999337149007534,0,0,529,19.78175367697581,53,0
1,0,20.156999595387845,1,7,279,10.127066339008646,0,2
2,0,15.930448924655657,1,0,607,19.245760683364843,20,1
2,1,30.385112588829642,1,0,515,242.9877126004339,27,0
2,0,-3.8956527354952737,1,0,348,53.36693065801916,167,0
1,1,11.713219714953782,3,2,102,2.0636260894385643,-3,1
1,1,17.36121755197376,0,0,482,95.4282108234089,167,1
2,0,23.19914628370909,1,0,397,-83.06501776154028,38,1
0,1,33.9495840672442,0,2,481,331.70952457674645,-3,0
1,1,22.62392594239733,2,0,89,12.41359809687333,150,0
3,0,32.7376050501037,0,0,370,72.02329117220359,30,1
2,1,47.97334067283608,0,0,546,57.37087821519083,2,2
1,1,27.066848494718535,1,0,427,108.50513279959094,30,1
1,0,65.01526966573653,0,0,301,-8.570056379605774,53,2
0,0,22.794600808654756,1,2,517,3.997648907710035,1,2
0,0,18.59631982292985,0,1,474,4.788619386439371,168,1
1,1,20.033254616919997,0,4,118,-0.3323618422155974,0,2
3,0,5.910359607740002,0,0,123,36.933349742594714,-2,0
1,0,31.779080176468568,0,0,102,15.464651185906735,-1,1
2,0,14.70462757654703,2,0,150,346.55430610531914,-3,1
2,1,18.634885782018088,0,0,571,-1.6049611099055383,132,2
1,0,37.10748716735864,0,0,7,7.390501693477028,25,1
0,0,33.49189023193406,0,0,480,52.19532326362054,2,0
3,0,41.424674836119294,0,8,225,12.374164763320934,0,2
2,1,50.09550428364084,0,0,250,23.408521036098946,95,1
3,1,24.29050645377574,2,0,3,92.80840358575317,71,1
0,0,25.390313873148855,0,0,174,1.9530104397450287,18,0
0,0,30.945053017222747,0,5,405,22.295351839650838,4,1
2,0,1.8464312473488054,3,1,256,192.34367839150798,93,0
3,0,19.98039237014609,0,0,107,10.607247025584364,2,0
0,1,26.871177799475884,0,4,242,7.379864942021044,134,0
2,1,15.025988863429465,0,0,553,65.64619580293189,0,1
0,1,24.480260269696494,0,0,640,16.013986633924098,43,0
1,1,23.14331544623834,0,3,359,-177.8104047150391,-5,0
1,1,23.314329486932582,0,2,151,8.716002915196867,97,1
2,1,34.86489814246873,3,1,120,-0.08165671272256247,59,0
1,0,17.918966078915652,0,0,226,2.610952473053074,51,2
1,1,16.138608240524373,0,0,124,43.35889401748834,20,2
2,1,48.998895466043855,0,2,366,45.17327066528176,145,1
0,1,36.20538639916994,0,3,413,6.992614401665143,-1,0
2,1,9.018927180520206,1,0,466,-0.14608773292620114,101,0
2,1,14.585827197782763,1,2,343,8.097498464496628,23,1
2,1,14.583761890458824,1,0,555,-5.201783798768304,-1,0
3,1,37.892139577166375,0,2,640,10.286911528523733,60,1
1,0,32.9509439839169,1,1,34,20.824735956669407,3,1
1,0,24.261452354975074,5,2,609,17.88857719587149,104,0
1,0,2.256980940192726,0,1,318,199.73641698446386,152,0
1,1,24.61982673807252,1,1,677,52.949129339771616,107,0
1,0,24.92362417421411,0,0,28,86.46378929215406,1,0
2,0,27.82246579659271,3,0,62,11.136083615291447,124,0
2,1,24.335562910018837,5,1,433,79.90942167622543,60,0
1,1,28.033594629444067,4,0,631,8.17453633571337,54,0
0,1,19.339123380011124,0,0,354,12.922642225364092,47,2
1,1,16.18078356689295,1,0,290,34.653646576194696,0,0
2,1,31.64112512997282,0,5,206,9.313726265775085,3,0
3,0,26.596509381495316,1,0,206,35.803353466321724,148,1
1,0,39.97237774139679,1,0,53,4.055276823235834,3,1
2,1,7.948897382230583,0,1,657,58.949074487112995,135,2
2,1,15.076895421105895,0,6,418,11.30941722622164,156,0
2,0,-3.9375134820741664,0,0,304,14.80692947837656,-4,1
0,0,13.954950904321187,2,6,302,20.018075679880212,-2,2
2,1,16.796661291619102,1,0,625,7.946665252154428,180,1
1,1,13.404055600660078,1,0,173,5.923442923519197,60,0
2,1,15.73535935129576,0,0,559,-92.06628990473382,112,0
2,0,66.81905978202474,0,0,293,-0.3844556193930302,29,1
3,1,17.930250564793212,0,6,134,13.286497145198073,0,1
1,1,8.960580050653753,0,0,181,2.7108498747764713,42,0
2,0,10.360892985863895,0,0,42,27.97953409623807,0,1
3,0,21.219198257682745,3,0,221,91.71434892259589,26,0
1,1,20.006198870244756,3,0,254,12.216831113992157,166,2
2,0,15.259577171734449,2,2,142,0.7844095701434348,140,1
2,1,41.59827604143793,0,0,417,98.7973574121799,48,2
1,0,16.190424549547643,0,2,602,283.4840447200005,1,1
1,1,13.421188606922327,0,2,300,43.20810541139614,-2,0
1,0,21.621362665349164,0,0,523,0.83246916413324,62,1
3,0,23.77243513090703,1,0,309,0.8306304585877449,-2,2
1,1,20.732417739181564,0,0,137,12.060607402284216,-4,0
2,0,28.14016580986202,0,0,333,6.717396880648188,95,1
1,0,20.482103724737236,1,0,525,6.787238132751295,148,2
1,0,12.769651316069034,0,0,540,88.36812799267128,0,0
1,0,38.14759650156353,0,2,186,182.3017432415004,40,2
1,1,29.395010100304578,0,5,221,3.3205369076874636,-2,0
3,0,20.881962953556652,2,0,228,11.816773593504799,95,1
