Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2,1,15.996498411037438,0,0,15,16.868936531799744,50,0
3,0,31.623525975820066,0,0,337,11.757805637172424,-3,1
1,0,-6.71700894743703,0,0,9,13.276931004179833,0,2
2,1,14.34621345393153,0,0,344,41.508982971544846,0,2
2,0,44.97875020393579,0,0,633,3.901754216943395,70,2
2,0,8.498733226551558,0,0,45,8.650564366006211,120,2
2,0,31.25036120991213,0,0,90,18.796103879449234,-7,2
1,1,11.52143800981715,0,0,340,29.58654852326056,62,1
1,1,67.29834561011984,0,0,621,9.070038756898207,75,0
1,1,15.363397666185165,0,0,680,16.9647538771433,-8,2
1,1,28.04540144938275,0,0,484,12.404617429216731,61,2
2,1,7.285715156077828,0,0,40,227.00185531289614,-9,2
1,1,47.54035980320856,0,0,4,6.7336760363621515,-1,1
1,1,19.220998816736582,0,0,284,5.588212998468428,47,0
3,0,12.00769049693426,0,0,541,7.643084824460612,-6,1
1,1,68.74766527201587,0,0,680,-23.730056142858523,-1,0
1,1,27.881209317053752,0,0,680,53.47430586376356,6,1
2,1,20.973015208300197,0,0,641,166.18069580777953,77,0
1,1,12.858172597203449,0,0,535,19.950978415692212,-6,2
3,0,45.246530105566016,0,0,394,94.9580025191646,25,2
2,1,48.63241179640691,0,0,93,13.506558000447445,18,2
1,1,38.948275591340064,0,0,159,33.14279079532054,-4,0
1,0,20.369545593979552,0,0,77,14.66038307868623,155,1
3,1,-2.688936706940577,0,0,350,148.6230046069086,145,1
2,0,18.7187509958073,0,0,90,90.86461918057383,9,2
3,1,21.342401422484365,0,0,251,17.155907501350008,59,0
1,1,12.271824700400494,0,0,396,13.01760802220377,65,2
3,1,18.418125100618504,0,0,189,3.6671349577832117,0,0
2,1,8.55067530384422,0,0,382,12.351086501261541,29,1
2,1,3.3734551784804694,0,0,427,54.830867610030666,-4,0
1,1,45.48364452779745,0,0,680,170.2860278008375,-2,1
2,0,64.40770816090944,0,0,1,59.659310572865415,45,2
2,0,17.718852566862026,0,0,288,109.04562621006453,-3,2
1,1,6.518492895879785,0,0,494,252.985684448615,13,2
2,0,21.85706157930958,0,0,294,39.57973656641858,-3,2
3,0,47.6785158522761,0,0,361,61.44456316102327,113,0
1,0,21.672207183348615,0,0,680,15.802173069860206,98,1
1,1,25.722234074849545,0,0,219,2.118274567395183,62,0
3,1,43.837171558005934,0,0,331,25.38989873034678,-3,2
1,1,37.840271037463935,0,0,458,213.55545129235603,119,1
1,0,74.63074322809959,0,0,23,-1.1219155725464347,54,0
1,0,36.43418848209526,0,0,55,117.30290234551005,67,2
1,1,25.073056684697995,0,0,85,158.48931419850945,54,2
2,0,7.63348197446194,0,0,1,213.78396205751255,26,0
3,1,38.4190071155139,0,0,514,66.43432295388993,-7,1
3,0,19.891902242124573,0,0,565,13.100654258432403,-5,2
2,1,11.762013184722328,0,0,394,80.77599123803833,-3,2
3,1,72.43766683975983,0,0,1,14.404840807486103,128,2
1,1,32.024299584921295,0,0,1,8.662336931154982,92,2
3,0,53.594598421629854,0,0,308,184.69694869067084,-2,1
2,0,46.61508890436697,0,0,1,5.008611846533789,29,1
1,1,17.29380713539664,0,0,673,125.21675884269871,104,1
2,0,22.646498588320576,0,0,4,87.18763520193829,105,1
1,0,29.866167031511747,0,0,287,12.303254382422086,27,2
2,1,40.27053759866013,0,0,1,7.348337007149642,127,2
1,1,20.93620500002732,0,0,593,14.411058325016782,120,0
3,0,31.761312496153742,0,0,243,2.967610076966192,-3,2
1,0,30.688278956428395,0,0,1,53.2461676649083,-6,0
1,1,33.08538918963969,0,0,343,2.874489556801091,-3,2
3,0,67.97497418257964,0,0,276,6.628555278785079,-2,2
1,0,52.15004214938662,0,0,1,8.436393723396247,134,2
2,1,9.988782516080523,0,0,185,82.94541208579278,56,1
2,1,40.63722949969055,0,0,669,1.6844583198911316,77,0
2,0,19.406305454906654,0,0,185,13.316427725173117,-5,0
3,1,17.991862957580437,0,0,2,167.4758048935631,2,2
3,0,38.91301983002701,0,0,1,283.0109733079595,18,2
1,0,50.73218137207641,0,0,415,24.071246848079703,0,0
1,1,45.27229553925771,0,0,8,11.46617570459722,-2,2
2,1,39.3616038423859,0,0,237,15.856624154935108,-4,1
3,1,45.502429529462546,0,0,297,0.7070547402279175,67,0
1,0,17.321992015053347,0,0,441,3.6347872598328443,-4,2
1,1,36.74013207822837,0,0,3,10.66909160289434,-4,2
1,1,42.94329083710144,0,0,1,64.71439816119107,0,0
2,0,44.70195356934674,0,0,360,10.0102371554187,-2,1
2,1,53.70140254830866,0,0,461,81.99177832401939,13,2
3,0,57.47283932748126,0,0,382,7.375472463500081,-1,2
1,1,57.89334694960492,0,0,298,126.92141498586984,100,0
3,0,1.7439221026535705,0,0,601,10.526274897090339,136,2
3,0,20.915164083755137,0,0,523,118.9784383243538,-2,1
2,1,8.355143107721172,0,0,680,20.90343175410878,-2,1
3,0,25.70339963713443,0,0,537,239.53639580424627,2,2
1,1,42.77053201116992,0,0,6,118.81197775360187,33,2
2,1,17.032523881689322,0,0,218,15.391996071181076,-4,2
2,1,12.804135965032447,0,0,284,78.58538786151662,22,2
2,0,31.103543452707576,0,0,310,118.07109819007232,76,2
3,0,40.049484907984976,0,0,335,249.07087978191933,-3,1
1,1,43.358472780495255,0,0,1,53.83667640246563,1,2
1,0,8.52467584787691,0,0,635,2.5834121355129014,88,2
1,1,48.51635069486974,0,0,1,21.31264846007599,72,1
3,1,24.927773689344107,0,0,557,4.149384703740573,-1,0
1,1,-4.787721849694073,0,0,1,2.403280348402834,-1,2
3,1,45.55171743411479,0,0,18,10.604439251581539,56,1
2,1,23.3075950940073,0,0,245,22.37699336980404,114,2
2,0,26.857034292653818,0,0,3,91.04787931113444,-9,0
3,0,42.02294692406114,0,0,671,18.930583555874748,95,2
3,0,22.21803475991542,0,0,185,31.421841878388502,93,2
1,1,9.351532386938324,0,0,531,25.655163351266733,71,2
3,1,67.64218554225275,0,0,1,10.423020289839528,135,0
1,0,42.81951039042289,0,0,220,-0.9701360750194112,43,1
2,0,39.56141516501804,0,0,80,10.569840832368456,88,2
3,1,27.69769673198533,0,0,121,6.760437927835188,-21,2
2,0,17.8353990089292,0,0,679,28.315601141577833,-3,1
3,1,9.969681140342463,0,0,3,32.9083947293707,43,2
1,1,3.431167617838561,0,0,293,37.75517502635532,-4,1
1,0,16.050782100649702,0,0,267,52.89462842015993,-10,2
3,1,5.575735869687215,0,0,602,27.84217628740237,4,2
1,1,24.160388462584834,0,0,1,14.78809040649405,19,1
3,1,1.481653043102078,0,0,674,125.98988578475196,164,2
1,1,21.15670252462952,0,0,422,5.265600546682457,113,2
1,1,31.863362449788156,0,0,435,9.246947371536294,46,1
3,0,23.058354104524692,0,0,48,182.4116761384856,-6,2
1,0,35.87453912280268,0,0,398,53.9361231748596,-6,1
2,1,14.19487609128471,0,0,480,9.93694896208012,-3,2
2,1,5.131082018206985,0,0,48,12.969740142577042,2,2
3,0,23.566994596180926,0,0,573,8.371245120067943,-3,2
3,0,33.51184622441727,0,0,147,13.932673631844011,36,2
3,1,21.20512291317714,0,0,37,-0.8242119127149721,63,2
2,1,24.552934168980418,0,0,677,272.3163371954437,68,0
1,0,11.054861072785101,0,0,103,-0.5008432128858047,2,2
1,1,21.878178108796796,0,0,614,36.52348724277218,22,1
2,1,11.863593322713246,0,0,677,20.886744307944795,-5,2
2,1,36.56928347116369,0,0,679,41.55667980066934,63,2
1,0,10.126099502681594,0,0,562,13.179551984271608,94,2
2,0,18.131899654747848,0,0,295,24.063536020389854,52,1
2,1,9.324865964196597,0,0,16,12.579355157505802,116,2
1,1,50.920430656064816,0,0,462,12.418018420784225,1,1
1,1,18.43922780278737,0,0,1,17.87023779728817,70,1
3,0,19.845247928217887,0,0,140,10.61335574639848,125,2
1,0,24.189320049144815,0,0,444,83.67669588706721,13,1
1,0,45.83547474198475,0,0,592,8.062469670911174,-3,1
2,1,37.86334828177517,0,0,363,40.74423234854372,104,2
3,0,35.2415373930084,0,0,4,6.129894893300939,155,2
1,1,27.947934563916824,0,0,1,33.40473673501322,-12,2
1,0,16.249356586040264,0,0,437,39.16082259931302,-5,0
2,1,18.42308694925212,0,0,253,48.00372670527193,49,1
3,0,12.739291380887394,0,0,73,70.14769406831897,10,1
3,0,56.03426812441251,0,0,1,6.7398673541777825,85,1
1,1,31.12568821698311,0,0,34,16.754905496788254,-5,1
1,0,24.69859538018203,0,0,678,-1.764323402549259,-6,0
3,0,19.475464071746735,0,0,261,0.5259809199487293,42,0
1,1,4.153790865771697,0,0,44,20.882439687506565,-1,2
3,0,30.721070230121118,0,0,201,32.56526549598274,89,2
2,0,7.5534701852938575,0,0,257,80.44980896961741,-2,2
3,0,29.451090083430906,0,0,296,32.07198594648346,-2,1
1,0,36.335252509282974,0,0,20,83.1874274289228,79,1
1,1,31.715122972444238,0,0,668,88.32879967436875,0,0
3,0,37.432955037505515,0,0,148,188.30831345134422,108,2
2,0,20.865239428625475,0,0,335,44.13179744458432,73,2
3,0,26.054467997872784,0,0,9,12.218564717184716,-5,1
2,0,34.55747536437858,0,0,297,113.16149923294304,41,2
1,0,26.595864824803005,0,0,655,3.495460383153258,-6,2
3,1,40.92306433506078,0,0,680,48.90570168118765,3,2
3,0,17.93983464367784,0,0,607,54.20722919542144,70,2
3,0,21.641354693789545,0,0,586,183.04429409594147,123,2
2,0,49.851205271368656,0,0,445,5.799819130608313,56,1
1,1,29.521178129505117,0,0,282,8.496906246972149,91,2
1,1,27.055933811281562,0,0,168,7.012003525964943,124,2
1,0,49.499389629791025,0,0,571,0.7713306948628258,3,2
3,0,28.192755065296726,0,0,1,17.172574395342757,27,2
1,1,39.251248041527326,0,0,108,39.60514784383119,120,2
1,1,-0.020679280907501152,0,0,326,42.08593214163815,107,1
1,0,40.825046273931285,0,0,654,104.27611641179962,51,2
3,0,-3.5797683498385737,0,0,418,105.15467058212981,1,1
1,0,45.595558688314334,0,0,561,11.97510769947748,103,1
1,1,28.92546380988664,0,0,624,10.523978798095566,-3,2
1,1,33.0623888130226,0,0,575,9.373580807176516,27,0
3,0,25.68798400588082,0,0,432,100.48405146334248,65,1
1,0,79.08102161067181,0,0,680,223.5510355321136,58,2
1,1,27.993685188315897,0,0,312,79.16795974508304,-3,1
1,0,1.794549305472298,0,0,616,180.6443667036149,8,2
3,1,52.02931582376509,0,0,259,15.011572240542236,68,2
2,1,46.71393640994211,0,0,470,26.534245724762528,27,1
1,1,20.836816320942262,0,0,371,143.35558716126047,-2,1
1,0,26.856306590416565,0,0,30,84.62755550312427,129,2
1,0,29.70155980485288,0,0,70,9.653235684487754,-6,2
3,1,16.164650229247865,0,0,1,-0.548420162123648,-4,2
2,1,23.086855248660626,0,0,680,21.791679542898866,61,1
2,0,3.991423396935975,0,0,415,2.2033915099274957,1,2
1,0,40.55664720375383,0,0,3,88.43762232788943,-8,2
2,0,29.88894264879021,0,0,1,50.83886422541023,121,2
3,1,46.686055413209836,0,0,366,13.931080999228318,96,0
3,1,47.30158805910489,0,0,1,17.562508996459314,128,2
1,1,22.30398222740773,0,0,623,19.17022762663501,4,2
1,0,22.094225570442056,0,0,662,5.664163781598436,12,0
1,1,-0.10308364136879788,0,0,576,220.95960164485805,25,1
3,1,22.106574913109526,0,0,261,22.376771535955534,58,2
3,0,38.24040786482445,0,0,270,6.453169560781092,-6,1
1,0,26.459867810595924,0,0,227,9.520227532333038,34,2
2,0,27.436063451076123,0,0,33,230.91601402403384,11,2
1,0,18.69672716038219,0,0,288,48.570243050525036,124,2
2,0,18.230833023369826,0,0,434,9.017585731708117,74,0
3,0,15.85400700548136,0,0,116,79.23748847162756,103,0
2,0,24.389900979466574,0,0,320,19.3069303412154,-10,2
2,0,23.845810339894438,0,0,680,6.4599655350954635,126,2
2,0,0.28323103072595046,0,0,1,14.658170469019517,44,2
1,0,45.21390202974176,0,0,372,17.954853475682825,39,2
1,0,75.91027729724422,0,0,633,8.509964063363896,-5,2
3,1,33.18231741519314,0,0,680,17.119244945917963,-4,0
1,1,23.01316864589439,0,0,410,169.22914212737828,32,1
3,1,13.659676121851671,0,0,387,-0.43499777286208285,-5,2
2,0,30.057124741503404,0,0,5,88.6324578094661,68,1
1,0,24.738945592674323,0,0,615,2.8647456353008387,86,2
1,0,26.77450615811906,0,0,45,98.10336224372192,130,0
2,0,18.636152946740808,0,0,112,25.15386447257535,23,2
1,0,-5.636417309604198,0,0,680,134.0111073769437,-7,0
1,0,13.688491143281084,0,0,143,34.237094683491016,88,0
1,1,6.576545196640176,0,0,604,67.24079996197389,82,2
2,1,35.50523593177627,0,0,1,26.005409126455845,130,2
3,0,42.33729065626539,0,0,548,5.200337537329549,-6,0
3,0,65.29286603916468,0,0,51,84.54194613438435,-3,1
1,0,31.393469769348933,0,0,332,39.92268359412121,92,2
1,0,31.0424698045635,0,0,494,0.832523528236436,46,0
2,1,23.404128702688734,0,0,598,5.93813981017043,17,0
1,0,26.754138182459876,0,0,452,15.604167330744232,-8,1
2,0,12.964790582874235,0,0,642,17.946853230787283,10,2
1,1,13.234499956675476,0,0,632,6.173218730898682,98,2
2,0,38.596593371606126,0,0,601,29.42718317026083,140,2
1,1,0.42377302395563987,0,0,325,89.70970369883429,19,2
2,0,22.44097871453396,0,0,38,98.61042526837605,8,2
3,0,33.286468223958465,0,0,45,16.95017380949568,169,2
1,0,33.93380333978598,0,0,360,67.0334736301149,0,2
1,1,18.70331451334605,0,0,680,24.86329513306793,11,1
2,1,44.21268283795803,0,0,570,4.755427182322094,14,2
3,0,22.61796388918101,0,0,1,100.14843372348987,66,2
2,0,38.34258268536542,0,0,403,4.621564439959172,-2,2
1,0,20.777010019916105,0,0,607,14.391557974928787,-4,2
3,1,25.766659852810804,0,0,266,-1.9044110864162391,19,2
1,1,56.875625319144454,0,0,395,4.284048145802597,132,2
3,1,63.324417092613565,0,0,339,60.75777026700828,31,1
3,0,32.58995974300886,0,0,272,0.20830887079014815,-6,1
1,0,31.36105359516139,0,0,670,61.130659013838525,69,2
1,1,48.75672082234229,0,0,420,-0.8475718277796389,93,2
2,1,29.288786251436985,0,0,515,5.58905131110712,-2,2
2,1,22.62156200385314,0,0,583,195.65058342049477,2,2
2,0,0.43152837828084856,0,0,658,115.9610797540668,121,0
2,0,-0.3297867468345643,0,0,65,27.431221194495254,-3,2
2,1,18.42556013971545,0,0,294,52.930331483467135,123,2
2,1,5.972397460019852,0,0,1,10.178289605745945,93,2
1,0,47.317173552033296,0,0,296,-2.5396092921192164,113,2
3,0,31.854687929398537,0,0,670,-1.4467698911397164,144,2
3,0,24.023190129170395,0,0,159,4.6278651772354635,38,0
2,0,8.824402808077547,0,0,496,88.50192608377716,46,2
1,1,54.879976016804264,0,0,2,6.557601774028409,86,1
3,0,25.94225112772821,0,0,562,68.37939174145282,127,2
2,1,23.94934549074352,0,0,680,3.5902472705213206,-3,2
3,1,17.853916554437404,0,0,569,13.68285640212979,101,1
3,1,39.38990824825642,0,0,1,2.2157216383362908,-4,0
1,0,20.647199397309304,0,0,574,23.47706886709529,49,1
3,1,40.60409001802992,0,0,10,12.282255249210433,82,2
1,1,53.28346810647341,0,0,1,45.09489479338127,93,1
2,1,19.26471369970399,0,0,32,80.6231247157553,-5,2
1,0,54.926467831502706,0,0,665,14.275275681810548,43,0
1,1,-0.035358474457833466,0,0,347,111.65991632056578,75,2
1,0,46.667673702380995,0,0,244,53.838593411577655,122,2
2,0,32.75872305421945,0,0,680,22.846075491033933,30,2
3,1,6.926878132339944,0,0,18,66.28152316556242,25,1
1,1,28.657150357677466,0,0,391,7.912147848114419,2,2
2,1,28.873457563747472,0,0,168,37.03224326132546,-1,2
3,1,14.05777915781564,0,0,624,21.54077449143392,29,2
3,0,20.03093849142862,0,0,674,5.238511038878293,-11,1
3,1,32.511508682898594,0,0,269,-0.7514981219627899,113,2
3,1,28.089646317773322,0,0,679,88.17908049283685,47,2
3,0,58.09538495758865,0,0,245,18.970849037693945,-4,2
1,0,58.40659708971704,0,0,161,79.99649103991078,3,1
2,1,0.7066565999332219,0,0,587,51.79880016840055,63,2
3,0,23.31169632112555,0,0,245,3.3690997125617628,29,0
2,0,39.99628039171324,0,0,28,18.800267366278213,-1,1
1,0,38.357337390906906,0,0,363,21.068541372660604,132,2
1,0,25.11858686815242,0,0,333,22.30258590422922,86,1
3,1,63.68512275986789,0,0,2,229.39699035170727,-8,1
1,0,26.83432845593253,0,0,4,3.5514688996851156,16,1
2,0,5.194777581651763,0,0,1,7.130037489578875,123,2
1,0,48.77994836525441,0,0,1,4.129869856910634,2,1
2,1,63.17533093736265,0,0,225,15.975624087225178,95,2
3,0,24.03702985504766,0,0,665,2.329551008281399,18,2
1,1,22.00309754111303,0,0,43,18.69662557322588,19,2
1,1,23.476963330417767,0,0,678,95.25076571601488,-5,2
2,0,23.151753517312216,0,0,155,114.22565186602847,80,2
1,0,29.751391377866703,0,0,3,37.06446406853608,61,0
1,1,50.260871727598314,0,0,597,11.617639866483348,-3,1
2,0,22.398701035608603,0,0,355,9.391835264346675,-2,2
1,0,30.93825471941335,0,0,178,200.94800311440383,103,2
3,1,31.104727292166952,0,0,428,5.765764309964624,122,2
2,0,36.88427532329787,0,0,680,10.935851279081934,0,2
1,1,31.725730108459366,0,0,30,8.36321404509673,-4,1
1,0,17.91749268353051,0,0,680,4.365105170430041,62,2
3,1,44.30673974972186,0,0,443,62.00336939246904,81,1
1,1,28.800324625407185,0,0,267,16.475333645766984,0,2
1,0,50.13283695035708,0,0,407,78.77895830570131,74,1
3,1,12.421030632279887,0,0,268,56.83919731117173,79,2
1,1,66.52518738571122,0,0,670,23.496965461694856,-2,2
1,0,26.021251388419266,0,0,451,12.575389271949938,94,1
1,1,84.95405519968443,0,0,1,21.31546604966407,109,1
2,0,45.008184439041294,0,0,261,143.9927768465568,8,2
3,1,-8.655057547427575,0,0,617,138.23308666466386,56,2
3,1,17.050680119677498,0,0,89,3.2992564729728144,33,0
2,0,45.252928360651374,0,0,269,-1.1416218110823948,-2,2
3,1,66.43642161145614,0,0,18,69.19029814408478,-1,2
2,0,31.993858131173067,0,0,680,222.57587006241772,105,0
3,0,43.06865021345788,0,0,21,29.094154804161903,117,2
2,0,25.668437106782115,0,0,410,3.7480728747685887,-4,1
1,1,19.810005458771677,0,0,670,5.530892588194689,0,0
1,1,31.686560859321816,0,0,1,39.06556772947542,35,0
1,1,21.72271609440279,0,0,9,20.080936311947337,-2,2
1,1,29.599132844192894,0,0,656,17.204587566087888,144,2
2,1,2.0743050236180274,0,0,1,13.01873555555228,56,0
1,0,11.490708821222253,0,0,154,155.2374395825006,35,2
1,1,27.838379655637084,0,0,1,40.76193709534937,123,1
1,0,34.16180979187491,0,0,86,1.8098627099878897,15,2
2,0,27.08889381188527,0,0,394,124.2033515839371,73,1
3,0,0.17326540200872742,0,0,680,42.95263582756072,43,1
2,0,53.018357592737324,0,0,554,11.696023391938457,71,0
2,1,26.296915781743248,0,0,11,61.834286590595624,82,2
1,1,28.270024988626812,0,0,1,10.072938709337432,-4,1
1,0,41.01182383271046,0,0,64,12.073038829133676,97,2
2,0,47.47015926825682,0,0,578,15.379723033929583,124,2
3,1,36.544844649462846,0,0,1,10.597869132996344,92,2
3,0,19.455601001786658,0,0,680,95.62045994689001,3,2
1,1,7.603336039486528,0,0,167,9.199276389949443,-6,2
1,0,2.622104238241981,0,0,1,5.411202515452256,9,2
1,1,50.64628307812369,0,0,58,4.913334927895441,33,2
1,0,55.9978462667632,0,0,635,95.78912425570115,11,2
3,1,41.490879615531185,0,0,1,12.13999278389305,-4,0
2,1,35.96662393650415,0,0,112,172.38155090275154,-2,2
3,1,44.90478818029007,0,0,467,20.508371503167652,-3,0
2,0,32.160309701253006,0,0,68,65.31244854604151,110,0
2,0,32.48209634394544,0,0,376,12.56456101954236,-6,1
1,1,16.594656766496797,0,0,1,6.667379036533966,1,2
2,1,12.291484751138789,0,0,58,16.70377184518597,-4,2
3,0,30.780012086048558,0,0,319,57.32376185435842,34,2
2,1,52.21962535857767,0,0,35,4.656409409141887,86,2
1,0,27.95071639835097,0,0,281,68.65592800469344,-4,1
2,1,38.455178277718204,0,0,225,5.529193452142849,-4,2
1,1,33.079412699883264,0,0,544,43.5364972654495,28,2
2,1,55.11629859918558,0,0,317,35.39071189647203,111,0
1,0,23.8041443341006,0,0,679,5.187619804600011,-6,2
2,1,33.13254821448807,0,0,680,-1.919390550667785,69,2
2,0,12.453236294092708,0,0,1,32.483924772000705,42,0
2,0,37.02570324393929,0,0,52,9.54352027125747,51,1
3,1,28.46015423590026,0,0,1,101.09981637810242,-2,2
1,1,1.1622631877960572,0,0,664,8.257230611954164,50,2
1,1,45.10009183345937,0,0,612,3.5986714292060142,43,2
3,1,32.58860096502492,0,0,625,138.90117759097183,-2,2
3,1,30.536306132561066,0,0,103,24.848022295372687,53,2
3,1,-0.5717212633397892,0,0,508,10.704592100394478,-2,2
1,1,31.878239645244808,0,0,62,14.691716671103677,94,0
1,1,27.380162363095383,0,0,575,47.336959489627304,5,2
3,0,38.59429617096132,0,0,485,111.86123036360948,84,1
1,0,26.555507049646767,0,0,680,38.09318325347415,33,2
3,0,21.704925527844015,0,0,1,37.46871092915946,90,2
2,0,50.116669726254074,0,0,678,29.15617402666549,-4,0
2,0,31.58748728975822,0,0,426,6.755145331318829,3,2
2,0,61.96951591334607,0,0,680,101.89136299162747,17,2
3,0,9.936057185872045,0,0,545,11.613143706946165,0,2
2,0,22.371597840891937,0,0,1,1.6253273594793072,86,2
1,0,16.71768233838491,0,0,640,118.60833307355095,122,2
2,0,40.684342709186396,0,0,31,4.24399948341533,139,0
3,0,34.83451406598224,0,0,2,2.22719651144412,3,2
2,0,17.92002074916886,0,0,420,6.146978576489364,111,2
3,1,38.50221725902202,0,0,643,17.21356653759944,-3,2
2,1,21.482849997092437,0,0,680,22.930264782772767,25,2
1,0,4.495606584498642,0,0,1,124.00478093354263,-4,2
2,0,48.96547046160695,0,0,284,5.536252432087917,-2,1
2,1,-1.3281174872659243,0,0,71,31.470950774229287,2,2
3,0,36.71827966375639,0,0,665,54.7110397844352,103,2
2,0,3.8588978404535226,0,0,677,42.95097416303591,-4,2
1,0,20.102070535024374,0,0,514,11.692749783933817,-1,2
1,0,17.700921304442783,0,0,43,3.5958267682812632,103,0
1,1,22.92317105059998,0,0,365,-2.249277290906768,0,0
1,0,23.889732294729093,0,0,65,10.161444627593482,-8,2
3,0,25.151535286275287,0,0,638,4.743661740836124,-6,2
2,1,29.08930036043643,0,0,541,14.541070845018876,0,2
1,0,25.04959996855637,0,0,34,52.08065978034443,82,2
3,0,-2.377824104110392,0,0,628,77.34450683679542,54,2
3,1,-4.218777016213657,0,0,36,13.976342185174332,47,0
1,1,32.507358448618845,0,0,274,240.39290787782224,-2,2
3,0,17.519508903869482,0,0,2,25.73010318944088,49,2
2,1,36.876562878154445,0,0,524,35.54791300053536,-4,0
2,1,10.712574140589698,0,0,95,10.634395592271908,49,2
3,0,6.629892294245192,0,0,255,9.998610869833975,76,1
1,0,28.214360778469636,0,0,466,50.7034276599599,-2,2
2,1,45.16882452467833,0,0,430,1.6957763953530645,-1,2
2,1,19.764902517551427,0,0,358,18.036830844075105,-3,2
2,0,-2.4243399505936125,0,0,58,7.427766417299775,7,0
3,0,16.08154373050931,0,0,260,11.242735769986623,25,2
2,0,9.637998944159929,0,0,633,1.1352507027266725,146,1
3,1,21.87255722049784,0,0,74,16.21844082827884,96,2
2,0,30.77451289546402,0,0,477,67.47508696114025,77,2
1,1,19.251009874251466,0,0,375,9.49122364608423,79,0
1,1,38.47551629434797,0,0,1,43.09604068389835,31,0
2,0,50.843311122071476,0,0,391,9.476126400550907,77,0
1,1,-0.3699434433921027,0,0,446,31.00162526387415,-1,0
1,1,23.60463318105428,0,0,1,10.52231221718273,-4,2
1,0,26.103417598355254,0,0,507,288.0182799101012,40,2
2,0,33.24522286959139,0,0,258,8.012324783705985,17,1
1,1,27.586845319839863,0,0,345,4.384996146656011,-4,0
1,1,20.298010432156737,0,0,680,76.82580415287754,-3,1
2,0,16.1774863753619,0,0,1,7.360407056457092,-3,2
3,1,63.317931662802486,0,0,1,22.294770125660726,2,2
1,0,17.501060506484897,0,0,610,53.278041790811514,56,1
2,1,16.17356923462185,0,0,400,19.781031774509508,107,2
2,1,21.181949728406792,0,0,325,5.827635600983626,59,1
1,1,33.46567669762894,0,0,1,247.68403135747508,-3,1
3,0,15.437911759691344,0,0,528,10.907313994500406,144,0
1,0,24.152823581723304,0,0,50,51.50229501440343,3,2
