age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
18,4,115815,11,9,4,7,3,4,1,0,0,20,39
36,6,175769,14,15,2,3,0,4,1,0,0,60,39
53,2,131258,14,15,4,10,1,4,0,0,0,50,39
27,4,218785,11,9,2,4,5,4,0,0,0,40,39
31,4,155781,9,13,2,12,0,4,1,0,0,40,39
24,4,187717,9,13,4,1,3,4,0,0,0,40,39
26,4,102476,9,13,2,4,0,4,1,0,0,40,39
41,6,89942,11,9,0,12,1,4,1,3674,0,45,39
49,4,332355,11,9,2,4,0,4,1,0,0,40,39
19,4,117595,11,9,4,8,3,4,1,0,0,24,39
53,4,139671,9,13,2,10,0,4,1,0,1902,40,39
58,4,142076,11,9,0,13,1,4,1,4787,0,39,39
58,4,289364,15,10,2,4,0,4,1,7688,0,45,39
38,0,107479,6,5,4,0,3,4,0,0,0,12,39
73,0,180603,11,9,6,0,1,4,0,0,0,8,39
45,4,99971,11,9,2,14,0,4,1,0,0,50,39
30,4,110239,0,6,2,14,0,4,1,0,0,55,39
46,4,205100,8,11,2,4,0,4,1,0,0,48,39
19,4,237455,11,9,4,6,3,4,0,0,0,25,39
29,4,262478,11,9,4,5,3,2,1,0,0,30,39
34,4,154874,11,9,4,7,1,4,1,4416,0,30,39
23,2,157331,9,13,4,10,1,4,0,0,0,40,39
18,4,270544,2,8,4,1,3,4,0,0,0,30,39
54,4,108960,1,7,2,7,0,4,1,0,0,40,39
21,4,286853,11,9,4,8,3,4,1,0,0,35,39
19,4,104844,15,10,4,12,3,4,0,0,0,15,39
38,7,34180,15,10,2,4,0,4,1,0,0,40,39
31,4,213179,11,9,2,14,0,4,1,0,0,60,39
19,4,285750,11,9,4,6,2,4,1,0,0,30,39
51,4,160703,2,8,2,3,0,4,1,0,0,45,39
80,4,173488,15,10,6,1,1,4,0,0,0,20,39
31,4,167319,9,13,2,4,0,4,1,0,0,40,39
58,6,165695,11,9,0,4,1,4,1,0,0,70,39
42,4,97142,5,4,2,14,0,4,1,0,0,40,39
31,6,369648,7,12,2,3,1,4,1,0,0,50,39
49,2,145290,4,3,2,8,0,4,1,0,0,40,39
45,4,543922,12,14,0,14,1,4,1,14344,0,48,39
55,5,392325,9,13,2,12,0,4,1,99999,0,60,39
27,4,271714,15,10,4,8,3,4,0,0,0,30,39
38,4,323269,15,10,2,8,5,2,0,0,0,40,39
35,4,170092,11,9,3,8,4,2,0,0,0,20,39
42,4,317078,11,9,0,7,1,2,1,0,0,40,39
48,4,192894,10,16,2,10,0,4,1,0,0,40,39
56,1,61885,9,13,4,14,1,2,1,0,2001,65,39
38,4,472604,9,13,2,8,0,4,1,0,0,35,26
60,0,56248,11,9,2,0,0,4,1,0,1485,70,39
53,1,117847,7,12,2,1,0,4,1,0,0,40,39
17,4,132636,1,7,4,14,3,4,0,0,0,16,39
69,6,107548,6,5,2,1,0,4,1,0,0,40,39
32,4,184207,11,9,0,3,1,4,1,0,0,40,39
23,4,185554,9,13,4,10,3,4,0,0,0,40,39
37,4,177858,15,10,4,4,1,4,1,2174,0,40,39
39,4,110426,7,12,2,4,5,4,0,15024,0,45,39
51,5,210736,11,9,4,4,1,4,1,10520,0,40,39
64,4,102041,1,7,2,12,0,4,1,0,0,40,39
65,0,224472,14,15,4,0,1,4,1,25124,0,80,39
58,2,368797,12,14,6,10,4,4,1,0,0,35,39
22,4,128487,11,9,4,1,1,4,0,0,0,10,39
44,4,178385,12,14,2,4,0,1,1,0,0,48,19
64,6,178472,6,5,5,14,1,4,1,0,0,45,39
51,4,311350,9,13,2,4,0,4,1,0,0,40,39
73,4,247355,11,9,2,14,0,4,1,0,0,16,2
49,4,80914,4,3,4,7,1,4,1,0,0,45,39
50,4,181139,15,10,4,5,1,4,1,0,0,40,39
52,4,308764,15,10,0,4,4,4,0,0,0,40,39
66,0,170617,12,14,6,0,1,4,1,0,0,6,39
26,4,421561,1,7,2,8,2,4,1,0,0,25,39
32,6,37232,14,15,2,10,0,4,1,7688,0,45,39
35,6,176101,11,9,2,5,0,4,1,0,0,80,39
61,0,139391,15,10,2,0,0,4,1,99999,0,30,39
17,4,327434,0,6,4,12,3,4,1,0,0,20,39
68,4,148874,6,5,2,3,0,2,1,0,0,44,39
25,4,250038,8,11,4,1,1,4,1,0,0,40,0
71,4,163385,15,10,6,12,1,4,1,0,0,35,39
31,4,204752,9,13,4,4,1,4,1,0,0,50,39
26,4,214413,1,7,4,7,4,4,1,6497,0,48,39
44,4,211531,15,10,2,4,0,4,1,0,0,50,39
50,4,50178,11,9,2,13,0,4,1,0,0,40,39
20,4,174714,11,9,4,6,3,4,1,0,0,40,39
34,4,305619,11,9,2,3,0,4,1,0,0,40,39
38,4,242720,12,14,2,10,0,4,1,0,0,35,39
42,6,37618,15,10,2,5,0,4,1,0,0,60,39
25,4,125491,15,10,4,8,1,1,0,0,0,34,39
37,1,81853,11,9,0,10,4,1,0,0,0,40,0
32,4,279231,8,11,2,1,0,4,1,0,0,40,22
27,4,199314,9,13,4,1,1,4,1,0,0,40,31
42,4,182342,15,10,6,4,1,4,0,0,0,55,39
59,4,162136,15,10,0,7,1,4,1,0,0,56,39
29,4,250819,15,10,4,1,1,4,0,0,0,40,39
52,4,192390,11,9,2,7,0,4,1,0,0,40,39
32,6,298332,9,13,2,10,0,4,1,0,0,45,39
21,4,152540,11,9,4,1,1,4,0,0,0,35,39
25,4,173212,7,12,4,5,1,4,1,2354,0,45,39
44,4,74680,15,10,2,3,0,4,1,5178,0,50,39
60,7,114060,15,10,2,11,0,4,1,0,0,40,39
54,4,816750,11,9,2,3,0,4,1,0,2051,40,39
54,4,279129,15,10,4,13,1,4,1,0,0,40,39
44,2,145522,12,14,4,10,1,4,0,0,0,40,39
42,4,197583,7,12,2,4,0,2,1,0,0,40,0
39,4,101260,11,9,4,7,3,4,1,0,0,40,39
72,4,192732,11,9,2,6,0,4,1,0,0,20,39
52,4,174964,11,9,2,12,0,4,1,0,0,40,39
30,4,54608,7,12,2,10,0,4,1,0,0,40,39
54,4,288992,0,6,0,10,4,4,1,14344,0,68,39
30,4,191571,11,9,5,8,3,4,0,0,0,36,39
58,4,190747,11,9,2,7,0,4,1,0,0,40,39
29,4,205249,12,14,2,4,0,1,1,0,0,40,24
48,4,159726,11,9,2,14,0,4,1,0,0,55,39
23,4,26248,11,9,4,1,3,4,0,0,0,40,39
46,4,174426,15,10,2,7,0,4,1,0,0,40,39
19,4,188815,11,9,4,8,3,4,0,34095,0,20,39
57,4,173832,9,13,2,12,0,4,1,0,1902,40,39
17,4,244602,2,8,4,8,3,4,1,0,0,15,39
38,4,188888,9,13,4,4,1,4,1,0,1340,40,39
32,4,340917,9,13,4,10,1,4,1,0,0,50,39
25,4,321205,9,13,4,4,1,4,1,4101,0,35,39
38,4,380543,11,9,4,8,4,2,0,0,0,30,39
46,7,394860,9,13,2,10,0,4,1,0,0,38,39
20,4,107658,15,10,4,13,1,4,0,0,0,10,39
48,4,97863,9,13,2,10,0,4,1,0,0,45,22
20,4,386864,0,6,4,8,2,4,1,0,0,35,26
56,4,265086,11,9,2,3,0,4,1,0,0,50,39
43,2,113324,9,13,2,10,0,4,1,0,0,40,39
52,4,71768,15,10,0,1,1,4,0,0,0,40,39
24,2,134181,9,13,4,10,3,4,0,0,0,50,39
34,4,134737,9,13,4,12,3,4,1,0,0,40,39
51,7,155594,15,10,2,12,0,4,1,0,1887,40,39
43,4,178780,15,10,2,4,0,4,1,0,0,49,39
44,2,254146,12,14,2,10,0,4,1,0,0,40,39
26,4,381618,6,5,2,3,0,4,1,0,0,45,39
24,4,440138,11,9,4,9,1,4,0,0,0,45,9
28,4,90196,9,13,2,4,0,4,1,0,0,45,39
57,4,122497,6,5,6,8,4,2,1,0,0,52,0
32,6,116508,15,10,2,5,0,4,1,0,0,50,39
63,4,71800,5,4,6,8,1,4,0,0,0,41,39
68,4,211162,11,9,2,4,0,4,1,0,0,40,39
30,4,75573,9,13,4,4,1,4,0,0,0,45,11
28,4,120471,11,9,4,14,1,3,1,0,0,40,39
51,5,208302,7,12,2,12,0,4,1,0,0,38,39
35,4,301862,11,9,2,7,0,4,1,0,0,40,39
34,4,220840,4,3,2,5,0,4,1,0,0,40,26
36,4,188563,15,10,2,12,0,4,1,5178,0,50,39
58,5,210563,11,9,2,12,5,4,0,15024,0,35,39
42,4,109067,9,13,5,13,1,4,1,0,0,40,39
52,4,176134,11,9,2,7,0,2,1,0,0,48,39
43,4,191547,11,9,2,5,0,4,1,0,0,40,26
57,1,313929,15,10,2,10,0,0,1,0,0,40,39
25,4,114150,11,9,4,6,2,4,1,0,0,40,39
44,4,163331,15,10,6,1,4,4,0,0,0,32,39
20,0,24395,15,10,4,0,4,4,0,0,0,20,39
53,4,223660,11,9,6,7,1,4,1,6849,0,40,39
23,4,107801,15,10,4,1,3,4,0,0,1617,25,39
48,4,174829,7,12,2,7,0,4,1,0,0,40,39
17,4,147069,0,6,4,12,3,4,0,0,0,16,39
34,4,213307,11,9,4,6,4,4,0,7443,0,35,39
33,4,53373,11,9,2,3,0,4,1,0,0,35,39
22,0,177902,15,10,4,0,1,1,0,0,0,25,39
61,4,230568,9,13,0,1,1,4,1,0,0,40,39
56,4,182460,11,9,2,6,0,4,1,0,0,40,39
37,4,245053,15,10,0,6,3,4,1,0,1504,40,39
48,4,216214,1,7,2,7,0,4,1,0,0,40,39
46,4,123053,12,14,2,4,0,1,1,0,0,50,24
43,4,184105,11,9,2,6,0,4,1,0,0,50,39
26,7,203279,14,15,4,10,1,1,1,2463,0,50,19
41,4,190591,11,9,5,8,4,2,0,0,0,20,39
53,4,127671,5,4,2,7,0,4,1,0,0,40,39
39,4,139647,15,10,0,4,4,4,0,0,0,56,39
22,4,378104,11,9,4,6,3,4,1,0,0,40,39
42,4,246011,9,13,2,10,5,4,0,0,0,55,39
36,4,24106,11,9,2,3,0,4,1,3103,0,40,39
24,7,330836,11,9,2,11,0,4,1,0,0,40,39
36,4,238415,11,9,0,3,4,4,1,0,0,40,39
41,2,208174,12,14,0,10,4,4,0,0,0,55,39
31,7,190305,12,14,2,10,0,4,1,0,0,50,39
58,4,202652,11,9,5,8,4,4,0,0,0,40,6
42,4,255667,15,10,2,3,0,4,1,0,0,50,39
32,4,174215,15,10,0,12,4,4,0,0,0,40,39
31,4,382368,15,10,4,1,1,4,1,0,0,40,11
41,4,180181,12,14,0,4,4,4,0,0,0,40,39
35,4,297574,7,12,2,4,0,4,1,0,0,99,39
45,2,203322,15,10,0,1,1,4,0,0,0,38,39
23,4,240398,9,13,4,12,1,2,1,0,0,15,39
27,4,177761,15,10,2,5,0,3,1,0,0,50,39
57,5,159028,14,15,2,10,0,4,1,99999,0,60,39
34,4,243776,11,9,0,3,4,4,1,0,0,40,39
41,4,185145,11,9,2,13,0,4,1,0,0,45,0
48,4,267912,9,13,4,8,1,4,1,0,0,50,26
37,6,268598,9,13,2,4,0,3,1,7298,0,50,33
50,6,219420,10,16,0,12,1,4,1,0,0,64,39
41,4,289669,11,9,6,7,1,4,0,0,0,40,39
28,6,182826,11,9,2,10,0,4,1,0,0,35,39
30,4,87054,11,9,2,3,0,4,1,0,0,50,39
40,4,173607,0,6,2,14,0,4,1,0,0,40,39
34,4,223678,11,9,4,8,4,0,0,0,0,32,39
49,4,170165,11,9,0,7,2,4,0,0,0,55,39
45,4,59380,9,13,5,4,1,4,0,0,0,55,39
17,4,79682,0,6,4,9,2,4,1,0,0,30,39
37,6,362062,14,15,2,10,0,4,1,99999,0,50,39
53,4,103950,12,14,0,10,1,4,0,0,0,40,39
38,4,607848,9,13,2,12,0,4,1,0,0,40,39
33,4,176992,15,10,2,3,0,4,1,0,0,40,39
34,4,203488,9,13,2,12,0,4,1,15024,0,40,39
68,0,186266,11,9,2,0,5,4,0,0,0,8,39
67,0,209137,9,13,2,0,0,4,1,0,0,40,39
24,4,172146,6,5,4,7,1,4,1,0,1721,40,39
90,1,195433,11,9,2,3,0,4,1,0,0,30,39
27,4,38599,2,8,4,14,1,4,1,0,0,40,39
39,4,176279,9,13,0,12,1,4,0,0,0,40,39
60,6,205246,11,9,4,4,1,2,1,0,2559,50,39
17,4,41979,0,6,4,5,3,4,1,0,0,40,39
52,1,38973,9,13,5,1,4,2,0,0,0,40,39
61,6,220342,5,4,2,14,0,4,1,0,0,30,39
26,4,164488,9,13,4,4,1,4,1,0,0,10,39
62,4,176839,9,13,2,13,0,4,1,0,0,38,39
42,4,121264,8,11,2,10,0,4,1,0,0,40,39
24,4,151443,11,9,4,7,2,2,0,0,0,30,39
43,4,190786,11,9,2,8,0,4,1,0,0,40,39
33,4,104509,15,10,0,1,4,4,0,0,0,40,39
62,4,110586,15,10,6,9,4,4,0,0,0,40,39
58,6,95763,15,10,2,5,0,4,1,0,0,60,39
29,4,29361,11,9,4,8,1,4,0,0,0,38,39
46,5,120131,14,15,2,10,0,4,1,99999,0,60,39
40,4,110622,14,15,2,1,2,1,0,0,0,40,30
67,4,236627,9,13,2,10,0,4,1,0,0,2,39
41,6,227065,15,10,5,3,1,4,1,0,0,40,39
22,4,112693,11,9,2,3,0,4,1,0,0,35,39
22,4,305466,11,9,4,6,1,4,1,0,0,40,39
60,5,142494,0,6,2,3,0,4,1,0,0,40,39
66,0,357750,1,7,6,0,1,2,0,0,0,40,39
22,4,51136,15,10,4,13,1,4,0,0,0,60,39
39,5,222641,9,13,2,12,0,4,1,0,0,40,39
36,2,59313,15,10,5,1,3,2,1,0,0,40,39
41,4,41901,15,10,4,3,1,4,1,0,1408,40,39
28,4,277746,0,6,2,7,0,4,1,0,0,40,39
32,4,604506,11,9,2,14,3,4,1,0,0,72,26
34,4,169527,15,10,2,12,5,4,0,4386,0,20,39
21,4,396790,11,9,4,14,3,2,1,0,0,20,39
35,4,127306,8,11,4,1,3,4,0,14344,0,40,39
21,0,123727,15,10,4,0,1,4,0,0,0,28,39
49,6,56841,9,13,2,5,0,4,1,0,0,70,39
39,4,29814,11,9,2,3,0,4,1,0,0,40,39
56,4,164332,11,9,2,12,5,4,0,0,0,15,39
35,6,185848,11,9,4,4,1,4,1,4650,0,50,39
63,7,109735,11,9,0,1,1,4,0,0,0,38,39
17,4,153035,0,6,4,12,3,4,0,0,0,20,39
57,4,142791,5,4,6,12,2,4,0,0,1602,3,39
32,5,110331,11,9,2,12,0,4,1,0,0,65,39
31,4,344200,11,9,2,4,0,4,1,0,0,40,39
19,4,187352,11,9,2,3,0,4,1,0,0,40,39
48,6,181758,10,16,4,10,4,4,0,0,0,60,39
42,2,100793,9,13,2,10,0,4,1,0,0,60,39
75,4,95985,4,3,6,8,4,2,1,0,0,10,39
41,2,242586,15,10,2,4,0,4,1,0,0,40,39
48,7,55863,10,16,2,10,5,4,0,0,1902,46,39
53,4,283743,11,9,2,14,0,4,1,0,2002,40,39
27,4,157941,8,11,2,12,0,4,1,0,0,45,39
20,4,120601,11,9,4,14,3,2,1,0,0,40,39
38,4,32916,8,11,2,3,0,4,1,0,0,55,39
25,4,371987,11,9,0,1,1,4,0,0,0,40,39
35,7,226789,12,14,2,10,0,4,1,0,0,75,39
48,7,118330,9,13,2,4,0,4,1,5178,0,40,39
19,4,357059,11,9,4,1,3,4,0,0,0,35,39
51,4,163948,8,11,2,13,0,4,1,0,0,40,39
19,0,318264,15,10,4,0,3,4,1,0,0,30,39
54,4,338620,12,14,2,4,0,4,1,0,0,52,39
26,4,245880,11,9,4,8,2,4,1,0,0,40,39
19,4,129151,11,9,4,3,1,4,0,0,0,40,39
25,4,211231,11,9,2,13,2,4,0,0,0,48,39
47,4,265275,15,10,4,8,3,4,1,0,0,40,39
65,6,28367,11,9,2,12,0,4,1,0,0,55,39
19,1,27433,2,8,4,8,3,4,0,0,0,30,39
54,2,163557,11,9,4,1,1,4,0,0,0,30,39
33,4,106670,9,13,2,10,5,4,0,0,0,40,39
48,4,107231,14,15,2,4,0,4,1,99999,0,50,39
41,4,57233,9,13,4,6,1,4,1,0,0,40,39
50,6,371305,11,9,2,12,0,4,1,0,1902,60,39
47,4,211668,11,9,2,7,5,2,0,0,0,40,39
41,4,247752,11,9,2,12,0,4,1,0,0,40,39
41,1,153132,9,13,2,10,0,4,1,0,0,38,39
24,4,306779,8,11,4,4,3,4,1,0,0,35,39
37,4,109633,9,13,2,10,5,4,0,0,0,16,39
50,4,121685,15,10,2,12,0,4,1,0,0,45,39
49,1,125892,9,13,2,4,0,4,1,0,0,40,39
20,0,71788,15,10,4,0,3,4,0,0,0,18,39
37,4,588003,9,13,2,4,0,4,1,15024,0,40,39
27,4,168107,9,13,2,3,0,4,1,0,0,40,39
27,4,175262,9,13,4,4,3,4,1,0,0,40,39
35,4,190194,11,9,4,1,1,4,0,0,0,40,39
27,6,116613,15,10,2,8,5,4,0,0,0,50,39
68,4,50351,12,14,4,1,1,4,0,6360,0,20,39
65,6,31740,15,10,6,4,4,4,0,0,0,45,39
41,4,206066,15,10,2,7,0,4,1,0,0,40,39
68,4,161744,0,6,2,12,0,4,1,0,0,16,39
45,4,198223,9,13,2,12,0,4,1,0,1902,45,39
28,4,33374,1,7,3,8,4,4,0,0,0,35,39
49,4,233639,1,7,2,8,0,4,1,0,0,50,39
21,7,166704,15,10,4,8,3,4,0,0,0,14,39
22,0,182387,15,10,4,0,1,1,0,0,0,12,37
21,4,25505,8,11,4,1,4,2,0,0,0,35,39
30,4,76107,11,9,4,14,1,4,1,0,0,45,39
46,4,267107,4,3,2,3,5,4,0,0,0,45,22
45,4,166056,11,9,0,8,4,4,0,0,0,40,39
37,4,183800,9,13,2,4,0,4,1,0,0,40,39
33,4,287878,15,10,2,8,5,4,0,0,0,26,39
68,4,117236,9,13,2,4,0,4,1,20051,0,45,39
23,4,107452,15,10,2,14,0,4,1,0,0,40,39
42,4,386175,15,10,0,12,1,4,1,0,0,50,39
22,0,31102,15,10,4,0,3,1,0,0,0,4,35
40,4,116632,11,9,0,12,1,4,1,0,0,60,39
48,5,38819,11,9,2,3,0,4,1,0,0,36,39
27,4,79787,12,14,4,4,1,4,0,0,0,25,39
40,4,115161,11,9,2,14,0,4,1,0,0,30,39
22,4,157332,15,10,4,10,3,4,0,0,0,40,39
27,4,133929,9,13,4,10,4,4,0,0,0,36,0
46,5,98929,9,13,2,12,0,4,1,0,0,52,39
30,4,36069,7,12,2,12,0,4,1,0,0,40,39
21,4,296158,11,9,4,3,3,4,1,0,0,35,39
57,5,125000,14,15,2,10,0,4,1,0,0,35,39
53,4,203173,8,11,2,4,0,4,1,0,0,45,39
20,4,37932,11,9,4,8,3,4,1,0,0,50,39
43,4,174575,15,10,0,1,1,4,1,0,0,45,39
58,4,212534,11,9,2,3,0,4,1,0,0,40,39
22,4,71379,15,10,4,10,1,4,0,0,0,35,39
21,4,270043,15,10,4,8,3,4,0,0,0,16,39
18,4,190325,1,7,4,3,3,4,1,0,0,30,39
67,2,176931,5,4,6,8,1,4,0,0,0,20,39
29,4,243660,11,9,2,7,0,4,1,0,0,50,39
25,4,69413,15,10,4,12,3,4,0,0,0,40,39
44,4,226129,8,11,2,10,0,4,1,0,0,50,39
25,4,161027,9,13,2,13,0,4,1,5178,0,40,39
27,4,160178,15,10,0,1,1,4,0,0,0,38,39
53,4,341439,12,14,4,4,1,4,0,0,0,60,39
22,4,450920,7,12,4,1,1,2,0,0,0,40,39
29,4,299705,15,10,4,6,4,2,1,0,0,37,39
18,0,31008,15,10,4,0,3,4,0,0,0,30,39
54,4,96792,11,9,6,8,4,4,0,0,0,32,39
58,6,35723,11,9,2,3,0,4,1,0,0,60,39
25,4,144478,15,10,4,8,3,4,1,0,0,40,31
34,4,34080,8,11,2,3,0,4,1,0,0,40,9
41,4,225193,11,9,2,12,0,4,1,0,0,40,39
42,4,366180,15,10,2,4,0,4,1,0,0,55,39
69,6,92472,0,6,3,5,1,4,1,3273,0,45,39
34,4,126838,11,9,2,14,0,4,1,0,0,40,39
17,0,198797,1,7,4,0,3,4,1,0,0,20,29
21,4,221157,11,9,4,8,3,2,0,0,0,30,39
39,4,110713,9,13,2,12,0,4,1,0,0,50,39
51,4,53197,11,9,2,3,0,4,1,0,0,40,39
35,4,169638,15,10,0,12,4,4,0,0,0,36,39
17,4,245918,1,7,4,8,3,4,1,0,0,12,39
20,4,123901,11,9,4,3,3,4,0,0,0,40,39
29,4,251694,9,13,4,5,3,4,1,0,0,50,39
43,1,105936,8,11,4,10,1,4,0,13550,0,40,39
40,4,115331,11,9,2,14,0,4,1,0,0,35,39
33,4,154120,11,9,0,6,3,4,1,0,0,45,39
57,4,175942,15,10,0,4,1,4,0,0,0,50,39
65,2,180869,15,10,6,1,1,4,0,0,0,35,39
31,6,156033,11,9,0,8,1,4,1,0,0,35,39
31,4,170430,14,15,4,10,1,4,0,0,0,80,0
19,4,138760,11,9,4,7,3,4,1,0,0,40,39
67,4,197865,15,10,0,1,1,4,0,0,0,40,39
21,0,306779,15,10,4,0,3,4,1,0,0,40,39
31,4,150309,10,16,2,10,5,4,0,0,0,90,39
