Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2,0,7.18,1,0,50,24.4457,-1,0
1,0,12.28,1,0,196,17.0993,-1,2
3,0,0.42,0,0,55,61.4579,-1,1
1,1,24.2,0,0,680,78.4831,-1,0
3,1,0.42,5,0,226,14.408,-1,2
3,1,0.88,1,0,57,12.8339,-1,0
3,0,26.11,0,1,441,15.7959,83,1
3,0,31.78,1,0,373,187.5217,4,0
3,1,37.12,1,0,0,40.4636,-1,2
3,0,11.7,1,0,115,15.4633,-1,1
3,0,0.42,0,0,13,26.3382,-1,2
3,0,8.32,5,3,71,3.0056,19,2
3,1,18.9,3,1,528,34.7192,22,1
3,0,13.19,4,0,183,5.7867,88,2
3,0,17.26,0,0,264,28.5545,-1,2
2,0,10.65,5,0,159,83.247,0,1
1,1,18.3,0,0,0,18.8688,-1,0
2,0,25.39,1,0,387,9.8617,41,1
3,1,44.79,1,0,237,24.1184,-1,0
3,0,0.42,1,0,589,290.4308,-1,0
3,1,17.77,4,0,238,12.2154,-1,2
2,0,11.42,0,0,106,0.4514,2,1
3,1,24.65,0,0,499,5.7981,-1,2
3,0,22.31,1,0,368,92.6842,-1,1
3,0,32.59,1,0,13,96.6002,7,1
3,1,14.61,1,0,281,10.5188,-1,2
1,0,19.34,0,0,228,48.5223,15,2
3,0,6.71,0,0,119,17.5704,-1,0
2,0,12.78,0,0,680,151.1694,-1,0
2,0,0.42,0,0,539,60.2179,13,2
2,1,0.42,4,0,116,14.9647,-1,0
3,0,12.48,0,1,0,19.9135,24,2
3,0,0.42,1,0,0,3.3488,36,2
3,0,16.75,1,0,13,11.4226,1,1
3,0,26.22,4,0,279,36.1144,0,0
1,0,16.16,0,0,473,49.8037,-1,0
2,0,19.49,0,0,379,31.6778,64,0
3,0,8.13,1,0,13,52.6811,65,1
2,1,8.79,4,0,0,7.1251,39,2
3,1,0.42,4,0,3,83.9301,-1,0
1,0,4.68,5,0,4,127.8093,-1,0
1,1,23.46,0,0,278,128.3035,-1,1
3,0,18.6,1,0,0,91.826,-1,1
1,1,30.79,2,0,142,166.1057,-1,0
2,1,44.0,0,6,10,63.0037,15,0
2,1,19.76,3,0,259,3.0104,-1,1
1,0,19.39,1,0,431,8.1924,-1,0
3,0,0.42,0,0,658,6.9472,0,2
1,1,1.48,1,0,81,13.3633,-1,2
2,0,22.91,0,0,113,1.0761,91,0
3,1,0.42,0,0,0,36.011,-1,1
2,0,24.09,1,1,263,23.0704,100,0
3,0,66.76,5,0,5,35.7643,-1,2
3,0,17.61,1,0,540,292.7708,4,2
3,1,42.25,1,0,84,34.9056,-1,1
3,0,20.11,5,0,3,28.7651,0,1
3,0,22.55,4,0,15,48.7804,57,0
2,0,0.42,4,1,55,32.3222,-1,2
2,0,11.51,0,0,6,20.6265,-1,0
2,0,17.32,0,0,277,94.7601,-1,1
3,0,23.71,1,0,17,76.169,8,0
3,1,18.32,5,0,636,83.5337,14,2
2,1,33.44,0,0,248,31.0244,-1,0
3,0,31.36,1,0,160,13.3711,69,2
3,1,36.59,0,2,260,13.7075,-1,1
3,0,39.8,4,0,157,0.1734,-1,0
2,0,36.06,2,0,265,104.8114,-1,2
3,1,19.33,3,0,457,65.6915,-1,2
2,0,9.49,4,3,71,17.5572,-1,0
3,1,16.51,0,0,566,26.2448,9,0
3,1,18.57,0,0,81,10.1092,32,1
1,1,22.61,5,0,10,14.6892,-1,2
2,0,0.42,0,1,198,179.2191,2,0
3,0,6.75,0,0,247,30.6752,0,2
3,1,24.11,4,0,183,81.091,22,2
3,0,30.36,0,0,644,21.0021,-1,1
3,0,17.12,0,1,118,262.6944,-1,0
3,1,0.42,1,0,54,73.5003,-1,2
3,0,3.71,5,0,133,8.3425,1,1
1,1,17.49,1,0,334,15.3294,20,0
3,1,35.82,1,4,346,236.6763,-1,2
1,0,19.2,1,0,511,9.7744,-1,1
1,0,13.51,1,0,125,31.7579,94,2
3,0,20.31,1,0,443,0.9446,-1,1
3,0,21.51,0,1,431,179.486,-1,2
3,1,32.45,0,0,143,27.749,110,0
2,0,12.25,1,0,73,13.3549,65,2
3,0,30.87,3,1,11,0.0,0,0
3,0,51.91,0,0,680,109.0496,0,0
2,1,25.02,5,1,143,13.9903,32,1
1,1,28.35,1,0,88,40.4726,-1,1
3,0,13.87,0,1,6,55.8814,-1,0
3,0,38.96,1,1,620,30.463,-1,0
3,0,8.85,1,0,178,8.5739,1,2
3,0,22.98,0,0,115,61.7766,-1,1
2,0,11.62,4,0,1,101.3975,4,1
1,0,18.59,1,0,655,14.2505,-1,1
1,0,0.42,1,0,84,22.9858,1,1
3,1,22.02,5,0,1,38.8326,-1,0
2,1,15.12,2,0,111,23.1009,-1,2
2,0,17.38,1,0,248,11.5999,-1,2
3,1,1.73,0,0,419,5.0803,-1,2
1,0,0.42,0,0,16,0.5176,-1,2
3,1,25.07,1,0,47,41.2079,2,2
3,1,28.91,5,0,10,2.441,-1,2
1,1,11.32,4,0,195,154.3645,-1,2
1,0,45.15,0,0,127,43.4644,48,0
2,0,10.4,0,0,4,79.0869,-1,1
3,1,19.34,0,0,229,73.6497,38,0
3,1,3.6,0,3,527,24.1853,6,1
3,0,2.16,5,1,65,61.721,17,0
1,0,13.9,5,0,26,25.7854,-1,1
1,1,20.69,4,0,356,61.2053,-1,1
3,0,26.97,5,0,329,5.422,-1,2
2,1,1.22,0,0,133,93.5723,-1,1
2,0,36.71,1,0,76,20.1712,-1,1
2,0,35.24,4,0,336,16.1861,16,0
3,0,10.51,0,0,135,123.5837,-1,0
1,0,29.18,5,0,77,137.8159,-1,2
1,0,19.06,1,0,586,9.6989,-1,2
1,0,0.42,0,0,539,44.7454,-1,0
1,1,21.7,5,0,0,100.4049,61,1
2,1,36.16,5,0,30,248.6503,30,1
2,1,18.22,5,0,266,31.0341,-1,2
1,0,15.58,1,2,144,17.8918,-1,0
2,0,28.29,0,1,205,75.8124,-1,0
1,1,0.42,1,0,601,88.4058,-1,1
1,0,16.22,5,0,466,59.3799,-1,2
1,1,25.9,0,0,657,7.3212,17,2
2,0,14.52,0,0,148,18.9253,-1,2
1,1,26.04,5,0,90,53.0446,-1,0
1,0,0.42,5,0,0,107.563,108,0
3,0,2.89,0,0,110,37.3327,-1,2
3,1,0.42,3,0,116,43.1793,-1,0
3,0,19.07,5,0,467,93.7616,31,0
3,0,21.17,0,0,100,47.8677,-1,0
3,1,18.14,1,0,400,92.7326,-1,0
2,1,24.33,0,0,107,14.8545,-1,2
3,1,9.19,0,0,428,42.2262,0,2
3,0,20.98,0,0,89,23.8412,-1,2
1,0,0.42,1,0,165,11.2825,-1,1
2,0,30.33,5,0,187,153.1325,43,0
2,0,9.73,0,0,0,60.3469,-1,1
1,0,15.57,0,0,151,24.3435,44,2
2,1,8.95,1,0,48,83.9831,-1,2
2,0,13.04,0,0,96,81.1173,-1,0
3,1,27.5,0,0,43,248.3216,61,0
2,1,37.84,4,0,573,4.4103,-1,2
3,0,21.2,0,0,0,9.1886,-1,0
3,0,35.33,1,0,626,54.078,0,1
2,0,15.19,2,0,64,17.2659,-1,1
3,0,0.42,0,0,46,266.7758,68,0
3,1,33.26,5,0,516,39.091,-1,2
2,0,24.72,0,1,184,11.202,-1,0
2,0,24.12,1,3,32,46.9407,-1,1
3,0,21.94,0,0,308,72.6709,5,0
2,0,0.42,0,0,590,43.9654,-1,1
2,0,20.4,0,0,336,15.4952,28,1
3,1,15.44,0,0,87,74.7388,35,2
3,0,20.46,0,0,473,10.4509,-1,1
1,0,15.55,0,0,77,1.9404,-1,0
3,1,24.56,0,0,225,1.6453,44,1
2,0,18.62,0,0,0,20.7747,52,1
3,0,0.42,0,0,116,266.6703,-1,1
3,0,41.51,1,0,99,13.635,-1,2
2,1,0.42,0,0,4,223.93,-1,2
1,1,7.71,0,0,24,23.2365,-1,1
3,0,15.47,0,0,637,27.6191,-1,1
2,1,0.42,3,1,354,79.9213,-1,1
3,0,25.36,0,1,340,37.1313,-1,2
3,1,26.91,1,0,337,66.8607,-1,0
2,0,1.89,4,0,186,11.2733,-1,1
3,1,16.5,4,0,596,90.5005,4,0
3,1,26.33,1,0,17,67.298,-1,2
1,1,14.97,0,0,664,16.8873,-1,1
2,0,3.22,0,0,74,51.9927,89,0
3,0,38.87,0,0,31,8.7578,-1,0
3,1,54.93,0,1,16,5.1329,0,2
2,1,6.15,0,1,640,18.4279,76,1
3,1,12.29,5,0,6,29.4205,92,2
3,0,23.78,0,0,91,56.9173,-1,1
2,0,3.86,4,0,200,13.1864,12,0
1,0,26.08,5,0,680,0.0,62,2
3,1,0.42,0,0,267,13.7599,-1,2
3,0,21.34,0,0,313,29.8217,30,2
3,0,12.39,0,0,0,29.5229,-1,0
3,0,23.65,0,3,15,38.2921,-1,0
2,0,10.49,5,0,268,16.5516,26,0
3,1,0.42,3,0,127,337.658,-1,2
2,0,10.45,5,0,594,31.491,-1,1
2,1,13.18,1,0,61,235.2136,-1,0
2,0,0.42,0,0,269,10.6949,29,0
1,0,2.63,1,0,9,7.4266,-1,2
2,0,21.53,5,0,81,257.4392,0,0
3,0,1.88,0,3,392,14.2746,0,2
3,1,9.29,4,0,49,9.6232,72,2
3,0,31.23,0,0,289,121.5816,81,2
3,0,16.15,0,0,679,37.233,-1,1
3,0,9.69,5,0,121,161.1545,-1,0
3,0,7.75,0,0,0,25.5847,-1,1
3,1,22.38,3,1,271,9.3299,62,2
2,1,36.14,1,0,5,94.4634,76,0
2,0,12.96,0,0,411,6.5379,-1,2
2,1,59.29,1,6,253,0.0,-1,2
3,1,11.75,1,0,358,208.3016,75,0
2,0,12.87,0,4,0,73.6446,-1,1
1,1,33.44,0,0,107,54.1021,23,2
3,0,0.42,0,3,0,0.0,-1,1
3,0,0.42,0,0,290,209.7968,-1,1
3,0,0.42,5,0,434,239.2362,-1,1
2,1,17.47,0,0,0,16.2905,-1,0
1,1,48.49,0,0,617,0.0,-1,2
3,1,35.3,1,0,375,70.7534,4,2
3,0,41.08,3,0,106,249.5518,18,0
3,1,13.01,0,0,293,80.3316,-1,0
1,0,15.75,5,0,482,221.814,0,1
3,1,15.06,3,0,680,79.8247,22,2
3,1,14.99,1,0,418,10.1209,-1,2
3,1,49.34,1,2,132,187.31,-1,2
2,0,14.37,1,0,570,43.8711,28,0
2,0,26.09,1,0,136,9.9315,-1,2
3,0,43.5,4,0,660,7.8224,-1,2
3,1,0.42,0,0,64,11.5314,30,2
2,1,9.35,1,0,231,90.7205,-1,0
3,0,0.42,1,0,269,30.0008,-1,0
2,1,6.1,1,0,291,91.5327,-1,1
2,0,7.55,1,1,626,2.6057,25,1
2,0,24.74,5,0,310,18.0295,-1,0
1,1,24.46,0,0,121,7.3011,-1,2
1,1,16.34,0,3,662,11.6007,-1,2
1,1,23.35,0,0,160,0.0,-1,1
3,0,7.92,1,2,0,95.6806,36,1
3,1,9.09,2,0,680,2.857,49,0
3,0,28.1,0,0,470,114.3374,17,2
2,0,31.13,0,0,398,3.2001,-1,2
3,0,15.73,1,3,34,81.4242,2,2
3,0,14.23,0,0,452,80.2238,18,2
1,1,29.61,0,0,478,62.1728,-1,0
3,0,12.71,0,0,522,218.5815,40,0
1,0,26.91,5,1,357,6.5425,-1,2
1,1,17.27,5,0,372,5.7429,50,1
3,0,0.42,1,6,70,31.0206,-1,1
1,1,19.57,1,1,442,15.0881,39,1
3,0,0.64,4,2,300,26.0135,-1,1
1,0,22.37,1,0,106,144.1091,44,0
3,1,16.4,0,0,0,3.5185,-1,0
2,0,13.61,0,0,217,86.4341,47,2
3,0,14.62,0,6,548,235.3688,44,1
3,0,19.36,0,0,96,78.4992,116,0
3,0,19.6,5,0,36,98.1875,66,1
2,0,3.06,0,3,84,12.1866,37,0
3,0,16.09,1,0,247,207.4737,-1,0
3,1,15.08,0,0,427,130.194,51,1
3,0,21.7,0,1,565,36.3894,-1,2
3,0,0.42,0,0,633,59.8318,-1,0
3,1,14.03,1,1,7,26.5643,44,0
1,1,16.37,1,0,634,21.8343,-1,0
1,0,10.34,0,0,88,174.834,72,0
3,0,16.06,0,0,44,116.2328,12,1
3,0,16.8,1,1,161,11.5073,1,0
2,1,36.64,2,0,125,129.6226,76,0
3,1,20.05,1,0,189,16.2157,27,0
1,1,16.98,0,0,308,132.6523,1,2
1,0,21.8,1,0,93,59.0516,-1,2
3,1,41.39,5,0,97,241.4908,58,1
2,0,11.85,0,0,8,220.4156,-1,1
3,0,9.28,4,0,313,46.0639,-1,0
1,1,32.18,1,0,350,18.4633,20,2
3,1,16.75,1,0,203,5.4925,-1,1
3,1,20.28,4,0,82,27.3021,83,2
2,0,32.87,1,0,325,154.0789,-1,2
3,0,14.08,5,0,476,53.7539,41,2
1,0,12.11,5,0,315,16.4941,-1,0
3,0,16.31,1,0,518,86.7989,-1,0
1,1,0.42,5,0,240,10.1198,32,2
2,0,32.52,0,0,0,108.4665,14,2
3,0,0.42,0,0,124,6.4795,18,1
3,0,16.54,0,1,89,4.869,21,1
3,0,13.27,4,1,15,2.5575,-1,0
2,1,0.42,4,0,171,208.3024,67,2
2,0,13.63,1,1,139,8.8297,-1,2
3,0,37.05,1,0,14,84.7511,58,2
1,1,9.45,1,0,116,18.36,-1,0
3,0,15.25,1,0,557,25.972,-1,1
1,0,31.74,0,0,28,28.5997,-1,1
3,0,0.54,3,0,562,7.785,-1,2
1,1,9.61,3,0,657,67.1833,-1,0
3,1,17.65,0,0,64,15.4584,52,0
2,1,27.67,0,0,47,24.4128,-1,2
2,0,5.76,1,0,437,25.1372,-1,2
2,0,25.57,0,0,356,63.9548,0,0
3,0,7.66,1,0,0,7.1473,0,2
2,0,34.14,5,0,14,216.7861,83,2
3,0,2.23,0,0,18,81.933,60,0
1,1,14.84,3,0,0,23.4035,38,2
2,0,14.89,1,1,153,205.4568,-1,1
1,1,27.12,0,0,219,9.081,-1,0
2,1,22.17,1,0,105,303.5066,86,0
2,1,28.63,5,0,543,38.3511,-1,2
3,0,14.59,0,0,534,15.3012,-1,0
2,0,27.1,1,0,145,6.6283,49,1
1,0,0.42,5,0,347,53.6997,-1,2
1,1,23.21,1,0,98,36.4808,-1,0
3,0,9.12,5,0,47,201.2962,20,0
3,1,39.43,0,0,3,4.9567,-1,2
2,1,11.89,1,1,153,36.7879,-1,1
3,0,15.42,1,0,378,198.0606,35,1
2,1,15.02,5,0,203,113.1258,1,2
1,1,11.03,2,0,347,16.9311,-1,2
3,0,19.87,0,0,261,76.2715,-1,0
3,1,0.42,1,0,680,8.7016,-1,1
3,0,19.41,0,0,462,44.8475,-1,1
2,1,22.02,1,0,625,55.6654,-1,0
3,1,9.71,5,1,186,9.8525,80,2
3,1,0.42,0,0,89,3.0099,60,1
1,1,9.75,5,1,372,27.986,-1,1
2,1,18.94,1,0,188,6.4734,-1,1
2,1,22.25,4,6,42,94.1343,-1,2
3,1,26.64,0,0,680,26.8864,-1,1
1,1,14.92,1,0,274,77.3499,6,1
3,0,17.02,1,0,74,295.6006,-1,2
3,0,26.56,3,0,343,83.458,0,1
2,1,22.99,1,1,65,0.0,-1,0
1,1,15.95,1,0,663,9.4434,-1,2
1,0,12.83,5,0,482,10.1095,-1,1
3,0,23.39,4,0,41,69.0718,-1,1
2,0,7.59,1,0,89,42.069,-1,2
2,0,8.33,0,0,122,54.3968,-1,1
2,0,16.22,1,0,170,16.8216,40,2
3,1,21.06,0,0,8,58.0032,71,1
1,1,25.28,1,0,554,33.6236,-1,2
3,1,17.71,0,0,437,79.3361,-1,2
2,0,39.02,0,0,306,31.311,-1,1
2,1,13.06,1,2,367,12.0142,-1,1
1,1,2.7,0,0,332,18.4678,-1,0
3,0,13.7,0,0,17,62.8397,24,1
3,0,21.87,1,3,34,34.0535,88,2
3,1,9.63,0,0,12,32.9572,54,0
3,0,27.19,0,1,59,20.1462,61,2
3,0,16.96,1,0,428,13.3336,2,0
2,1,5.44,0,0,302,129.7188,63,2
3,1,31.3,0,0,558,9.1875,-1,2
3,1,11.46,5,2,542,116.0191,135,0
2,1,6.84,4,0,0,72.8859,-1,2
3,1,13.06,1,0,541,82.4054,79,1
1,0,1.6,5,0,212,5.5123,79,1
1,1,17.89,0,0,41,138.494,4,2
2,0,24.13,1,0,5,29.9426,28,0
2,1,21.23,1,0,109,67.25,-1,2
1,1,24.11,4,0,27,7.1388,-1,2
2,1,1.12,1,1,200,223.3115,-1,1
3,0,19.82,1,0,588,6.3923,45,2
1,0,17.96,2,0,325,11.1059,-1,1
3,1,10.17,1,1,416,16.967,-1,2
2,1,0.77,1,0,569,76.8573,103,2
3,0,0.42,4,0,406,40.2103,-1,1
3,1,35.27,0,0,596,9.9924,-1,2
1,0,19.53,1,0,105,14.7279,-1,0
3,1,20.85,0,0,75,40.438,34,0
3,1,26.98,1,0,215,2.3982,0,1
3,0,34.4,0,0,441,313.1998,-1,0
3,1,19.83,5,0,175,13.4285,-1,0
3,0,9.7,0,0,273,4.5539,-1,1
3,0,24.92,0,0,412,0.0,14,2
2,0,37.86,1,0,152,67.4705,38,1
3,1,0.42,0,1,527,83.1569,16,2
3,0,9.65,5,0,0,14.3187,-1,0
3,0,32.16,0,0,145,2.8907,-1,2
3,0,20.8,1,1,618,26.3499,17,2
1,0,30.31,1,0,361,91.023,25,1
2,1,19.74,5,0,20,32.395,66,2
3,0,20.04,0,0,680,35.2574,-1,2
3,1,1.89,4,0,680,9.902,-1,0
2,1,23.38,4,1,162,236.4018,76,2
1,0,0.42,1,0,220,69.8344,90,0
3,1,15.42,0,0,408,83.5059,-1,2
3,1,11.58,2,0,313,14.7718,20,2
3,0,17.59,1,0,78,94.3518,-1,0
2,1,28.02,1,0,95,11.6755,25,1
3,1,25.83,0,0,470,289.1182,1,0
3,1,24.72,5,0,594,4.508,7,0
3,1,43.79,0,2,108,14.8523,21,2
2,0,2.95,0,1,24,86.9111,23,1
2,0,29.82,4,1,122,15.9479,-1,0
3,1,14.45,0,0,602,282.0942,-1,1
1,0,17.01,0,0,175,284.1736,-1,2
1,0,38.4,0,1,473,165.0539,-1,1
2,0,4.36,0,0,615,106.2524,30,1
3,0,32.95,0,0,473,150.0251,85,0
1,1,12.56,1,0,602,103.6578,-1,2
1,1,31.04,5,0,153,54.4933,46,0
3,1,0.42,1,0,202,116.9558,36,0
2,1,42.77,1,0,91,16.0286,0,2
3,0,0.42,1,0,344,85.2312,-1,1
2,1,20.38,1,0,46,206.7735,58,1
3,1,0.42,0,0,117,101.2201,-1,0
2,1,21.83,3,0,304,176.6671,-1,1
3,1,0.42,1,0,195,93.621,-1,1
2,1,13.31,0,1,1,27.2719,10,1
2,0,20.64,5,0,519,0.0,27,2
2,0,0.42,1,0,0,10.6673,-1,2
3,1,43.06,0,0,115,11.9373,1,2
3,0,9.73,0,0,323,69.3237,-1,2
3,0,0.42,0,0,97,34.9139,10,1
3,0,0.42,4,0,67,38.8507,-1,0
1,0,54.27,0,0,654,47.3314,-1,2
3,0,21.41,0,0,274,68.762,-1,2
3,0,41.61,1,0,31,9.7996,132,2
3,1,37.08,1,0,356,3.2946,-1,0
1,0,19.18,2,0,468,81.0551,-1,2
1,0,42.53,3,1,143,5.8078,-1,2
3,0,44.57,0,0,121,27.3273,-1,0
3,0,0.42,0,0,92,17.9325,-1,2
2,0,1.07,0,0,0,192.7577,-1,0
3,1,9.17,5,0,314,143.0949,-1,1
3,0,35.85,1,0,176,30.5204,-1,2
3,0,18.47,0,1,481,7.5698,59,2
1,1,21.08,0,0,57,12.9246,51,0
3,0,47.9,1,1,50,2.4693,-1,2
2,1,0.42,4,0,0,51.386,-1,2
1,0,28.02,0,0,680,32.162,-1,1
3,0,22.34,0,0,199,9.7056,77,0
3,1,19.08,0,0,663,14.0121,-1,2
1,1,32.28,5,0,51,16.3598,54,2
2,1,12.08,1,0,70,6.067,109,1
3,0,0.42,4,0,374,10.8455,0,0
3,1,12.64,5,0,680,12.7628,-1,2
2,1,9.56,1,1,680,8.2208,79,2
3,0,2.8,0,0,0,23.7873,-1,1
3,1,15.37,1,0,45,27.9898,-1,2
3,1,18.61,0,0,9,35.3829,-1,1
1,1,0.42,5,4,126,16.7453,-1,2
1,0,3.44,1,0,167,146.4413,-1,1
3,0,6.37,0,2,680,12.0337,24,2
3,0,32.49,0,0,3,7.512,-1,1
1,1,23.71,0,0,142,1.8862,47,1
3,1,27.55,0,0,462,15.7125,44,1
3,0,1.3,0,0,395,66.2335,9,2
3,1,12.25,0,0,27,20.0047,57,0
1,1,20.26,0,3,5,315.1204,-1,0
2,1,16.16,0,0,0,14.1987,0,1
2,0,0.45,5,0,112,74.0434,-1,2
2,1,6.56,5,0,397,180.7223,-1,2
2,0,13.08,3,0,157,16.8718,2,1
3,0,21.3,0,0,556,8.273,0,1
3,0,19.42,1,0,131,307.0057,-1,0
2,1,27.14,0,0,680,105.04,-1,0
3,1,21.7,0,0,0,11.6604,8,2
1,0,27.75,0,0,553,25.3415,-1,0
3,0,31.8,1,0,147,11.5518,22,1
3,0,21.76,1,0,464,90.5033,-1,0
3,0,29.79,0,0,407,184.4841,-1,2
3,0,0.42,0,0,376,1.1866,-1,1
1,0,22.19,1,0,6,49.8375,-1,2
1,0,4.64,0,0,0,14.2238,-1,2
1,0,34.73,0,0,336,11.1069,0,0
