Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2,1,31.86,0,0,374,56.2584,-1,2
3,1,19.31,0,0,145,10.4044,-1,1
2,1,22.4,0,0,346,96.058,10,2
1,0,34.41,0,0,3,147.7837,53,2
2,1,27.61,1,0,665,88.8684,-1,1
2,0,40.19,0,0,677,59.7114,-1,2
2,1,27.49,4,0,67,34.203,27,2
1,1,31.16,2,0,54,126.6374,57,1
2,1,4.49,0,0,111,29.5586,-1,1
3,1,9.37,2,0,356,10.9698,-1,2
2,0,7.36,1,6,499,134.1505,-1,1
3,1,25.02,0,0,272,0.0,-1,2
3,0,14.93,2,0,428,0.0,43,2
2,1,16.22,0,0,229,97.2327,35,1
3,1,2.51,1,0,406,0.0,-1,2
2,1,26.25,0,0,210,0.0,31,2
2,0,21.81,1,0,293,0.0,-1,2
2,1,33.95,0,0,215,23.2295,17,1
3,0,40.39,0,0,567,59.7846,8,2
2,1,16.13,1,0,528,21.0688,21,2
2,0,19.16,1,0,257,84.039,34,2
3,0,9.05,1,0,264,69.0205,16,2
2,0,18.39,2,1,178,49.7437,49,2
2,1,21.22,1,0,360,4.0343,-1,1
3,0,0.42,1,0,555,41.0009,31,2
3,0,25.02,0,0,416,31.2621,33,2
2,0,18.83,0,0,48,115.4688,48,1
3,1,15.56,1,0,564,7.3355,-1,2
1,1,24.69,1,0,571,8.756,-1,1
1,1,34.33,2,0,163,49.3162,29,2
2,0,22.17,1,0,515,23.5255,52,1
2,1,27.58,1,0,259,54.8772,11,2
2,1,21.95,0,0,145,72.1489,31,1
3,1,27.57,1,1,503,0.0,1,2
3,0,21.81,2,0,340,31.8234,-1,2
3,1,22.89,3,0,169,45.4532,-1,2
1,1,39.58,0,0,154,13.1677,80,2
3,1,57.15,0,0,111,0.0,21,2
2,0,33.39,0,0,421,24.8599,68,1
3,1,26.9,0,0,174,0.0,35,2
2,0,32.71,1,1,515,79.0954,20,1
1,1,68.69,0,0,251,80.0032,34,2
2,1,45.71,0,0,648,6.5433,3,1
2,1,14.43,2,0,290,103.9956,7,2
1,0,23.76,1,0,336,46.3341,68,2
2,1,4.91,0,0,16,46.0572,7,1
2,1,54.89,0,0,638,53.2565,9,2
1,0,24.19,1,0,490,105.9151,28,1
2,1,38.95,0,0,463,106.2936,-1,2
3,1,32.63,0,0,266,6.421,21,2
3,1,27.25,1,0,500,0.0,-1,2
2,1,70.9,0,0,57,25.1007,77,2
2,1,47.15,0,0,302,2.9542,23,2
1,1,40.68,1,0,393,29.0575,33,2
1,1,29.34,0,0,12,47.7779,5,2
3,1,23.97,2,0,592,21.5034,-1,0
1,1,28.8,2,0,116,116.9289,29,2
1,1,29.57,2,0,101,140.6357,37,1
2,1,39.5,1,0,19,20.99,26,2
1,1,45.98,0,0,653,90.4981,84,1
2,1,80.0,2,0,186,63.6761,66,1
3,0,25.0,0,0,412,89.2395,8,2
2,1,50.02,2,0,199,0.3199,10,2
3,1,20.63,1,0,678,0.0,-1,1
2,1,32.24,1,0,610,20.0412,34,1
3,1,0.42,2,0,457,0.0,-1,2
3,1,26.31,0,0,485,0.0,-1,2
3,0,20.23,2,0,423,33.915,-1,2
3,1,28.3,1,0,342,0.0,-1,2
3,1,20.88,2,0,252,24.6246,-1,2
2,1,20.6,1,0,303,31.4109,8,2
1,1,71.8,0,0,583,18.7136,27,2
2,0,21.49,1,0,551,118.8706,8,2
3,1,3.43,2,0,301,0.0,33,2
2,1,65.94,0,0,513,53.5733,-1,2
2,0,27.81,1,0,423,20.3747,0,1
2,0,17.31,1,0,100,2.6895,20,2
1,0,47.2,0,0,411,4.6878,59,2
2,1,29.6,2,0,112,90.4833,7,2
3,1,24.77,0,0,269,40.8059,-1,2
2,0,17.41,1,0,43,26.9838,25,2
2,0,31.55,0,0,429,22.1806,-1,2
2,1,25.73,2,0,497,11.7084,26,2
3,1,45.19,0,0,231,0.0,10,2
3,0,67.07,0,0,139,35.3469,20,1
2,1,1.15,0,1,567,0.0,-1,2
2,1,36.46,0,0,169,67.2857,8,1
3,1,49.69,0,0,32,38.0135,15,2
1,1,40.93,1,0,26,160.178,33,1
3,1,30.9,0,0,546,40.4878,-1,1
1,1,54.6,0,0,217,42.8604,9,1
2,1,14.01,1,0,62,52.1756,26,2
2,1,31.91,1,0,594,134.4632,98,0
3,0,13.44,0,0,151,0.0,37,1
2,1,49.71,0,0,38,23.2398,37,1
1,1,30.18,1,0,672,103.5096,55,0
3,1,48.23,1,0,436,0.0,-1,1
3,1,35.13,1,0,299,0.0,25,1
2,1,43.12,2,0,254,81.9288,58,1
2,1,27.74,1,0,467,0.0,8,2
2,1,20.11,1,0,66,3.3759,-1,2
3,0,27.43,1,0,623,0.0,-1,2
3,0,21.36,1,0,189,12.2979,23,2
2,1,23.92,1,0,226,55.0273,34,1
2,0,37.11,2,0,364,80.607,34,1
2,1,25.46,0,0,284,38.6338,55,2
3,0,39.38,0,0,216,0.0,-1,2
2,1,12.43,1,0,62,48.4843,-1,2
2,1,20.84,1,0,567,7.9615,26,1
2,1,32.38,0,0,582,0.0,27,2
2,0,13.86,0,0,523,8.4943,-1,2
2,0,28.39,0,0,168,96.7989,88,2
1,0,55.04,0,0,43,13.2719,68,2
2,1,39.06,0,0,390,0.0,93,1
3,1,21.3,1,0,327,3.9002,19,1
3,1,35.23,0,0,123,0.0,26,2
2,1,19.92,2,0,458,111.7041,79,1
3,0,37.81,2,0,315,0.0,30,1
3,1,14.51,0,0,350,0.0,-1,1
3,1,16.38,1,0,505,27.8671,29,2
3,1,26.14,1,0,629,66.1217,-1,0
2,1,33.61,0,0,146,49.0908,-1,2
1,0,27.01,0,0,483,78.9845,14,2
2,1,23.21,0,0,496,0.0,33,2
2,0,53.96,0,0,73,67.7498,50,2
3,1,9.96,1,0,382,0.0,4,2
1,1,36.17,0,0,503,105.9509,12,1
2,1,41.03,0,0,11,55.7763,25,2
1,0,41.33,1,0,144,49.1375,62,0
2,1,32.88,0,0,599,109.3666,67,0
3,0,27.78,0,0,92,0.0,-1,2
3,1,33.2,1,0,321,0.0,33,1
3,1,0.42,3,0,90,3.6926,-1,1
3,1,28.77,1,0,155,32.0675,1,2
3,0,22.98,2,0,330,87.2618,-1,0
2,0,30.53,0,0,169,43.6946,55,2
1,0,20.45,1,0,81,104.7251,-1,2
2,1,31.92,1,0,114,52.9655,-1,2
3,1,8.24,3,0,143,24.6738,-1,2
3,1,38.36,0,0,161,0.0,25,2
3,1,48.84,0,0,644,46.0526,-1,1
2,1,15.75,3,0,127,29.8975,58,2
2,1,27.54,1,0,616,69.6375,101,0
2,1,19.33,2,0,212,7.3146,9,0
2,1,52.42,0,0,354,73.4487,21,2
1,0,13.43,1,0,667,101.0458,5,1
3,1,5.25,0,0,3,25.3404,46,2
1,1,48.89,0,0,1,91.0893,71,2
2,1,9.26,1,0,584,0.0,11,0
2,1,17.62,2,0,543,27.9379,10,2
3,0,12.97,0,0,117,72.2802,32,1
2,0,28.65,1,0,667,16.7239,72,1
3,1,34.31,0,0,378,0.0,15,2
2,1,25.68,1,0,94,51.7218,86,2
2,0,37.36,0,0,156,46.2341,60,1
2,0,15.4,2,0,349,60.5979,-1,1
3,0,18.33,1,0,573,0.0,45,2
3,1,27.72,1,0,651,27.6281,-1,2
2,0,34.28,1,0,299,93.4535,45,0
3,0,20.38,1,0,525,36.1831,-1,2
3,1,24.44,0,0,517,55.062,-1,2
3,1,17.01,0,0,242,48.3706,47,2
1,0,48.5,0,0,159,63.3946,113,0
1,0,26.98,0,0,224,131.1001,35,1
3,0,21.03,0,0,93,3.0989,-1,1
3,1,13.16,0,0,664,57.3588,-1,1
2,0,22.14,1,0,15,24.0947,36,2
1,1,36.14,1,0,81,49.1836,43,2
3,0,23.58,0,0,665,62.9302,-1,1
1,1,60.9,0,0,25,58.4567,94,2
2,1,29.44,0,0,665,0.0,2,2
2,0,45.99,1,0,353,62.0623,30,2
1,1,24.3,0,0,351,121.1786,107,0
1,0,55.89,0,0,201,86.1266,67,1
2,0,18.2,2,0,263,23.236,51,1
3,1,21.14,1,0,133,0.0,20,2
2,1,46.38,0,0,260,39.6435,29,2
1,1,60.25,0,0,53,69.7647,12,0
3,0,43.87,0,0,582,0.0,-1,1
3,1,29.57,0,0,136,0.0,-1,0
1,0,23.12,0,0,67,41.1313,58,1
1,0,23.36,0,0,373,55.8516,48,1
2,0,30.45,0,0,137,0.0,-1,0
2,1,23.27,0,0,423,65.4782,13,2
2,1,14.94,2,0,8,5.649,41,1
2,0,49.62,1,0,486,38.6564,51,1
1,1,36.14,2,0,447,39.168,18,2
3,1,17.15,0,0,452,0.0,-1,1
2,1,30.83,0,0,117,24.9774,25,1
1,1,22.21,2,0,275,97.5486,104,1
3,1,12.61,0,0,358,18.4762,82,1
3,0,28.31,0,0,491,0.0,-1,1
2,1,33.06,0,0,587,51.9888,70,2
2,1,36.87,1,0,636,42.8499,-1,1
2,1,42.77,0,0,224,0.0,-1,2
3,1,21.22,2,0,261,33.5174,-1,2
3,1,12.76,2,0,313,0.0,32,2
2,1,57.14,0,0,112,0.0,28,2
2,1,35.98,0,0,469,0.0,9,1
3,0,6.06,1,0,178,97.3915,7,2
3,1,27.43,0,0,205,0.0,6,0
3,0,25.32,1,0,63,0.0,64,2
3,0,35.85,0,0,669,0.0,50,1
3,0,21.95,1,0,659,64.671,24,2
2,1,58.47,1,0,127,103.2734,27,1
2,0,45.2,0,0,80,6.5733,19,2
3,1,8.3,1,0,273,59.7301,22,1
1,1,39.45,0,0,34,0.0,-1,2
2,1,35.55,1,0,187,53.2353,47,2
3,1,39.47,0,0,191,0.0,29,2
1,0,23.53,0,0,42,93.5791,46,2
3,1,15.84,1,0,114,0.0,-1,1
2,1,47.5,0,0,436,11.7596,-1,2
1,1,43.94,0,0,378,53.5425,12,2
3,1,17.55,0,0,355,0.0,-1,2
3,1,0.42,2,0,278,0.0,-1,2
2,1,34.49,2,0,661,12.5327,-1,2
1,1,10.02,0,2,586,120.5002,47,1
1,1,36.08,0,0,559,13.765,-1,0
2,0,17.82,0,0,621,0.0,17,2
1,1,29.25,0,0,99,79.6635,26,0
2,1,60.85,0,0,18,0.0,23,1
3,0,26.39,0,0,646,0.0,65,2
3,1,10.84,1,0,243,0.0,22,2
3,1,14.26,2,6,655,36.9727,-1,2
1,0,57.13,0,0,245,23.1226,33,1
2,1,26.52,0,0,612,0.0,19,2
3,0,11.69,2,2,26,42.2185,10,1
3,1,41.59,0,0,299,0.0,-1,2
3,0,10.46,2,0,663,0.0,-1,2
3,1,33.39,0,0,46,101.389,-1,2
3,1,36.95,0,0,119,0.0,-1,2
2,1,23.33,2,0,429,122.7039,26,1
1,0,49.53,0,0,31,47.2884,38,2
2,0,13.22,1,0,229,80.8722,26,0
3,0,28.02,0,0,601,0.0,19,1
3,1,10.98,1,0,267,1.8947,18,0
3,1,43.84,0,0,610,0.0,7,1
2,1,38.25,0,0,439,19.898,19,1
2,0,44.43,0,0,39,0.0,2,2
1,1,30.82,0,0,556,73.6752,73,1
3,0,19.43,2,0,357,87.6068,-1,2
1,1,7.25,2,1,332,136.1068,16,0
2,1,54.92,0,0,76,57.1903,78,1
2,0,31.42,0,0,182,0.0,-1,0
2,1,11.19,1,0,657,63.2785,0,2
3,1,43.53,0,0,438,0.0,-1,2
1,1,18.74,0,0,237,31.4837,52,0
3,1,5.37,1,0,489,0.0,22,1
3,1,40.81,0,0,35,7.9444,33,2
3,1,33.92,0,0,485,0.0,-1,2
2,1,19.89,0,0,428,66.915,-1,1
2,1,0.42,2,0,242,32.1932,11,2
3,0,13.5,1,0,295,0.0,-1,2
2,1,29.38,1,0,582,8.9013,48,1
2,0,32.3,1,0,55,78.7183,52,0
2,1,25.18,1,0,622,8.796,18,1
3,1,17.46,2,0,283,0.0,13,2
3,1,31.27,0,0,16,0.0,-1,2
2,1,65.89,0,0,379,0.0,-1,2
2,1,24.88,0,0,356,58.4245,16,1
1,1,40.23,1,0,608,155.2587,37,1
1,0,17.77,1,0,148,127.5016,19,1
3,1,24.05,0,0,462,0.0,35,2
1,1,57.94,0,0,292,91.1824,110,1
1,1,40.65,2,0,151,99.0704,55,1
3,0,16.64,1,0,543,30.947,-1,1
1,0,39.13,0,0,7,80.8406,7,2
1,0,33.89,0,0,22,72.1962,33,2
2,1,42.79,1,0,362,70.5326,31,1
1,0,27.29,0,0,284,43.7578,-1,1
2,0,4.17,2,0,23,35.235,27,2
3,1,7.78,0,0,297,0.0,29,1
2,1,16.55,0,0,46,50.7981,14,1
2,0,17.74,1,0,264,35.9222,29,2
2,1,39.96,0,0,654,26.6405,58,2
3,0,7.14,2,6,480,90.6868,2,1
3,1,24.32,0,0,606,15.1232,-1,2
3,1,31.1,0,0,529,6.1159,-1,1
3,0,26.97,1,0,509,0.0,-1,2
3,0,6.54,2,0,13,0.0,-1,2
2,1,35.42,1,0,449,118.1954,-1,2
3,1,48.44,0,0,274,0.0,48,1
2,0,33.43,0,0,316,28.0575,60,2
2,1,29.69,1,0,234,59.3024,26,2
3,0,40.55,0,0,567,62.6363,2,1
3,0,14.63,1,0,30,82.3155,13,2
2,1,46.98,0,0,542,90.0804,3,2
1,1,29.31,3,0,69,88.4259,0,2
3,1,33.08,0,0,191,0.0,-1,1
2,0,27.13,0,0,442,58.0705,15,0
2,1,30.9,1,0,358,34.4835,-1,2
3,1,40.42,1,0,149,0.0,-1,2
2,1,20.16,0,0,161,0.0,62,2
1,0,62.28,1,0,456,103.9933,124,1
3,0,24.2,0,0,256,6.4065,-1,2
1,1,38.9,0,0,136,0.0,92,2
2,0,41.37,1,0,548,73.5664,20,2
3,1,20.14,0,0,376,13.4177,-1,2
3,1,25.06,0,0,493,3.1598,-1,2
3,0,39.74,1,0,543,33.0622,4,2
3,1,0.42,1,0,521,17.1319,18,2
2,1,39.14,0,0,315,9.0469,-1,2
3,1,0.42,1,0,386,0.0,-1,1
1,1,50.02,0,0,267,134.7896,53,1
2,1,54.48,0,0,11,37.5269,-1,1
3,1,17.56,0,0,418,0.0,-1,2
3,1,31.43,0,0,167,0.0,-1,1
2,1,40.71,1,0,170,43.186,51,1
3,1,4.55,0,0,370,63.9588,-1,1
2,1,29.18,1,0,90,74.6089,-1,1
2,0,17.85,1,0,200,77.9429,76,0
3,1,34.92,0,0,118,0.0,24,2
3,1,14.03,1,0,396,0.0,40,2
2,1,57.57,0,0,436,0.0,16,2
2,0,16.11,1,5,629,135.828,56,2
1,1,38.56,2,0,88,14.1927,37,2
3,1,35.24,0,0,356,24.3759,11,1
2,1,35.8,1,0,209,0.0,-1,2
1,1,28.35,0,0,176,115.585,15,1
2,1,55.82,2,0,532,87.3642,43,2
3,1,26.16,0,0,16,51.6633,15,2
2,1,21.93,0,0,364,1.2423,-1,2
3,1,35.4,2,0,90,22.8643,10,2
1,1,30.41,0,0,599,95.7632,95,-1
1,1,32.81,2,0,228,76.2048,49,1
3,1,42.07,0,0,138,0.0,35,2
2,1,20.64,0,0,241,22.7338,7,1
1,1,33.95,1,0,207,0.0,83,2
2,1,25.11,0,0,303,29.2308,0,2
3,1,15.91,1,0,384,43.1542,3,2
2,0,16.51,0,0,673,91.5785,4,1
2,1,56.15,1,0,50,87.8376,32,-1
3,1,19.18,1,0,489,4.1397,-1,1
1,0,44.54,1,2,126,86.4693,44,2
3,1,32.07,1,0,661,17.3792,-1,2
3,1,21.78,0,0,669,0.0,-1,2
2,1,20.24,2,0,675,117.6114,69,0
