age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
27,0,12285,0,12,4,1,3,4,0,11578,9,20,10
36,0,127108,7,9,3,6,4,4,1,14029,901,57,38
55,4,19469,10,12,2,3,5,3,0,82260,1827,38,26
36,5,208196,11,13,4,0,1,4,1,5421,954,30,3
17,5,30292,0,8,1,0,0,4,0,17685,11,26,0
33,6,168668,8,12,5,3,4,3,0,34,10,40,39
17,6,91001,9,9,3,12,1,4,0,6455,1741,35,38
36,7,565297,8,9,2,1,1,3,0,0,7,1,24
42,4,220288,8,16,2,0,2,0,0,0,5,44,24
90,5,13344,7,15,1,3,4,1,1,14722,2868,40,41
90,3,12285,7,11,2,3,3,1,1,5282,2838,23,9
86,7,144782,5,3,5,0,2,0,0,175,0,56,38
26,3,65493,10,13,0,6,1,4,1,119,0,54,27
38,1,12285,9,11,3,1,3,4,1,7520,0,40,39
77,5,204735,8,11,3,3,1,2,0,0,1403,40,0
17,6,160454,11,16,2,8,0,1,0,5865,1655,17,23
22,5,361961,11,9,5,7,0,1,0,99999,0,34,0
19,5,114335,11,7,3,0,5,4,0,9900,0,51,28
34,6,304123,15,10,0,8,0,0,0,99999,2586,60,25
55,1,12285,11,8,4,4,4,2,1,99999,924,58,39
33,6,993297,15,14,1,11,3,4,1,62589,937,15,24
38,3,131977,12,6,5,4,0,3,0,118,0,1,29
17,4,66019,7,5,3,0,3,0,0,99999,819,60,3
30,6,807911,0,10,5,3,3,1,0,0,947,39,24
46,4,12285,0,11,1,1,0,1,0,0,0,21,9
35,3,208688,15,12,0,7,4,3,0,152,0,60,10
38,3,64897,1,8,0,14,2,3,1,155,10,40,31
37,5,13445,2,12,4,0,1,2,0,7670,0,23,3
46,0,132420,8,11,4,11,1,0,0,11272,1866,56,20
27,0,895429,8,16,6,7,3,3,1,5998,1640,57,10
63,2,276350,12,13,0,11,0,3,1,0,938,39,39
43,5,440187,8,10,6,3,4,4,0,99999,0,16,38
32,7,12285,10,1,0,0,0,4,0,8581,0,17,9
24,1,533796,3,12,1,12,1,4,0,0,0,19,0
90,3,216442,14,9,5,8,1,1,1,99999,5,29,38
24,1,174111,9,10,2,14,5,3,0,0,6,32,0
17,5,432304,7,13,2,12,1,3,1,99999,812,32,38
22,5,186232,8,10,4,7,1,0,0,144,0,1,39
41,0,12285,0,5,1,11,0,4,1,76351,1004,54,28
25,1,74942,11,7,0,0,0,4,0,147,0,16,23
78,5,138600,14,8,5,3,3,3,0,182,0,40,39
42,0,147455,11,9,2,6,1,1,1,176,2943,24,24
17,4,12285,7,9,1,11,4,4,0,175,0,23,10
90,0,118559,14,10,0,11,4,3,1,9212,1268,91,27
44,3,452682,0,10,2,3,3,0,0,49,10,63,29
21,0,652111,12,1,6,12,1,3,0,8280,1547,3,0
27,4,202842,7,11,2,0,1,1,1,0,1173,58,5
52,2,460616,15,12,3,7,0,3,0,0,955,59,39
64,6,68540,15,13,2,6,0,1,0,12792,1119,39,23
65,7,611420,7,7,2,9,1,0,0,15022,0,39,38
27,3,102683,1,9,5,0,0,3,1,74,2509,35,7
19,4,278443,9,6,3,14,4,2,1,72041,0,14,23
44,1,52062,10,8,3,1,3,1,0,0,0,39,24
32,0,144524,11,12,0,1,3,1,1,89341,7,1,9
34,6,324376,3,9,2,8,1,3,1,99999,2274,37,28
25,0,915471,11,11,0,0,1,4,0,2309,0,21,10
19,4,448101,8,14,2,0,0,1,0,0,0,30,23
76,3,124950,10,11,0,8,0,3,0,134,1869,41,25
39,5,1061043,15,11,5,0,4,2,0,196,1681,99,7
45,0,20515,15,12,0,8,4,2,1,64721,10,39,25
55,5,978895,15,11,3,8,2,2,0,66624,3,55,0
40,7,117115,14,2,1,0,1,3,0,17870,8,61,4
26,6,215056,12,8,4,6,3,3,0,0,1077,18,38
78,4,381359,9,5,5,1,5,0,1,5702,2724,1,39
29,5,131921,7,7,2,13,2,2,0,5453,2847,40,38
79,5,67766,1,9,0,4,5,0,1,122,0,29,39
20,4,462158,9,10,2,7,0,2,1,11029,2861,59,17
63,7,107468,7,13,0,14,3,4,0,5114,3,30,27
43,4,67546,7,10,3,0,2,3,0,15538,10,43,0
43,2,559764,15,12,5,11,2,1,0,6138,808,16,26
49,7,186210,7,6,0,1,2,4,1,175,959,21,38
87,5,691671,10,10,0,1,1,4,0,0,0,16,10
65,2,178809,8,12,5,0,1,2,0,3063,0,39,35
52,4,125412,4,11,2,4,2,1,0,6871,2283,30,24
32,4,37954,2,9,5,11,1,0,0,193,9,99,24
90,0,262653,11,14,2,3,1,4,0,0,0,23,39
25,0,76925,8,1,2,8,1,3,0,16924,0,34,0
43,1,12285,11,7,1,2,2,0,0,0,10,40,23
53,7,229965,12,13,6,7,0,3,0,7211,0,36,28
51,3,12285,11,1,5,3,0,0,0,175,2942,23,39
17,3,303493,14,11,2,6,4,4,0,189,10,99,0
33,3,66964,10,11,0,7,1,0,0,99999,0,40,27
21,0,997833,11,8,4,0,2,4,0,0,1114,8,0
90,4,208513,12,8,6,6,1,3,1,7965,2,32,40
29,0,323596,10,10,1,4,1,3,0,104,2896,31,41
34,0,533858,3,14,5,14,2,0,0,71436,1522,39,0
39,6,198492,1,1,2,7,2,4,1,7573,2898,35,38
67,1,127051,10,10,3,7,0,3,0,0,1361,53,1
75,4,337776,14,7,5,8,0,1,0,15603,6,58,28
42,3,12285,3,8,4,0,0,4,0,1417,1365,38,14
24,1,214773,7,13,3,2,1,3,0,59,4,38,38
35,5,359044,5,1,3,0,4,3,1,18017,2418,52,38
20,5,262569,11,9,2,5,1,3,0,9993,4,54,39
17,2,261777,2,5,6,7,3,0,0,87837,10,57,38
17,5,293663,9,14,1,0,0,0,1,76161,0,54,39
38,5,274259,8,9,3,6,1,3,0,133,1750,90,38
19,4,190278,11,8,3,12,0,3,0,17704,1641,57,0
47,1,66353,10,11,0,3,3,0,0,0,9,99,4
29,4,144052,7,10,2,0,0,4,0,0,7,23,23
17,7,12285,7,10,0,2,0,2,0,0,0,24,1
69,1,129225,7,11,3,4,0,2,0,64066,2278,55,24
28,1,499564,14,6,2,11,0,3,0,5196,6,24,38
28,3,12285,11,10,1,11,4,4,0,0,0,17,25
50,4,732838,7,10,6,8,1,3,0,7602,1970,29,17
26,0,85825,0,11,2,6,0,3,0,3372,2953,31,39
46,0,240254,15,12,3,6,0,0,0,177,8,58,32
34,1,198667,12,8,4,10,1,3,0,15310,2948,41,7
25,7,329256,7,7,0,11,3,3,0,99999,0,36,12
30,2,376902,0,11,4,1,0,3,0,9208,0,54,8
50,7,77639,7,10,3,0,1,0,1,4143,902,63,39
81,0,157229,4,14,1,7,0,1,0,0,7,58,38
22,4,161663,5,13,1,0,2,0,1,8847,6,52,7
17,5,302610,7,9,1,7,3,0,0,10076,5,41,18
30,3,116275,11,1,0,8,4,1,0,9703,2890,48,38
65,0,70564,7,1,5,12,3,3,1,0,0,18,23
26,4,135688,8,13,0,3,5,4,0,99999,1347,17,29
77,1,520711,8,12,2,3,0,4,0,1155,0,22,23
90,4,64983,0,13,6,14,4,3,1,0,7,40,6
23,5,215521,9,10,3,5,0,0,0,0,0,39,14
38,6,12285,10,6,6,10,0,3,1,7698,880,23,31
65,5,12285,0,11,6,4,4,0,0,176,0,58,0
17,0,309974,9,11,2,5,0,0,1,9971,9,37,1
33,2,90259,7,9,6,2,4,3,0,0,9,32,38
76,5,220373,15,5,5,1,2,4,1,0,996,39,17
31,7,190751,11,7,4,12,3,4,1,14794,0,16,34
76,5,177879,0,13,5,7,4,0,0,209,2691,41,38
46,0,133468,5,6,0,7,0,2,0,8149,0,58,34
79,0,224016,12,1,5,4,1,4,0,5438,0,48,28
24,0,261083,15,12,6,11,0,2,1,0,921,51,39
17,6,147523,0,10,3,7,1,4,0,0,9,1,24
79,1,101916,6,6,6,4,0,1,0,5462,10,99,39
17,6,342044,11,11,1,11,0,4,0,132,7,23,41
22,6,12285,7,9,0,1,3,2,0,63592,2731,30,28
17,1,424294,0,9,0,2,0,3,0,99999,10,40,23
23,0,69290,6,13,5,0,2,3,0,0,4,29,23
43,5,411871,5,10,0,8,1,3,0,0,1623,15,11
29,5,563946,6,1,0,8,1,2,0,16746,2777,62,38
20,4,430530,8,1,3,2,1,3,0,4390,2940,22,38
30,0,240285,3,2,6,8,2,1,0,5363,4,36,24
36,2,12285,14,16,5,12,0,2,0,82163,0,3,31
58,4,12285,3,12,0,0,4,3,0,7027,2914,15,41
78,0,66922,8,1,5,7,1,1,1,0,2910,61,39
34,0,265663,6,9,2,7,4,0,0,14668,878,40,39
17,4,229002,12,11,3,0,0,3,0,1622,1757,62,24
43,5,210551,15,6,4,3,4,3,0,3546,2796,1,39
83,1,35995,0,10,0,11,3,4,0,8091,0,58,0
18,4,742448,15,9,6,7,2,1,0,14382,1176,57,1
56,3,245576,7,10,5,6,1,3,0,0,2920,21,32
35,5,392212,7,13,3,11,3,0,0,98,11,58,39
39,0,159546,8,8,6,1,0,2,0,80129,0,39,39
20,4,202583,14,10,1,7,1,2,1,99999,6,63,23
90,5,99068,7,12,4,3,0,3,0,0,2914,40,38
35,0,214500,6,12,3,11,5,2,0,0,2919,23,39
32,4,121549,11,9,5,0,3,0,0,10040,0,16,38
26,6,41324,8,6,0,4,1,1,0,80,0,8,5
19,6,122523,9,14,0,1,2,4,1,2893,4,30,25
68,0,280232,0,6,3,7,2,0,0,8738,2203,99,31
28,4,125489,2,7,0,12,3,0,0,8266,0,40,25
36,4,248955,14,8,4,0,4,1,0,18319,0,40,38
72,1,15915,11,11,4,3,1,3,0,66593,1102,57,39
19,2,139618,4,8,2,0,1,2,0,5572,0,4,28
21,7,191050,3,6,0,7,3,3,0,99999,0,16,0
70,3,132044,11,7,0,0,1,0,1,0,2399,1,30
72,4,296637,4,9,1,0,2,2,0,198,0,1,26
90,7,49607,15,12,6,7,3,2,1,10842,1754,16,7
31,5,436365,11,16,1,1,0,0,0,11507,2945,42,19
46,2,12285,5,8,2,14,2,3,1,0,0,3,0
30,0,85854,4,13,3,0,1,4,0,70230,5,34,31
33,1,601521,7,9,4,8,3,3,0,99999,10,23,0
19,3,163103,10,9,3,3,0,0,0,200,2473,57,38
39,4,195399,11,16,3,2,0,3,1,99999,1592,24,28
19,6,12793,7,1,0,11,1,0,0,0,7,22,28
40,6,209224,6,9,1,0,0,0,1,0,0,1,4
28,0,127514,8,10,4,2,0,3,0,11223,2705,62,12
56,0,766268,15,13,5,0,0,3,0,0,0,39,39
17,5,22818,14,13,6,9,1,3,0,7253,2490,99,27
34,0,547083,12,12,3,11,3,3,0,99999,2,37,7
32,6,175115,0,13,4,7,5,0,0,20,0,32,39
20,0,154974,14,6,1,12,2,2,0,195,1,37,23
27,7,162922,4,8,0,7,0,0,0,0,10,35,25
34,6,204001,8,6,2,13,2,4,0,0,2953,39,24
25,2,12285,6,13,0,7,4,3,0,6829,0,35,0
25,5,212478,2,7,2,0,0,3,0,14717,0,41,38
58,0,12285,11,3,5,7,0,4,0,11641,2350,57,35
25,0,1029148,8,10,1,6,1,0,0,0,3,38,0
26,3,245338,12,8,3,11,3,4,0,5556,0,36,31
47,3,101460,5,10,2,11,4,3,1,99999,841,58,38
38,4,596779,11,12,4,4,2,0,1,149,869,62,3
19,1,1029706,15,1,3,8,2,1,0,121,2701,39,0
18,2,335437,0,12,3,3,0,1,0,9385,0,37,25
45,6,191252,12,14,3,8,1,0,0,17559,820,40,30
90,0,137283,8,11,4,3,5,1,0,0,833,17,38
43,0,160934,15,1,1,11,5,3,0,175,2817,33,31
36,1,210153,7,1,3,8,1,3,0,149,0,16,28
38,5,12285,5,10,6,4,0,1,0,5144,960,39,39
65,3,12285,5,6,3,14,2,2,1,0,829,21,30
30,0,747465,8,14,3,0,3,4,0,5705,1149,22,25
52,6,27771,8,10,3,7,1,1,0,7406,0,41,30
47,0,107757,10,6,2,6,1,1,0,4932,9,36,38
47,1,48771,15,2,3,0,4,3,1,0,1526,16,38
90,3,114057,7,12,6,7,3,2,0,0,863,20,38
40,4,147198,5,9,4,10,3,4,0,0,3,15,23
89,6,236218,10,9,1,1,2,2,0,51,10,29,0
50,4,129492,6,1,3,4,0,3,1,7260,838,20,39
20,4,87068,7,3,5,0,1,1,0,73,8,23,29
33,0,54657,8,9,0,0,3,1,0,9637,9,61,27
65,2,41931,7,1,3,8,5,1,1,62559,2560,40,39
49,5,726991,15,2,3,13,4,0,0,5638,5,34,41
90,0,287740,7,7,5,0,2,2,0,18632,10,41,34
19,1,552192,2,8,6,11,3,1,0,4750,2,28,10
81,3,77915,8,8,2,12,2,4,0,5788,2179,34,24
24,5,252675,15,1,4,11,3,0,0,0,2688,54,0
65,5,12285,10,11,5,4,5,2,1,98,10,59,39
22,7,212894,8,9,6,7,2,3,0,0,1991,16,28
17,5,288314,7,14,3,2,0,3,0,6548,1428,1,23
17,1,427328,8,12,3,3,2,0,0,4524,0,39,25
27,3,12285,4,12,4,9,5,0,0,10142,0,41,2
20,1,73086,10,6,4,2,3,3,0,0,2460,39,29
37,1,111509,7,13,2,0,4,0,0,5013,2,23,31
46,0,12285,2,10,4,6,3,1,0,11279,0,39,23
90,1,95947,14,8,1,4,3,2,0,99999,0,58,22
33,4,345799,7,12,0,3,1,0,0,9673,10,40,39
43,6,174236,15,6,1,7,0,3,1,0,0,51,17
30,4,124783,7,11,6,12,2,4,0,99999,0,1,39
52,0,216390,15,1,2,8,0,1,0,62610,5,17,8
30,0,229593,14,9,0,7,0,0,0,508,7,39,0
57,7,275505,8,13,0,3,3,3,0,0,1244,40,39
17,1,161371,7,9,1,0,1,2,1,468,10,56,34
18,4,354900,2,11,3,1,0,2,0,0,0,17,38
28,6,52569,9,13,2,4,0,0,0,0,1011,16,38
37,6,81087,10,10,1,4,1,3,0,17981,0,35,1
17,4,93625,11,11,3,2,0,1,0,78027,3,39,11
39,6,334838,8,9,2,14,2,0,1,0,1369,14,38
30,2,214989,9,9,2,7,0,4,0,0,0,31,38
31,0,278146,12,11,4,12,3,4,0,8487,1030,1,13
42,6,678069,8,13,2,4,2,3,0,7326,844,31,38
17,5,125937,11,9,4,8,0,2,0,199,10,28,0
41,4,71035,10,11,0,12,1,4,0,10134,10,22,39
34,4,204195,6,14,2,11,0,1,0,5416,0,39,10
52,4,93444,7,9,5,1,1,0,0,7809,10,23,24
53,0,12285,8,13,4,6,2,2,0,8273,6,32,28
44,0,76542,11,13,2,11,1,0,0,5772,1032,1,38
17,5,278329,11,14,2,7,0,4,0,0,7,36,38
24,4,201201,11,8,0,4,0,3,0,206,3,79,35
51,4,75473,8,9,5,0,0,3,0,62506,4,22,0
57,1,12285,15,11,6,4,0,4,0,62513,1712,55,3
31,7,12285,7,8,2,4,2,4,0,196,0,30,35
25,7,12285,0,5,1,2,3,1,0,208,8,40,23
47,4,114706,1,10,5,12,3,4,0,14032,1611,39,36
27,3,50036,11,9,2,8,5,0,0,7068,0,1,7
38,4,258154,0,14,2,7,3,2,1,99999,0,40,39
41,5,171811,8,12,3,11,0,0,0,1188,8,58,15
27,1,235943,8,13,3,0,1,1,0,0,2645,36,28
36,6,26424,11,10,1,4,1,0,0,9729,863,31,38
51,5,54024,0,12,4,8,3,2,1,7953,1741,38,39
24,2,132427,8,16,3,8,1,3,0,18176,10,94,39
18,7,522061,6,4,2,0,4,0,0,7274,9,40,0
45,5,12285,4,11,5,14,3,3,0,177,5,53,14
30,5,317830,9,6,3,7,0,4,0,852,0,51,24
17,2,767784,7,7,0,12,0,3,0,316,0,1,27
20,3,128878,10,6,4,12,1,3,0,209,0,57,4
90,5,796897,15,1,3,3,0,2,0,99999,2707,57,11
24,4,86924,7,11,4,12,2,3,0,247,0,57,39
17,4,998361,9,12,1,4,2,2,1,16485,11,41,39
24,1,148893,8,13,0,7,2,4,0,0,2818,42,38
21,2,272886,11,12,2,0,2,2,0,5450,8,16,27
32,1,191135,6,13,0,2,2,4,0,200,10,59,0
33,3,80652,7,13,1,7,4,1,1,5601,1949,57,7
51,0,209112,11,15,2,3,0,1,1,5335,2775,40,39
29,0,474972,0,8,3,11,0,3,0,126,2692,38,24
29,2,12285,14,12,4,8,0,3,0,118,0,14,39
36,4,135389,9,7,5,4,4,4,1,0,1639,49,27
78,5,12285,10,12,0,0,4,3,0,77271,0,58,28
24,5,956419,9,1,4,3,3,0,0,8533,8,62,41
90,1,12285,10,13,0,1,1,2,0,9618,2437,99,39
24,0,12285,8,12,1,7,5,1,1,8032,1114,99,39
44,0,77460,11,9,1,8,0,2,0,269,1714,56,38
46,3,137606,14,9,1,7,0,3,0,18632,9,99,33
38,2,176390,7,6,4,4,2,4,1,0,1279,41,38
90,2,166279,3,8,1,4,0,3,1,16206,1819,21,39
65,6,12285,0,11,2,0,3,3,1,0,2,39,38
19,1,29187,10,9,3,3,0,3,0,0,3,30,38
59,4,242782,11,9,4,9,4,4,1,0,1,55,38
40,5,103771,2,10,4,8,5,3,1,168,9,99,26
38,0,239748,3,10,1,11,3,4,1,10847,0,17,27
25,0,142068,8,16,1,4,1,4,0,92654,1,40,31
32,5,277353,11,14,4,12,0,0,0,0,9,52,28
23,4,245587,11,10,2,8,4,4,1,5811,1495,51,39
64,0,393874,8,6,2,7,4,0,0,5965,0,16,38
40,4,211908,7,14,2,10,4,3,0,5415,4,17,24
19,4,445206,9,10,0,3,1,3,0,9478,0,40,38
45,1,142153,10,10,3,4,4,0,0,80,1,62,9
90,3,494136,11,1,4,11,1,0,0,0,1565,50,28
34,7,478191,15,10,4,9,0,0,0,6920,0,15,0
34,0,552018,8,1,0,3,0,3,0,0,2228,1,27
17,0,458246,5,16,4,7,1,4,0,14588,0,14,14
44,5,169682,14,1,3,14,3,1,1,7508,818,20,39
21,5,270731,14,10,4,0,0,4,0,0,8,41,28
75,0,265738,9,12,0,3,4,3,0,18418,8,31,38
90,5,211530,2,10,1,14,4,2,1,10834,0,16,39
17,6,142606,0,6,5,2,0,3,0,63179,9,39,10
21,1,213627,9,11,5,2,0,3,0,2826,2417,40,39
90,2,180015,14,14,1,8,0,3,1,0,872,39,10
46,0,382242,6,13,2,3,0,0,0,7835,1185,21,30
24,5,260647,15,8,2,4,3,0,0,99999,2894,38,41
36,1,189153,4,13,5,1,4,1,0,64977,0,39,29
90,4,318556,6,7,1,5,0,3,0,0,0,40,32
18,4,109038,13,12,2,4,1,4,0,0,0,56,0
20,0,141887,0,12,0,8,0,3,0,65182,8,1,25
25,5,107228,11,7,5,7,3,3,0,9611,1234,32,5
81,1,83174,15,11,3,11,2,0,1,725,0,18,39
57,7,269954,15,9,3,8,1,3,0,0,0,16,0
17,1,460872,9,12,0,7,1,4,0,99999,10,31,0
75,6,230148,0,1,4,0,0,0,0,78,1395,23,38
34,3,12285,8,13,4,14,3,3,0,189,1190,57,38
29,4,519848,15,9,1,12,0,1,0,11868,9,20,23
31,4,412869,9,6,4,4,1,3,1,0,1584,16,26
19,6,130447,2,14,1,4,0,0,0,6714,8,32,10
30,0,457387,7,10,2,12,0,3,0,201,1412,58,0
25,6,12285,15,8,5,12,4,2,1,11043,0,32,41
65,3,179116,0,12,2,3,0,1,1,99999,6,33,39
31,7,108759,6,9,0,1,1,1,0,90,0,34,39
89,4,12285,4,16,4,4,0,3,0,99999,0,28,39
61,5,29064,8,15,0,14,0,3,1,0,0,61,26
55,3,168042,12,10,4,0,0,0,0,95,1925,25,26
17,0,12285,11,13,0,14,1,4,0,2558,0,16,23
39,0,340126,8,13,2,0,1,3,0,0,2778,40,0
40,1,172110,7,7,5,7,0,3,0,9623,2928,99,23
38,7,102695,14,11,5,7,3,2,0,84,0,51,0
29,1,179308,8,11,1,0,0,2,1,5473,1302,58,34
23,3,164872,8,16,1,7,2,2,0,31,2941,31,23
48,3,83910,0,9,0,14,3,0,0,7167,933,60,39
42,3,121548,15,6,2,4,1,3,1,0,0,52,0
39,3,208350,2,13,2,2,0,3,1,7313,10,32,25
44,4,124404,2,11,3,0,2,2,0,196,8,99,39
47,4,173252,7,13,4,11,0,3,0,52,8,2,28
24,1,211403,15,13,2,0,1,3,0,17143,0,30,38
28,3,124095,3,14,1,1,0,3,0,16387,2884,32,39
20,4,269573,3,8,5,14,1,3,0,3225,1372,39,39
17,2,271498,8,4,3,7,2,3,0,9279,2098,62,0
23,1,12285,6,6,0,1,2,0,0,5595,0,51,39
26,6,450730,4,13,2,7,1,3,0,17390,5,48,0
24,6,469387,8,12,0,0,1,2,0,19,1,39,23
27,4,129770,7,10,6,7,4,3,0,0,0,16,1
17,0,428757,8,12,4,14,3,2,0,2473,0,16,38
65,3,109508,3,10,3,0,4,0,1,9539,0,99,38
17,6,338295,11,14,0,6,0,1,0,72916,2412,39,38
70,6,328730,8,15,3,2,5,0,0,1844,9,99,24
33,4,779574,7,13,3,8,0,3,0,8291,4,53,9
77,6,115482,0,11,3,11,4,3,1,0,0,39,39
30,4,149414,15,11,0,7,0,0,1,14494,917,39,39
19,6,188558,8,8,3,7,0,0,0,3,6,39,34
60,4,71283,7,9,5,4,5,1,0,10935,0,1,41
60,6,162123,8,11,2,4,2,3,1,10902,0,23,38
56,2,52653,6,6,5,1,2,4,1,0,0,61,5
25,3,477834,7,8,6,12,4,2,1,6193,2744,56,15
40,6,124825,9,6,1,7,4,3,1,202,0,99,38
31,6,239338,15,12,5,0,3,0,1,0,0,40,22
44,4,270223,11,14,5,2,1,3,1,84050,0,36,4
54,0,332706,8,8,4,7,3,3,0,75883,2761,70,26
29,3,189363,12,10,0,12,5,1,0,7247,2,52,10
29,7,780309,4,8,0,11,5,4,0,88,0,1,38
34,5,37809,0,7,4,12,0,0,0,9692,7,31,36
90,1,176084,15,8,6,3,0,0,0,0,0,23,39
17,5,543078,9,9,3,0,3,1,0,8429,0,30,0
31,4,442135,11,9,4,4,4,2,0,12433,0,31,25
51,4,423848,2,8,2,3,2,0,1,198,2924,39,39
20,2,25298,7,10,1,11,0,2,0,7034,0,54,26
58,4,213520,7,12,5,4,5,1,0,197,837,59,39
17,1,236877,11,13,2,5,2,0,0,6553,10,99,24
19,2,758099,7,8,2,2,3,4,1,99999,10,51,39
33,4,757373,10,8,3,6,5,4,0,99999,10,40,25
58,0,12285,11,11,5,7,1,4,1,99999,0,31,38
38,0,12285,11,9,4,7,5,1,0,7835,2490,25,9
90,0,175527,14,11,3,2,0,2,0,0,2155,19,11
35,5,12285,15,10,1,7,1,0,1,0,0,16,28
17,0,452632,11,1,0,11,1,4,0,8432,10,39,0
49,5,230020,2,11,5,8,1,1,0,9381,0,55,39
40,7,69792,8,8,4,14,0,3,1,0,0,38,39
34,0,247895,15,6,3,12,1,3,0,0,4,58,23
75,5,69408,4,13,1,7,3,3,0,0,2347,39,10
57,3,127875,7,12,1,13,0,0,1,99999,1526,41,38
24,0,204854,8,6,2,6,1,4,0,99999,2863,99,13
17,5,278773,11,9,4,5,2,2,1,99999,10,39,23
20,4,12285,0,13,5,0,1,0,0,8232,0,25,28
17,4,280043,3,8,0,12,0,3,0,65,7,30,31
19,3,165493,7,5,4,4,0,0,0,99999,2,39,11
57,4,163082,6,7,4,1,2,0,0,10840,0,15,32
24,6,146247,8,10,3,12,3,2,0,10110,10,46,28
39,4,117143,15,9,2,3,3,1,0,144,807,30,26
79,3,12285,4,11,2,2,4,3,1,0,1915,56,38
26,6,87181,9,13,2,7,0,3,0,6844,9,14,39
32,5,189362,8,12,1,6,1,0,0,11036,1365,30,0
50,4,403108,9,13,4,7,0,1,0,99999,0,30,24
41,6,117515,12,14,4,11,0,0,0,0,8,62,39
90,1,203877,2,14,5,3,1,0,1,99999,4,59,36
39,0,207987,12,1,0,6,0,3,1,10939,10,1,34
44,5,186571,0,14,4,1,1,3,0,0,1115,42,24
34,5,191609,9,13,5,13,0,4,0,63071,7,14,40
27,6,560233,9,9,1,9,1,1,0,208,7,41,39
46,1,461717,2,9,1,6,0,2,0,16555,6,60,10
17,6,132628,2,6,2,9,0,1,0,7377,1702,90,41
37,1,410691,12,1,2,6,3,3,0,0,0,51,16
47,0,88842,3,10,4,3,1,3,1,0,0,53,39
63,4,154753,14,5,5,8,2,3,1,2656,836,40,41
62,4,101992,2,7,1,8,1,4,0,99999,0,54,28
27,4,220608,15,10,4,10,1,0,1,99999,2531,40,0
17,6,139398,0,6,4,1,4,2,1,0,0,16,22
27,0,664809,9,2,5,8,4,4,0,0,1541,27,38
33,1,651716,14,13,3,3,2,1,0,99999,2054,23,8
73,4,12285,11,8,4,4,4,2,1,0,4,1,41
42,0,229119,2,12,3,0,3,3,0,70057,7,28,25
19,6,451829,3,12,2,0,1,0,0,11388,6,59,39
74,3,48898,12,1,4,2,0,0,0,11230,2821,38,39
54,4,12285,3,14,0,7,2,1,1,72454,2762,61,32
27,5,381806,7,11,5,2,4,0,0,99999,11,23,39
29,5,52071,3,15,4,1,4,3,0,8522,2121,60,36
80,1,83639,0,14,6,8,3,4,1,0,2652,8,25
30,2,457927,12,11,1,6,0,2,0,15084,1532,40,24
