age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
37,4,221389,8,11,4,3,2,4,0,6622,1679,40,25
24,2,23901,15,10,0,10,5,0,1,0,2210,54,15
19,5,167425,9,13,0,5,5,1,0,54253,10,38,26
19,6,87181,9,13,4,14,4,4,1,15101,1180,41,25
49,4,16015,9,12,0,1,3,0,1,111,0,59,39
90,2,697546,7,15,2,0,1,2,1,25481,0,40,36
24,8,81887,2,10,3,12,3,2,1,5316,11,40,39
28,4,170299,9,14,5,0,1,3,0,0,0,5,39
24,0,21458,15,13,0,1,4,0,1,72,3,10,0
22,0,170771,15,9,6,14,0,4,0,6930,0,14,1
18,4,146006,3,13,4,12,1,3,1,43804,0,28,11
17,6,945339,4,9,2,0,0,3,1,23932,9,40,39
45,5,74951,5,13,4,12,1,3,0,6897,10,52,10
21,0,167974,9,9,6,14,3,4,1,96,0,40,36
28,5,23532,15,14,4,12,1,4,1,21,0,60,39
25,6,243447,9,10,5,9,1,2,0,4832,0,38,39
17,4,1455435,9,13,4,0,4,2,1,1724,0,40,39
25,5,82916,15,10,0,0,3,1,1,14263,1161,53,34
47,0,70297,9,9,6,4,1,2,1,18514,6,7,23
37,6,58405,9,13,5,14,1,1,0,54292,4,34,29
68,4,260072,8,1,4,4,2,2,1,6,2,29,24
32,4,869693,0,10,6,13,3,2,0,53462,11,40,23
34,6,179924,6,3,6,8,1,4,0,15956,1200,1,1
18,2,208315,15,10,0,4,3,0,0,9539,0,95,41
31,6,158491,9,9,0,9,1,2,1,11543,2334,50,25
29,4,246400,11,8,6,1,4,4,1,7508,0,9,39
35,4,130145,15,12,6,3,4,4,0,0,1247,34,39
43,7,144111,15,5,4,3,3,4,1,59,1006,37,39
48,2,145718,12,7,5,4,1,1,0,0,2074,73,39
18,4,125993,4,11,5,12,1,2,1,9607,1289,33,27
17,0,166677,8,13,2,11,2,4,1,45,2311,8,35
44,2,136863,7,7,5,2,1,3,1,15815,1513,95,39
38,4,804748,9,10,4,3,0,3,1,2691,0,47,22
49,2,1455435,15,10,6,12,4,4,0,9110,2559,40,10
26,0,104168,8,13,3,14,0,4,0,18352,1694,99,39
26,4,144664,9,4,6,10,4,0,1,6141,11,70,39
48,1,24955,15,5,2,5,0,2,0,17970,1324,29,0
47,7,14754,9,11,2,4,0,1,1,5767,2485,47,8
88,1,200519,2,8,6,8,5,4,1,29301,0,24,35
89,2,177612,15,9,2,13,2,0,1,1293,7,28,15
75,5,1455435,3,3,6,11,3,0,0,9668,11,37,27
26,2,18894,12,1,2,14,2,3,0,54212,3,70,41
36,0,112976,2,12,5,0,0,0,0,38011,2688,48,39
28,4,63404,8,9,0,10,0,3,1,0,1,40,24
45,0,178407,8,8,2,11,5,3,1,0,1046,41,39
66,6,213259,8,11,4,3,0,3,1,0,0,32,39
22,4,99552,9,10,5,0,2,4,0,480,8,99,23
22,6,74330,4,13,2,12,3,1,1,0,0,19,39
19,0,154406,15,14,0,7,5,2,1,0,11,37,7
34,4,149274,15,10,0,11,5,2,1,0,10,40,24
44,2,414594,7,1,0,7,1,3,1,0,2603,48,39
28,4,434125,8,13,3,9,3,2,0,5457,0,35,28
28,4,162034,9,1,2,1,5,3,0,0,0,27,39
59,4,423808,8,13,4,11,0,1,1,106,5,17,39
46,4,183011,9,12,2,5,2,2,0,52536,1428,36,39
89,7,289284,11,12,2,1,2,4,1,0,2436,35,0
24,6,81450,12,13,4,11,0,1,1,4807,1191,22,29
45,4,305294,12,10,6,14,4,4,1,38,0,29,39
34,8,180645,15,7,4,3,0,0,1,24032,11,40,34
69,4,139404,0,15,2,0,5,4,1,0,1038,34,5
27,6,106710,7,13,2,1,5,3,1,5659,0,52,30
31,4,269041,0,14,4,0,1,2,0,6488,1011,53,10
50,2,318755,9,15,2,14,1,2,1,4352,0,40,39
26,5,200801,5,9,2,7,0,4,0,89,0,47,39
17,0,183078,15,10,0,12,1,4,1,14397,2684,69,39
23,6,135318,9,3,2,1,1,2,1,0,0,30,32
60,0,181420,9,10,4,0,2,4,0,18524,0,20,35
36,4,347585,15,9,0,10,3,0,1,29033,0,12,7
36,4,105565,7,13,6,14,5,2,0,0,1,6,39
34,2,160193,13,10,6,0,3,0,1,14188,11,40,39
19,7,13637,0,16,3,11,5,1,0,14096,9,40,29
18,2,32310,15,13,5,9,0,2,0,6258,0,31,39
39,2,196324,12,14,4,4,3,3,1,6022,1716,14,41
40,4,13621,8,11,2,8,5,2,1,5539,0,49,2
19,5,13243,8,9,4,14,0,0,1,64,9,3,0
30,5,986936,8,5,4,14,5,1,0,11834,2671,45,32
34,4,77557,1,13,6,12,4,4,0,8814,9,36,39
20,4,112352,11,10,6,13,2,2,0,9282,1338,43,26
17,2,210306,9,1,2,0,3,1,0,9631,0,40,29
44,4,174926,8,8,4,14,0,2,0,6952,2081,40,39
69,5,1455435,4,13,5,11,3,1,0,1566,0,53,19
30,4,202635,8,10,4,14,4,3,0,18409,3,68,30
60,4,52692,8,11,6,9,4,2,0,108,0,99,24
59,5,143215,12,11,4,4,3,0,1,11937,0,9,34
17,4,373838,5,12,0,3,4,2,0,6834,1246,48,31
38,1,12285,11,9,4,11,5,3,1,1,1017,40,26
27,0,308140,12,1,0,1,0,3,1,0,0,48,39
49,6,173211,8,2,4,1,5,2,0,6779,0,33,14
27,1,139258,6,10,6,14,3,4,1,7498,1956,68,39
27,6,85370,3,10,2,12,2,3,1,27435,2329,53,29
46,4,945758,15,13,6,12,1,3,1,111,0,40,41
17,0,163089,11,7,2,7,0,4,1,5863,11,47,39
17,2,249494,12,15,4,5,0,4,0,6704,10,99,39
35,0,179269,0,12,2,1,1,4,0,3000,2709,40,14
30,6,275311,3,10,6,9,5,1,1,35,0,41,24
66,4,170579,15,9,0,1,5,2,1,1762,0,29,25
45,2,345232,7,1,5,4,3,2,0,0,0,31,0
17,6,189973,15,13,4,12,4,0,1,43699,2714,27,14
22,8,99082,15,9,4,7,2,4,0,17637,10,23,39
31,1,135302,9,13,4,14,3,1,0,16473,0,51,39
72,6,186780,8,1,5,9,5,4,1,46829,0,58,36
40,2,171929,3,14,3,12,2,1,1,11200,2645,35,31
61,6,734467,15,10,6,14,1,4,0,5796,1006,48,27
35,6,1455435,9,11,6,14,2,1,0,11206,0,1,25
32,7,239788,9,13,4,8,2,3,1,17720,2135,19,36
31,1,16731,2,12,4,13,5,4,0,78,2,99,29
21,2,13604,7,9,5,14,2,4,1,47,2275,40,41
23,5,126530,13,13,2,3,2,3,0,49,0,47,26
34,4,207302,9,12,0,3,0,0,0,0,10,40,40
59,2,348086,9,10,4,4,1,4,0,44545,5,27,41
29,7,172074,15,10,5,4,1,3,0,3610,2,16,39
68,6,878877,11,13,4,12,0,0,0,0,0,29,38
27,4,291039,11,16,4,12,1,3,1,5279,2697,99,0
17,7,218078,12,5,6,0,4,1,0,9176,9,97,39
38,2,134211,9,14,4,3,3,3,1,96,1498,28,36
89,6,104989,12,16,6,2,3,2,1,0,0,45,36
20,8,40024,8,7,2,4,3,2,1,5224,10,48,15
26,1,158872,0,13,4,8,3,3,1,71,2715,27,24
74,0,163844,8,6,2,3,1,2,1,3163,0,40,39
64,1,960770,9,7,2,10,3,4,1,13467,0,40,39
47,0,167152,9,5,2,1,2,1,0,0,5,63,39
23,4,148857,15,8,2,2,2,1,1,0,6,61,26
51,1,624846,0,10,4,2,4,4,0,14521,1012,40,27
55,8,1455435,0,11,5,3,5,3,1,5525,0,48,25
45,0,135320,3,13,2,14,0,2,1,11499,1009,40,39
26,6,247532,8,15,2,10,4,3,1,2269,10,35,36
53,1,183079,5,7,2,10,4,3,1,5432,11,40,0
18,6,14734,9,15,5,12,1,4,1,2860,0,48,36
90,0,902130,11,13,4,3,3,1,0,7495,1147,31,39
25,2,16200,0,9,5,14,3,4,0,31304,2555,40,13
28,5,13625,11,5,5,12,4,4,0,18377,2163,99,24
37,4,38102,15,10,0,13,1,4,0,105,0,33,24
35,4,105492,9,10,5,9,1,4,0,26126,2166,40,25
27,4,132298,12,1,5,9,0,3,0,94,6,27,39
22,1,68516,4,7,5,10,3,2,0,9557,0,42,39
89,6,266811,8,13,6,11,1,1,1,54216,0,44,41
48,6,134130,4,12,4,3,0,4,1,6735,2033,32,41
34,1,245843,11,1,4,14,2,3,1,14073,10,41,0
25,5,59692,12,5,6,12,3,4,1,109,1090,49,1
17,4,152513,15,1,0,8,4,4,0,110,11,33,24
68,6,121733,8,1,4,12,2,0,0,9636,0,18,7
40,7,296171,3,1,2,10,1,4,0,24648,0,31,0
73,4,189419,8,1,5,0,2,4,0,9485,0,48,25
28,2,81337,15,5,0,1,2,3,0,41,1044,27,26
26,4,12285,6,12,5,8,0,4,0,16552,10,20,38
19,0,1455435,5,8,0,2,5,4,1,23924,11,31,29
17,4,681405,0,16,2,4,1,2,0,3214,2473,14,29
17,7,73197,12,13,4,11,1,3,0,6214,11,47,2
40,5,1455435,15,9,0,14,4,0,1,0,1179,99,25
19,4,125432,2,7,2,4,1,4,0,17235,9,27,39
34,6,118157,15,13,4,14,4,4,1,13817,11,40,32
17,2,99288,15,12,2,1,3,4,1,50440,0,41,0
27,7,12285,6,16,2,13,2,1,1,32544,0,43,9
23,6,260714,15,10,2,0,5,0,1,26907,0,40,28
33,4,222873,15,1,6,8,4,4,0,40,0,51,41
89,2,101187,7,7,2,11,4,1,0,0,10,40,27
22,4,146539,9,1,0,1,0,4,1,7187,3,7,39
35,4,12285,7,12,0,13,3,0,1,54346,2536,48,21
74,6,301936,8,9,2,7,1,4,1,0,0,39,16
56,4,59965,2,6,0,0,1,4,0,30631,10,99,11
61,2,14093,6,9,3,0,4,3,1,3193,2238,47,18
35,5,148590,12,3,2,14,0,0,0,8338,3,28,39
32,6,225812,12,11,6,1,5,4,0,8181,3,50,39
67,0,182531,15,9,2,3,3,2,1,4876,1018,48,29
19,6,137515,12,10,5,14,2,4,0,9660,8,44,0
40,1,153259,11,9,0,11,0,2,0,33397,9,40,25
19,5,394113,15,9,5,1,2,2,0,109,0,47,39
50,0,148150,4,16,0,1,0,4,1,17868,1041,32,39
67,6,1455435,15,8,4,13,1,2,0,1614,0,32,28
23,8,200797,8,12,6,13,0,4,0,30761,2712,29,7
38,4,82991,15,14,0,0,3,1,0,13873,1,38,31
19,6,81861,11,10,4,5,0,2,1,9483,0,33,6
17,5,219199,9,16,4,5,5,4,1,51900,1361,34,41
17,0,211125,5,9,2,12,1,2,1,5771,4,99,0
17,7,48634,12,9,6,9,1,2,0,3853,9,15,41
19,4,154565,15,16,2,9,5,1,0,0,0,40,1
51,2,221909,12,10,2,1,1,0,0,0,0,76,28
17,2,84689,9,16,4,1,0,2,1,11225,10,40,25
48,6,101919,12,9,6,10,5,3,0,13523,2,47,30
57,4,465114,8,16,6,1,5,2,0,1803,0,55,25
17,1,945046,15,9,2,14,1,4,1,0,2035,48,39
28,4,142704,8,12,6,0,2,1,1,25180,0,34,28
76,6,172710,8,8,6,3,3,2,1,5266,0,49,39
89,0,87868,11,4,2,5,5,3,0,78,0,1,19
35,6,161153,15,16,2,9,1,4,1,24760,2696,99,35
38,4,260978,15,13,2,9,3,4,1,18307,10,40,39
39,4,50864,7,3,5,9,5,4,0,11216,6,46,28
37,4,307310,15,7,5,4,5,1,1,23,1116,31,27
50,0,56352,15,13,2,13,4,2,0,54308,6,99,0
42,2,187277,12,11,2,13,5,0,0,5273,2695,44,24
37,8,144121,12,13,4,0,4,2,0,0,2442,58,39
77,2,14942,15,13,5,4,5,4,0,7321,1002,55,30
58,6,103065,15,8,2,14,1,0,1,9549,1012,25,35
37,6,18085,10,12,0,3,5,4,0,11432,10,27,28
48,5,124248,2,10,4,3,0,1,0,5058,1275,70,6
18,4,908175,9,15,5,11,3,3,1,0,2685,90,4
17,2,276768,7,16,4,3,1,1,1,1585,7,40,39
25,4,294098,15,12,0,14,4,4,0,11395,0,43,25
51,6,290716,15,2,6,1,2,3,1,0,1,42,41
39,4,37763,15,16,4,14,0,4,0,2984,10,30,26
35,4,134131,8,12,2,0,5,4,0,9622,9,1,41
39,6,153218,3,15,4,8,0,3,0,12105,11,40,16
17,4,14552,9,9,5,10,4,3,0,101,9,67,28
50,8,60313,0,10,0,3,5,2,0,110,3,27,10
37,2,154203,2,8,0,3,3,2,0,0,10,40,39
38,1,116715,6,9,2,8,0,1,1,26357,0,48,23
35,4,204658,12,10,2,14,0,4,1,1536,2568,31,39
59,6,162166,9,13,0,9,1,2,1,0,0,6,12
82,4,186299,4,1,0,4,4,2,0,91,10,30,29
34,4,214985,12,1,2,8,1,4,0,107,0,9,0
50,4,186048,12,16,0,8,1,4,0,0,0,13,39
43,6,713253,12,16,6,5,1,4,0,98,0,49,3
35,5,251347,15,10,5,8,4,2,0,11768,2527,33,36
31,0,187230,5,10,2,8,1,3,0,87,0,33,23
54,0,191296,15,3,2,12,3,4,0,6551,0,52,24
27,5,211940,11,1,6,2,5,4,1,17068,7,43,39
22,4,121500,0,13,4,14,4,3,0,54310,0,6,39
87,5,232446,9,13,6,1,3,2,1,2811,3,37,24
17,0,151889,8,13,6,11,0,4,0,5003,7,30,26
63,4,166509,9,9,3,12,1,0,0,5702,1636,51,39
37,1,64391,15,13,4,3,4,3,0,18318,5,22,41
17,4,23048,11,12,5,0,1,4,0,18229,1134,33,41
20,5,140047,0,10,4,12,1,4,0,1578,6,53,39
79,6,301819,0,13,6,7,1,3,0,1867,10,8,23
90,1,1455435,9,11,2,11,3,4,1,74,1001,48,24
19,4,12285,7,5,2,12,4,4,0,5358,9,40,0
67,6,190395,3,11,0,13,3,4,1,7734,0,99,39
26,4,200515,9,16,5,0,2,4,1,0,7,33,39
35,6,172856,11,9,2,1,0,4,1,44722,0,42,17
26,0,242055,15,13,6,14,5,4,0,6738,0,47,0
24,2,148283,15,9,5,9,3,4,1,44939,1,20,35
36,4,188010,15,11,0,14,0,2,0,11268,4,48,0
17,5,77164,9,13,5,12,3,0,1,111,2,40,28
26,2,180105,15,13,0,11,1,2,0,41,0,26,35
47,4,142259,15,10,4,3,0,4,1,6091,0,99,41
25,0,51984,8,9,0,11,5,0,1,68,0,8,39
17,4,411682,3,9,6,5,1,4,0,8642,8,40,31
52,0,204950,9,6,3,9,0,3,1,9,11,40,41
26,6,180932,15,13,4,3,1,4,0,7507,1078,31,39
30,6,195812,0,9,5,6,1,3,0,9220,2506,49,29
17,0,114850,2,9,6,12,5,3,1,7218,0,40,29
48,5,163129,12,10,6,13,3,2,0,107,0,40,39
29,4,83447,4,1,2,4,0,0,0,2062,3,26,27
23,2,195344,4,8,4,4,3,2,1,13355,10,55,6
17,2,136141,11,14,2,12,3,2,1,1766,1059,81,39
45,4,913554,5,10,2,3,2,1,1,39041,2714,14,39
38,2,951801,12,11,6,3,4,0,0,0,6,41,39
37,1,149744,9,1,5,1,2,4,1,80,0,99,39
20,4,109869,0,11,4,0,1,4,0,95,11,40,39
18,4,743987,9,11,2,7,2,4,0,0,6,52,22
74,7,31900,7,10,4,3,1,0,1,23981,2709,40,0
48,0,169728,15,11,5,5,2,4,0,41406,11,46,8
17,4,666538,11,9,3,12,4,3,1,25156,1814,40,23
30,5,25352,15,9,2,13,4,3,1,7418,2703,40,26
29,8,214944,9,15,2,13,2,2,1,0,1015,29,39
50,6,295672,3,9,6,0,3,4,0,3529,2594,29,24
17,6,214897,9,13,4,9,0,2,1,0,4,1,25
31,1,781588,6,15,5,2,1,1,1,0,6,30,27
80,6,447661,6,1,5,0,3,2,0,91,11,29,39
79,0,252490,11,13,6,8,5,0,1,53589,11,40,35
59,1,524081,8,9,2,11,4,2,1,69,2667,99,33
18,4,188486,4,4,2,1,3,3,0,11128,2,8,39
17,6,171304,9,13,4,3,4,2,1,8141,11,18,25
61,4,38584,9,13,2,8,0,3,1,46721,0,46,0
32,2,93887,9,15,2,0,0,3,1,38483,1,5,39
68,0,622519,8,9,4,2,0,1,1,9487,2305,40,36
36,2,880310,12,10,2,1,1,2,0,0,9,1,39
25,2,114612,9,13,2,3,2,2,1,5565,1151,48,23
28,6,416703,6,13,4,14,1,2,0,0,10,40,39
36,4,147598,12,3,0,0,4,1,0,46574,9,41,27
37,5,264009,9,15,6,14,3,1,1,0,0,40,7
38,2,158640,4,7,4,12,0,2,1,18071,1,83,17
17,8,276228,8,10,0,14,3,4,1,6068,1399,29,35
30,2,242196,15,13,2,10,4,3,1,0,11,40,0
25,0,98964,15,9,0,12,3,1,1,0,2689,40,13
29,6,12285,12,14,4,1,5,1,0,5354,1659,42,39
17,5,823345,9,5,2,14,0,4,1,68,10,47,39
44,6,398559,11,11,4,14,4,2,1,12335,0,70,39
19,1,33592,7,13,4,5,1,0,0,91,0,36,39
23,6,59357,2,3,6,4,3,2,0,60,5,62,7
60,2,1455435,15,13,5,10,0,3,0,92,0,33,24
49,4,71172,0,4,2,9,4,3,0,93,3,40,22
54,5,32283,4,7,6,11,0,1,0,108,1084,1,0
30,4,169404,11,10,6,4,4,3,1,30236,9,14,41
20,7,30597,1,11,2,10,3,4,1,44676,7,52,34
53,4,708586,7,9,3,12,3,3,0,14712,1003,52,29
34,2,146571,8,1,4,5,3,4,0,17632,0,32,39
24,6,185579,15,10,4,4,0,1,1,59,0,47,36
81,5,147804,7,9,2,1,0,0,1,107,0,1,0
20,4,19471,15,10,4,14,3,3,0,111,10,6,12
45,4,960514,2,13,4,12,3,4,0,7296,0,30,39
60,6,244733,4,9,0,2,5,3,1,0,1980,40,32
18,4,173533,15,10,2,4,2,4,1,17439,1035,64,2
38,4,299245,9,13,4,1,0,0,0,6854,0,31,39
45,8,262323,6,8,6,1,1,4,1,4443,11,42,39
49,0,520935,11,7,0,7,3,1,0,78,0,31,0
57,5,15000,11,11,4,4,0,2,1,35753,10,7,4
29,0,145888,6,13,6,1,1,3,0,6660,2674,1,24
23,1,863230,8,15,0,0,4,2,1,16892,1770,37,31
35,1,323469,15,13,4,1,1,4,1,0,1021,61,39
17,4,123297,8,13,4,9,1,2,0,45327,10,99,11
20,6,87980,11,7,6,11,3,4,1,7014,0,48,27
82,6,127833,12,11,2,12,3,2,1,6772,0,47,3
63,6,188073,4,3,5,10,1,2,1,47732,0,8,12
41,6,58822,9,12,4,1,5,3,0,4259,0,50,36
31,4,449842,15,11,0,7,0,0,1,1728,0,47,39
29,5,1455435,4,16,2,3,1,4,1,11083,0,99,28
29,8,207902,7,16,2,12,1,4,1,5303,1804,53,39
60,4,195457,11,6,4,7,1,2,1,6426,0,34,39
47,4,86937,8,10,2,5,1,1,0,3582,3,40,23
72,1,200641,8,1,5,1,0,0,1,0,0,23,39
35,2,106211,15,14,4,8,1,4,1,101,1013,31,41
29,4,89537,12,11,6,0,2,2,0,111,0,30,39
49,5,110245,11,11,4,1,2,4,0,111,0,11,39
31,4,261206,3,11,0,1,2,0,1,27947,2555,26,34
21,0,424428,15,11,2,3,1,4,1,0,0,1,24
17,4,740681,11,9,4,14,5,4,0,8855,0,31,0
19,4,464908,5,7,2,14,5,1,1,0,5,30,26
64,2,171847,4,9,4,7,1,4,0,49,9,49,0
43,6,159791,9,4,4,3,5,4,1,12979,3,40,26
35,4,193038,11,10,2,2,0,2,1,0,1014,41,39
34,6,1455435,11,13,4,8,3,3,1,0,0,48,1
32,6,238857,9,11,5,4,0,4,1,45957,0,40,0
17,4,14368,11,1,6,5,3,2,0,111,10,36,39
51,4,134234,15,9,5,11,0,4,1,1853,2296,29,39
79,0,168231,12,13,4,12,5,2,1,0,1072,50,39
19,0,106931,6,11,0,9,1,4,1,6912,1,28,39
22,1,134807,7,13,3,2,3,4,1,3235,1159,29,31
71,7,141715,5,8,0,11,2,3,0,16736,1645,29,28
19,5,314272,5,13,0,9,3,1,1,1193,0,14,39
31,7,213861,6,15,6,2,4,2,0,0,10,40,32
26,4,150678,15,9,5,4,4,0,0,54236,0,38,39
27,7,157906,12,11,2,3,2,1,1,0,1214,16,39
30,4,199722,0,10,4,0,2,3,1,6440,2355,40,27
26,6,204432,3,13,6,7,0,1,1,107,0,53,2
33,2,398083,3,1,5,10,5,4,0,18496,0,85,23
44,4,227960,9,12,2,7,1,0,0,3670,2502,48,0
57,5,149226,2,8,6,11,3,4,1,0,2251,34,27
22,4,148891,15,3,4,14,5,2,1,25708,1305,40,39
56,2,87299,11,10,4,7,1,4,1,0,1402,67,35
21,4,163921,15,11,4,2,0,1,0,4180,0,39,28
17,1,219617,15,12,5,14,0,0,1,11076,2076,47,0
52,0,16388,11,13,6,6,1,1,1,0,6,99,0
40,7,140283,9,12,3,0,2,1,0,17293,2336,39,40
17,0,592797,7,13,0,1,0,4,0,8737,6,30,26
45,4,137768,7,10,5,14,1,4,0,105,0,40,23
35,4,284323,15,9,0,3,5,3,1,0,1324,70,36
27,4,461358,6,10,4,11,1,1,0,48451,0,28,0
73,0,750764,7,8,2,8,0,4,0,0,5,30,39
35,6,490851,8,13,0,12,2,4,1,0,0,14,39
89,2,93453,11,1,4,9,4,0,1,0,10,42,32
47,5,164913,6,15,6,3,0,3,1,24847,1761,40,6
17,2,121435,15,8,4,0,3,2,1,0,1580,99,39
78,2,54442,9,1,2,4,5,0,0,9436,0,70,28
51,0,159131,8,11,5,8,2,2,1,57,0,27,36
27,6,191651,15,11,2,0,1,4,1,17533,2304,44,32
59,2,181069,12,11,5,0,3,3,1,71,0,47,28
17,2,152005,0,7,4,12,1,2,1,0,2503,40,0
17,2,97643,12,10,4,3,4,0,1,2012,2715,50,26
18,0,83668,4,9,6,5,0,2,0,0,10,27,39
19,5,833453,15,8,2,9,5,3,1,5268,2687,30,0
64,0,329179,11,5,0,14,0,0,0,8782,2694,15,26
34,4,438155,8,10,0,14,2,2,0,4903,7,54,25
31,5,72216,11,1,4,14,2,2,0,6905,6,17,33
32,8,267167,15,16,2,4,2,3,1,2126,2421,61,41
43,2,61330,2,11,4,13,0,3,1,9301,0,48,39
22,2,501642,7,9,3,4,0,4,1,0,1831,99,15
41,6,122413,15,3,4,1,2,4,0,18256,0,53,39
35,0,109052,8,16,6,3,4,4,1,0,7,49,39
60,7,129304,12,16,2,10,5,2,1,40,1488,6,39
53,2,135262,9,10,4,11,0,0,1,97,2179,43,39
36,0,414576,7,16,6,12,2,4,1,19,9,40,39
65,2,148498,9,7,2,7,1,3,0,0,0,22,39
60,4,56139,11,10,6,6,1,4,1,0,999,33,39
51,1,102768,9,9,6,12,0,0,1,5338,0,28,28
43,2,176290,6,11,4,9,4,1,1,7353,1,51,39
17,2,362407,7,8,4,3,2,4,1,0,10,48,27
30,2,265523,6,6,2,13,2,3,1,0,0,68,0
17,2,260980,9,10,5,0,0,1,1,95,0,27,39
33,6,435745,8,9,2,14,1,0,0,50028,0,40,39
17,4,134422,12,3,2,1,5,4,1,6165,1025,72,22
17,6,141090,8,11,5,13,1,2,1,17657,0,38,39
50,2,400520,8,10,0,1,0,1,0,1687,0,40,17
42,5,415236,15,10,3,3,1,3,0,5304,0,47,39
58,6,1164194,11,16,2,8,4,0,1,24650,1428,21,34
40,2,131031,9,10,2,1,0,0,1,0,2690,33,39
20,7,202814,15,10,4,12,0,1,1,5302,2642,51,39
24,1,16562,6,1,0,1,2,2,1,0,2710,47,25
35,2,308758,12,13,5,1,1,0,1,1496,11,99,39
35,8,315119,15,6,0,1,1,0,1,23967,11,40,34
89,4,173980,5,11,4,8,5,3,1,0,11,14,25
69,1,221996,8,13,5,2,5,4,1,0,1107,27,31
31,7,129252,15,1,4,0,2,2,1,6562,0,21,24
74,5,98346,8,1,4,9,3,0,1,25933,0,18,0
71,5,303692,8,1,5,4,3,4,0,5440,5,50,31
17,4,152215,0,13,0,10,4,4,1,16911,3,48,17
59,2,787187,9,15,6,11,1,4,1,5527,2363,32,36
41,2,192838,9,13,6,4,5,4,1,5886,1194,99,39
42,0,172579,15,9,5,7,1,1,0,98,0,66,18
23,2,81186,9,13,6,14,2,4,1,6551,8,30,20
42,2,215314,11,10,2,1,3,3,0,0,4,48,39
56,7,43465,9,9,5,4,1,2,1,25999,0,40,0
56,5,85848,9,9,4,12,5,4,1,11258,1322,34,39
24,8,161717,0,14,2,12,0,4,1,0,2378,37,41
68,7,147362,8,8,2,13,1,3,1,29277,6,28,27
60,2,225493,9,4,4,2,1,4,1,41,0,20,39
38,1,660243,15,7,4,11,1,0,0,4568,2249,35,10
