age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
48,4,124491,15,11,4,4,0,4,0,12222,449,39,40
22,7,119495,13,3,2,8,4,4,0,0,0,6,36
29,3,280680,15,11,2,5,4,4,0,8596,259,37,41
30,6,262510,6,13,2,7,3,4,0,0,582,35,31
56,1,182319,5,7,1,3,0,4,1,0,0,36,27
40,5,204798,7,8,2,6,0,4,1,5295,0,40,36
41,5,132455,13,11,2,7,1,4,0,2142,292,16,41
33,3,261340,7,6,6,0,3,4,1,2800,554,29,41
36,4,168330,15,16,1,1,1,4,1,159,0,50,41
25,4,155302,15,7,3,4,5,4,0,1440,0,42,39
33,5,235471,12,11,5,13,1,4,0,0,224,29,24
25,4,650624,13,8,3,6,2,4,0,5590,550,43,35
78,3,153202,8,11,3,10,1,4,0,12695,0,52,26
43,5,246954,12,10,2,4,3,4,0,0,248,34,40
32,5,41119,10,8,4,10,2,4,1,5492,0,39,26
65,5,169096,5,11,2,4,0,4,1,10240,0,45,41
40,4,122079,15,10,4,6,2,4,1,0,0,36,37
26,4,190079,9,9,2,9,2,4,0,13848,0,38,41
38,4,173338,14,11,2,1,2,4,1,0,346,62,31
34,4,268549,13,10,3,12,1,4,1,0,513,34,37
54,4,177205,8,7,3,9,2,4,1,129,0,37,27
28,2,772201,10,11,1,9,0,4,1,7418,0,28,25
22,3,154321,3,10,3,0,1,4,1,11648,382,51,41
37,4,131369,7,11,0,13,3,4,0,0,0,41,35
18,5,200244,6,2,2,8,5,4,0,0,521,19,26
59,5,158463,14,11,3,7,3,4,0,316,0,50,41
44,4,216610,15,9,3,4,0,4,1,0,207,36,35
34,4,122703,6,11,2,6,1,4,1,1881,525,65,41
53,3,511852,10,12,4,10,0,4,1,0,665,48,37
24,4,254800,14,12,4,7,3,4,0,0,0,27,39
42,5,132969,6,9,2,5,1,4,1,0,0,36,33
32,5,155556,15,12,1,3,1,4,1,676,804,54,41
51,4,157438,6,10,1,12,1,4,1,5382,0,52,30
71,4,251508,8,9,0,4,4,4,1,2318,0,20,33
28,6,63875,10,13,2,5,1,4,1,0,230,30,38
35,4,321793,4,11,3,14,2,3,0,48,0,21,26
23,5,79018,9,10,5,13,5,4,0,4343,0,10,34
18,6,24867,9,9,1,11,2,4,1,7492,263,35,27
37,4,201469,1,11,2,10,1,4,1,4126,213,31,33
25,5,227033,15,10,4,10,0,4,1,5034,1144,26,37
33,4,229608,10,10,2,7,0,4,0,0,0,29,22
25,3,186709,6,8,4,10,3,4,0,0,0,37,40
34,4,135819,11,7,5,8,1,4,1,7054,0,39,36
52,3,168427,1,4,1,0,3,3,0,4427,0,32,32
63,5,80858,15,16,1,1,0,4,1,9354,0,30,31
35,4,1197653,8,9,1,4,2,4,0,6205,0,26,38
18,3,237140,7,10,4,1,1,4,1,0,589,63,39
21,3,277057,8,7,1,2,5,4,1,0,88,23,20
44,7,141104,15,12,2,13,0,4,0,2658,460,53,41
42,3,190244,12,10,1,3,1,4,1,0,220,44,29
26,3,378788,10,10,1,3,2,4,0,6061,0,46,41
63,3,140517,9,11,2,7,0,4,1,0,0,51,39
18,4,56881,11,8,5,8,1,4,0,0,237,37,31
39,5,185357,15,11,4,13,2,4,1,812,405,42,37
17,3,73937,9,9,3,2,2,4,1,0,0,29,41
24,4,12285,7,9,3,1,3,4,0,1281,266,49,41
49,4,172520,9,11,4,5,4,4,0,0,0,27,37
39,3,185087,7,14,3,2,3,4,1,0,0,40,26
36,4,464080,15,13,2,6,2,4,1,12325,245,46,25
26,4,209184,9,9,1,7,3,4,1,0,356,17,39
63,5,115773,6,10,4,12,1,4,0,608,413,21,29
49,2,45988,13,9,1,7,2,4,0,0,0,28,41
44,3,96133,12,11,1,2,1,4,0,0,0,51,37
45,4,112130,8,12,0,6,2,4,1,0,256,39,36
40,4,215002,11,12,2,4,1,4,1,7604,718,48,22
28,4,877295,12,10,2,4,3,2,0,8103,289,39,41
56,4,187470,9,12,1,6,1,4,1,0,801,54,41
51,4,119377,15,12,1,10,4,4,1,5258,853,54,35
65,4,90278,11,11,3,1,1,4,0,1135,0,52,41
17,6,217666,8,11,2,6,2,4,0,0,561,42,41
41,3,390528,10,11,4,8,3,4,1,9961,0,31,33
50,4,548638,15,10,3,5,2,4,0,0,611,78,33
59,4,189719,11,13,1,10,1,4,1,0,0,48,14
19,4,400409,7,8,2,6,3,4,0,0,0,26,37
38,4,186172,6,10,6,4,2,4,1,12479,251,36,31
43,3,339102,9,9,1,5,4,4,0,0,169,34,38
23,4,179004,15,12,2,0,4,4,0,0,180,30,31
27,5,128251,11,16,4,12,4,4,0,3912,0,25,37
38,4,625936,8,6,4,3,1,4,0,0,0,33,30
28,3,267916,11,9,3,3,1,4,1,2889,54,25,38
36,3,188249,12,10,2,3,1,4,0,6534,382,51,27
31,4,365333,15,12,2,6,1,4,1,0,168,21,41
49,5,152583,9,10,1,11,2,4,1,0,336,55,41
34,3,154930,11,9,1,6,2,4,1,0,0,45,23
50,5,189386,5,9,1,7,2,4,0,0,136,48,37
38,3,125832,12,10,3,7,1,4,1,273,0,25,41
23,3,560282,13,11,4,0,1,4,1,0,0,25,29
58,3,117105,8,9,2,1,0,4,1,4948,0,34,28
37,4,68486,15,13,1,1,2,4,1,2494,0,26,41
49,4,73865,10,9,2,9,1,4,1,0,165,41,32
22,5,206116,12,6,5,10,4,4,1,11369,0,18,29
24,4,162072,14,11,2,0,5,4,0,3020,282,41,32
55,5,206909,8,10,1,8,0,4,1,5675,678,60,41
26,3,229894,15,8,0,9,2,4,0,3243,328,42,41
28,3,159616,12,10,4,8,2,4,0,4983,0,32,39
53,4,82728,15,12,5,14,0,2,1,0,469,59,41
28,3,138213,12,16,4,8,3,4,0,17213,107,50,29
30,5,102619,15,8,3,5,0,4,1,0,46,24,41
51,3,185171,7,7,3,10,3,4,1,0,0,47,41
28,5,243413,13,9,3,9,1,4,1,0,636,34,29
46,5,115601,13,8,5,9,2,3,1,10324,829,30,35
21,4,140858,13,11,5,1,0,4,1,4391,24,53,39
23,4,328663,11,15,4,10,1,4,1,6202,0,51,28
21,4,88914,9,9,2,8,4,4,0,18430,507,10,37
47,3,197157,7,4,4,1,2,4,1,0,0,28,41
56,5,87251,13,6,4,5,2,4,1,0,0,60,28
31,4,612584,11,11,2,11,2,4,1,5226,328,40,40
33,4,91811,14,10,0,3,3,4,0,4251,978,36,41
20,4,389950,6,5,1,11,5,3,0,4026,0,42,34
24,7,195796,3,12,4,13,2,3,1,2494,127,43,41
30,4,343150,6,10,2,9,2,4,1,0,593,48,23
60,3,135262,15,11,5,13,0,4,1,0,173,40,33
39,5,88120,11,4,0,2,4,4,0,0,0,35,41
37,4,112578,1,11,4,6,1,4,1,13488,503,60,41
63,4,174460,7,10,1,13,1,4,0,11370,0,47,41
56,2,165473,13,11,0,1,2,4,1,10075,46,30,32
38,6,264659,9,9,3,1,2,4,0,11658,0,35,38
30,4,162269,10,4,2,2,0,3,1,2155,217,50,34
36,5,184706,11,7,2,6,1,4,1,2301,72,42,41
35,4,193049,15,13,6,9,2,3,0,18679,241,39,38
39,3,356124,5,8,4,0,2,4,1,6644,151,48,41
34,5,122040,3,11,3,11,1,4,1,4436,196,78,41
18,4,219821,3,6,2,0,4,4,0,0,195,16,15
27,3,115910,14,16,3,4,0,3,1,12070,0,52,41
48,4,124586,5,8,4,12,1,3,1,2901,0,10,28
57,4,178216,5,8,4,2,4,4,0,0,0,12,29
19,4,261005,12,11,0,8,3,4,0,0,0,53,41
29,3,228276,11,13,4,5,2,4,1,121,0,28,23
47,2,82551,14,12,5,7,2,4,0,9867,0,44,41
46,4,481610,0,10,1,10,0,3,1,0,0,39,35
34,4,311182,14,12,2,2,5,4,0,3945,718,27,39
30,5,159970,12,11,5,9,0,4,1,0,0,40,41
20,4,471923,15,10,6,7,2,4,1,0,0,61,35
24,4,131991,11,8,6,2,1,4,1,5718,0,53,23
29,3,190852,10,10,4,1,3,4,0,0,521,19,41
47,3,163410,6,11,4,12,0,4,1,15633,74,50,30
31,4,56919,7,7,1,4,1,4,1,0,605,39,37
43,2,168087,12,10,4,2,0,4,1,0,0,52,41
29,4,471752,3,9,1,1,2,4,1,1245,0,61,36
57,5,916919,9,10,3,3,0,4,1,6537,104,47,30
52,5,167437,12,10,1,1,3,4,0,0,0,44,41
77,5,236794,13,11,1,9,0,4,1,4652,0,52,37
34,4,157236,8,10,3,5,2,4,1,1477,0,1,41
49,4,183245,15,14,4,11,1,4,1,11203,566,45,29
35,4,505342,12,9,0,6,2,4,1,5423,91,31,33
35,4,77543,2,8,6,6,0,4,0,0,410,31,41
43,3,185922,7,10,3,7,2,4,0,8626,0,41,41
19,5,318770,14,12,3,4,4,4,0,0,996,45,41
43,4,161372,15,9,3,9,0,4,1,862,0,48,41
32,4,34986,7,9,1,3,3,4,1,9403,0,29,35
28,5,142994,10,15,6,7,3,4,0,0,0,30,32
26,4,537802,5,4,1,9,0,4,1,0,343,45,41
70,4,203954,15,10,5,0,0,4,1,1950,427,40,41
35,5,274326,15,10,1,13,2,4,0,7726,0,56,40
55,5,68347,10,14,1,9,0,4,1,5494,0,72,41
33,4,194053,15,16,1,9,1,4,0,1155,96,33,33
20,4,176456,12,10,1,2,2,4,1,0,0,57,39
32,4,155169,12,11,3,4,5,3,0,1845,4,37,41
48,4,264339,8,11,1,4,2,3,0,5205,0,37,32
35,4,188901,9,12,3,11,0,4,1,12868,51,50,31
27,0,187281,10,9,5,1,2,4,1,0,0,47,38
32,3,453908,10,10,5,5,0,4,1,7405,84,42,22
43,4,381780,12,13,3,3,0,4,1,11849,389,70,41
18,4,232130,8,11,2,3,4,4,0,19856,0,57,27
22,4,155497,11,13,4,8,1,4,1,0,200,47,41
29,5,263477,3,8,5,12,2,4,1,0,51,38,36
61,2,188097,11,5,4,0,3,4,0,5953,0,20,34
55,3,47818,11,10,5,7,1,3,1,2963,0,41,29
23,4,108642,4,9,3,8,3,3,0,0,0,30,41
56,5,128984,9,13,0,2,2,4,1,4808,183,60,41
41,4,165452,6,4,3,1,2,4,1,15592,119,19,30
41,3,30219,12,12,2,7,2,4,1,11248,75,45,35
23,5,170934,12,10,4,3,3,4,0,6665,374,31,41
63,5,58864,7,10,2,4,0,4,1,3417,130,46,34
67,4,216404,8,9,2,5,0,4,1,17737,174,49,39
40,5,200348,14,13,0,13,4,4,0,0,640,55,41
55,5,103637,7,6,0,11,2,4,0,4036,568,40,39
23,5,178702,15,13,3,14,1,4,1,1737,685,46,32
48,4,265124,15,13,3,10,3,4,0,1779,66,43,41
42,4,1183572,5,9,1,11,5,4,0,3398,0,29,27
35,4,124760,12,9,5,6,3,4,0,0,834,53,25
79,4,201940,12,10,2,1,0,4,1,9545,368,67,41
37,4,176958,13,11,2,6,1,4,1,8566,164,18,41
53,5,30035,15,16,1,5,2,4,0,4633,379,35,41
42,2,12285,15,10,4,9,1,4,0,0,535,43,41
26,4,57370,10,16,1,9,5,4,0,3028,0,37,41
17,3,137573,15,9,2,3,0,4,1,2125,0,42,36
59,3,284450,2,10,2,0,0,3,1,12088,0,40,41
24,4,264287,1,10,1,10,0,4,1,37,181,47,35
56,5,45624,10,5,2,0,2,2,1,1067,0,40,40
75,2,56572,11,10,0,5,1,4,1,14120,69,22,41
28,3,198484,12,12,4,3,1,4,1,2724,0,62,33
30,5,340959,15,10,2,11,3,4,1,0,682,45,36
33,4,89897,10,10,3,2,1,4,1,0,611,37,41
27,5,163264,15,16,2,2,1,3,1,7529,220,57,31
25,3,283124,8,10,4,2,0,4,1,6025,0,36,40
48,4,328362,15,11,3,0,3,3,0,0,0,38,27
41,4,200718,1,9,3,12,3,4,1,15288,0,39,27
42,4,165444,6,13,3,4,0,4,1,0,243,43,26
39,5,232400,13,11,1,4,2,4,1,7134,0,20,31
39,4,76905,11,7,2,4,0,3,1,10788,343,41,33
24,4,144424,8,10,1,3,2,4,1,0,272,26,41
42,5,190211,15,16,2,12,1,4,1,24891,401,72,41
43,4,416604,7,13,4,10,4,3,0,0,0,69,27
43,3,154497,4,4,2,2,3,4,0,0,0,17,38
21,4,145320,11,7,2,13,1,4,1,3706,19,33,40
49,4,31628,15,13,3,2,0,4,1,0,0,38,36
50,6,141572,15,15,3,10,0,4,1,11411,294,46,23
56,4,171427,15,9,2,5,1,4,1,0,0,11,41
36,4,68840,10,13,2,13,0,4,0,11515,346,66,41
52,4,192283,8,5,5,13,2,3,0,0,0,8,36
41,4,237729,12,10,3,4,3,4,0,3594,0,43,41
55,3,272847,6,10,6,0,0,4,1,9061,37,49,36
24,5,259669,14,8,2,10,0,4,1,0,0,38,31
31,3,382081,8,7,4,2,0,4,1,0,643,31,23
24,3,234210,2,12,2,4,3,3,0,5970,0,39,27
37,4,166913,12,16,4,0,2,4,0,5487,0,41,41
33,4,155552,12,16,4,12,0,4,1,3986,698,52,41
39,4,158462,15,16,1,13,5,3,0,10194,161,18,25
48,4,215179,13,11,4,0,0,4,1,0,0,42,36
34,5,203142,15,10,2,6,0,4,1,10778,161,35,39
21,3,910544,11,10,1,3,4,4,0,0,0,26,28
27,6,78268,12,8,0,14,1,4,1,13532,450,49,41
78,6,131176,14,10,2,12,1,3,1,8540,0,58,41
68,4,169632,8,6,4,1,2,4,1,0,428,38,39
25,3,306728,15,12,2,6,3,4,1,15581,238,54,40
63,5,103648,6,11,0,8,1,4,0,9267,537,30,41
22,3,214491,6,9,5,0,2,4,1,3981,0,42,28
54,5,73630,8,9,1,4,1,4,0,13139,0,45,41
42,4,99454,15,2,3,10,0,4,1,0,301,35,40
34,4,180633,5,10,1,8,2,3,1,0,0,40,27
31,4,62288,15,10,4,6,0,4,1,2865,389,50,41
47,4,302594,15,16,0,11,2,4,0,13245,0,69,41
33,4,116189,14,15,5,2,2,4,1,17572,548,31,40
33,5,414780,7,8,2,10,1,3,0,8337,840,40,27
52,4,97348,9,10,2,11,3,4,0,0,0,56,41
27,4,257409,6,9,1,3,2,4,0,0,0,37,24
61,5,98242,12,5,3,4,1,4,0,12712,37,55,34
40,4,121984,10,7,3,1,1,4,1,11719,0,41,41
27,4,148369,10,10,6,0,2,4,0,0,0,18,36
23,4,89295,8,10,3,4,3,4,0,0,92,31,31
22,3,56314,10,8,3,0,1,4,0,4598,232,3,41
38,4,176208,15,12,2,4,0,4,1,0,636,33,24
62,4,32048,6,10,3,13,0,4,1,2117,957,20,34
54,2,414688,13,7,4,10,0,3,1,0,483,36,22
37,5,51375,10,11,0,8,0,4,1,0,452,48,41
42,5,126205,15,16,2,12,1,4,0,3225,668,44,41
59,5,196693,15,12,3,11,3,4,1,0,676,62,41
30,4,213310,6,10,2,13,3,4,0,4436,0,50,38
41,4,192942,15,10,5,2,0,4,1,0,742,52,31
33,4,450622,7,7,2,10,1,4,1,0,511,30,25
39,5,167055,10,9,5,9,1,4,1,0,264,45,39
25,4,106962,15,13,5,5,4,4,1,0,78,50,37
48,2,398395,12,10,2,7,1,4,1,0,306,52,41
32,4,335684,13,8,1,1,3,3,1,7265,0,53,20
20,2,187885,15,11,3,4,2,4,1,8850,0,47,41
63,3,520886,13,11,4,5,0,4,1,9775,386,34,29
20,4,401473,9,8,6,1,2,4,1,0,100,30,36
43,4,139368,7,11,1,8,1,4,1,371,0,20,34
49,4,201386,15,10,0,8,4,4,0,0,0,45,34
22,4,120861,14,14,5,5,5,4,0,9456,129,39,41
33,3,179991,13,14,5,1,5,4,0,0,0,41,36
18,3,56391,8,7,4,0,2,4,1,0,0,17,26
38,5,41786,15,9,2,8,1,3,0,1955,207,16,29
40,6,207302,15,10,0,10,0,4,1,16461,0,35,27
41,4,180295,11,16,1,10,1,4,1,0,440,31,30
39,3,110399,8,13,4,0,2,4,1,289,194,43,41
58,4,199396,13,10,2,12,0,4,1,3935,1070,54,41
60,4,203170,15,10,1,1,2,4,0,0,0,50,41
39,4,185439,12,6,5,10,1,4,1,0,0,51,41
26,4,218028,12,5,2,4,2,3,0,14112,88,30,34
42,8,197876,9,9,4,14,0,4,1,14969,87,68,29
25,3,88342,13,10,3,1,1,4,1,2736,38,12,41
18,5,256441,0,5,0,13,2,4,0,18782,21,43,28
46,3,1369966,3,12,1,4,2,4,1,0,0,22,27
34,4,274983,11,14,4,8,3,4,0,10353,725,53,35
36,4,200653,7,9,0,4,2,4,1,4766,416,46,35
60,3,91010,14,8,1,1,0,4,1,0,1270,27,41
42,4,205591,9,7,1,5,1,4,1,0,0,53,41
28,4,164350,13,10,2,7,0,4,1,17620,2,51,35
26,3,237856,8,9,3,2,3,4,0,0,0,36,35
25,2,251694,8,10,2,10,2,4,1,6883,47,52,22
26,4,143309,10,7,4,4,4,4,0,223,578,42,35
39,4,147139,12,8,3,9,1,4,1,0,468,65,32
44,4,147699,8,7,2,8,1,4,1,430,33,81,37
34,4,130536,5,8,2,11,1,4,1,0,79,46,38
24,4,447096,15,11,2,4,2,4,0,6626,449,23,37
41,5,213752,14,10,3,14,0,4,1,6463,0,56,41
22,4,516607,12,8,4,10,1,4,0,5844,602,39,41
37,3,133553,15,13,2,2,4,4,1,4605,89,18,39
49,4,372668,12,9,0,12,2,3,1,6506,0,42,26
38,5,101454,12,16,1,12,1,4,1,6874,1342,61,38
24,4,207012,15,10,4,3,3,4,0,9441,0,36,40
52,5,151233,15,10,1,11,2,4,1,0,0,36,41
45,5,195566,6,10,2,12,0,4,1,0,0,38,31
50,5,245297,6,6,4,2,5,4,0,6590,513,18,39
68,5,278116,15,12,2,8,0,4,1,8816,0,46,21
21,4,316551,10,11,3,10,1,4,0,3424,417,48,41
32,4,148165,8,11,0,9,2,4,0,2935,0,55,33
35,4,219610,15,11,4,12,1,2,1,691,0,36,41
46,4,164469,15,10,5,9,0,3,1,0,491,72,41
44,4,154595,15,11,2,4,2,4,1,7848,81,30,41
39,5,158849,6,7,4,9,3,3,0,0,314,48,41
28,4,212483,13,13,1,14,3,4,0,13180,227,42,39
